id1,id2,label
727932,80569158,1
2889359,73981524,1
15715443,29339493,1
6951663,87116717,1
74664189,31729424,1
28204167,54699332,1
65021259,90993338,1
82710940,66752889,1
86835292,43921466,1
24614355,86658262,1
60021335,52170303,1
25370721,87017633,1
30690945,19933722,1
84919212,89105953,1
60591019,66619247,1
1540817,60276763,1
51886539,12425146,1
43481409,44802924,1
44961253,266853,1
65406066,70202451,1
3015274,52336194,1
44551871,46802224,1
22415142,85938356,1
24063284,87756607,1
23418968,74691870,1
74468891,50922681,1
17432451,37637412,1
4050965,97057808,1
31239709,87067165,1
53672855,57859900,1
51153927,66019654,1
3589339,88684927,1
30639668,33538650,1
62958579,2963466,1
1080849,95938519,1
10781098,13974058,1
23748436,14569200,1
95573755,65070554,1
29326164,15804397,1
52437198,59641242,1
23574144,92002824,1
33376118,55414812,1
4621453,98232104,1
52518330,21390817,1
77578535,25980666,1
325545,50037592,1
98108384,76849133,1
10164790,93281591,1
79970974,73093363,1
38156094,28872480,1
6192736,98735513,1
45702055,80344423,1
71242639,86949980,1
87374810,30333947,1
49885696,81746764,1
59811125,72348848,1
22151913,50091998,1
28515903,67051418,1
76958863,88606905,1
36863105,41915007,1
34870253,280012,1
72884596,63700999,1
24391330,53901989,1
24041154,41065056,1
98803698,83464558,1
3462060,26780706,1
86706775,83176446,1
62156844,52586114,1
57780651,84864631,1
12549119,67303012,1
84039603,98329230,1
21120112,59899655,1
64910586,49443304,1
32989060,7604703,1
72112341,60632785,1
33115869,98441278,1
74413605,72508476,1
43653282,96650867,1
98009535,7206236,1
17468689,68383225,1
31158408,67831061,1
1252810,60975501,1
81080257,8625921,1
61402118,81532102,1
75711589,43044569,1
15730411,64335925,1
41160430,65720783,1
10524439,70763343,1
73035052,15081125,1
97905619,9556599,1
45252731,59933939,1
617284,35159024,1
87572356,31966474,1
79616204,9921764,1
61107059,96983625,1
14567457,87263745,1
48951428,36741187,1
17346729,4572207,1
45927229,469943,1
13163468,23589087,1
46925007,24308656,1
20919659,30048111,1
46066406,96342701,1
14245806,9376833,1
8924039,56775878,1
42225711,27951279,1
5442902,30835489,1
9291809,96067120,1
79243485,20608222,1
13291546,66296108,1
12612826,98819578,1
40530169,35456507,1
