id1,id2,score
dbpedia_7678,sales_2485,0.9456371372497514
dbpedia_58822,sales_2485,0.9467533775736293
dbpedia_54439,sales_4754,0.971009050353411
dbpedia_5745,sales_2604,0.9451651750855344
dbpedia_42840,sales_6093,0.9825547899287393
dbpedia_1559,sales_255,0.9370467109362005
dbpedia_53809,sales_6372,0.9647077537044673
dbpedia_32033,sales_4944,0.9696104915591744
k02_noncorner_games_00119__dbpedia,k02_noncorner_games_00119__sales,0.9572857662301002
dbpedia_3089,sales_858,0.9810831182432561
dbpedia_9131,sales_5851,0.9862665987716287
k02_noncorner_games_00418__dbpedia,k02_noncorner_games_00418__sales,0.9844052325622648
k02_noncorner_games_00012__dbpedia,k02_noncorner_games_00012__sales,0.9698906868824351
dbpedia_43467,sales_7268,0.9926580852354344
dbpedia_54886,sales_184,0.9713336445594335
dbpedia_22433,sales_2600,0.9468533528235697
k02_noncorner_games_00294__dbpedia,k02_noncorner_games_00294__sales,0.9736402437383854
dbpedia_24005,sales_3723,0.9803670996031619
k02_noncorner_games_00339__dbpedia,k02_noncorner_games_00339__sales,0.9088814795736765
dbpedia_63196,sales_6866,0.9339519445535845
k02_noncorner_games_00218__dbpedia,k02_noncorner_games_00218__sales,0.9652569502597625
dbpedia_42203,sales_7234,0.9369929151494959
dbpedia_11592,sales_4629,0.976815097035397
dbpedia_40557,sales_6099,0.9666049299702426
dbpedia_33752,sales_7370,0.9790489971047468
dbpedia_13755,sales_6283,0.9833785834422449
dbpedia_30706,sales_6922,0.9437697643312906
dbpedia_32421,sales_3620,0.9892149323126017
dbpedia_34106,sales_2861,0.9574241618340736
k02_noncorner_games_00017__dbpedia,k02_noncorner_games_00017__sales,0.9658209864085983
dbpedia_34393,sales_87,0.9771513005032932
dbpedia_16596,sales_6973,0.9588229805328042
dbpedia_40453,sales_7393,0.9552727846090618
k02_noncorner_games_00039__dbpedia,k02_noncorner_games_00039__sales,0.9579755316934027
dbpedia_21577,sales_6742,0.9885713095956823
dbpedia_18877,sales_322,0.9857248313294853
k02_noncorner_games_00084__dbpedia,k02_noncorner_games_00084__sales,0.9477143514069337
dbpedia_10931,sales_832,0.9774786951630365
dbpedia_8686,sales_95,0.9842306874712453
dbpedia_22839,sales_832,0.9866457559424293
dbpedia_24320,sales_5606,0.9469428301261009
dbpedia_24403,sales_868,0.9370303988538686
dbpedia_49661,sales_7693,0.8303703100369373
dbpedia_4730,sales_7153,0.9825539921936957
dbpedia_32432,sales_1976,0.9661373315571874
dbpedia_41768,sales_6641,0.87790500220177
dbpedia_10755,sales_7770,0.9849269652157665
dbpedia_31280,sales_4364,0.9391132257726844
k02_noncorner_games_00226__dbpedia,k02_noncorner_games_00226__sales,0.9650737608205865
dbpedia_20770,sales_5124,0.9456371372497514
dbpedia_30168,sales_5124,0.953996597008376
dbpedia_23381,sales_3326,0.9703508896121416
dbpedia_1142,sales_1976,0.9625846756715297
dbpedia_56132,sales_867,0.9795118051194991
dbpedia_12704,sales_5706,0.9690748040857913
dbpedia_42520,sales_3645,0.9752219220436893
dbpedia_53946,sales_1413,0.938041971475163
dbpedia_50297,sales_4967,0.9666326381689269
dbpedia_1660,sales_3524,0.9369929151494959
k02_noncorner_games_00330__dbpedia,k02_noncorner_games_00330__sales,0.9633811738920658
