id1,id2,label
k02_noncorner_products_00272__products_1,k02_noncorner_products_00272__products_4,TRUE
k02_noncorner_products_00085__products_1,k02_noncorner_products_00162__products_4,FALSE
products_1_51153927,products_4_66296108,FALSE
products_1_81080257,products_4_95444865,FALSE
k02_noncorner_products_00016__products_1,k02_noncorner_products_00079__products_4,FALSE
products_1_10565065,products_4_49018985,FALSE
products_1_2967922,products_4_36042478,TRUE
products_1_2652480,products_4_54530409,FALSE
k02_noncorner_products_00055__products_1,k02_noncorner_products_00306__products_4,FALSE
k02_noncorner_products_00069__products_1,k02_noncorner_products_00069__products_4,TRUE
products_1_31663634,products_4_29276292,FALSE
k02_noncorner_products_00133__products_1,k02_noncorner_products_00117__products_4,FALSE
k02_noncorner_products_00213__products_1,k02_noncorner_products_00213__products_4,TRUE
k02_noncorner_products_00345__products_1,k02_noncorner_products_00169__products_4,FALSE
k02_noncorner_products_00286__products_1,k02_noncorner_products_00286__products_4,TRUE
k02_noncorner_products_00151__products_1,k02_noncorner_products_00151__products_4,TRUE
k02_noncorner_products_00117__products_1,k02_noncorner_products_00117__products_4,TRUE
products_1_25541170,products_4_51002400,FALSE
products_1_71962852,products_4_9127388,FALSE
k02_noncorner_products_00312__products_1,k02_noncorner_products_00282__products_4,FALSE
products_1_13966843,products_4_33276068,FALSE
k02_noncorner_products_00175__products_1,k02_noncorner_products_00311__products_4,FALSE
k02_noncorner_products_00072__products_1,k02_noncorner_products_00072__products_4,TRUE
products_1_32651602,products_4_37559181,FALSE
k02_noncorner_products_00078__products_1,k02_noncorner_products_00078__products_4,TRUE
k02_noncorner_products_00008__products_1,k02_noncorner_products_00008__products_4,TRUE
products_1_10433444,products_4_87017633,FALSE
products_1_21153036,products_4_68085447,FALSE
products_1_77093147,products_4_21755591,FALSE
products_1_1161397,products_4_65720783,FALSE
products_1_20439392,products_4_8389373,FALSE
k02_noncorner_products_00030__products_1,k02_noncorner_products_00030__products_4,TRUE
k02_noncorner_products_00175__products_1,k02_noncorner_products_00043__products_4,FALSE
k02_noncorner_products_00071__products_1,k02_noncorner_products_00311__products_4,FALSE
k02_noncorner_products_00287__products_1,k02_noncorner_products_00117__products_4,FALSE
k02_noncorner_products_00273__products_1,k02_noncorner_products_00273__products_4,TRUE
k02_noncorner_products_00097__products_1,k02_noncorner_products_00097__products_4,TRUE
k02_noncorner_products_00214__products_1,k02_noncorner_products_00031__products_4,FALSE
k02_noncorner_products_00211__products_1,k02_noncorner_products_00211__products_4,TRUE
products_1_39822109,products_4_68085447,FALSE
products_1_48259418,products_4_6875909,FALSE
products_1_32464680,products_4_17571549,FALSE
k02_noncorner_products_00351__products_1,k02_noncorner_products_00257__products_4,FALSE
products_1_25370721,products_4_15882078,FALSE
products_1_39826842,products_4_77596659,FALSE
products_1_41630423,products_4_15243561,FALSE
products_1_26441327,products_4_73644160,FALSE
