entity_id,source,attribute,original_value,reason,knob,level
http://dbpedia.org/resource/AFFCO_Holdings,dbpedia,annual_income,968000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Albatron_Technology,dbpedia,annual_income,2,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/American_Respiratory_Care_Foundation,dbpedia,annual_income,749783.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Archos,dbpedia,annual_income,154900000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Banca_Intesa_Beograd,dbpedia,annual_income,444650000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Banco_Ita%C3%BA_Paraguay,dbpedia,annual_income,205900000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Banco_de_la_Naci%C3%B3n_Argentina,dbpedia,annual_income,5100000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Banco_de_la_Producci%C3%B3n,dbpedia,annual_income,"4.794.564,50",cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Bank_of_the_Philippine_Islands,dbpedia,annual_income,893000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Belcan_Corporation,dbpedia,annual_income,625000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Black_&_Decker,dbpedia,annual_income,6090000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Boeing_Commercial_Airplanes,dbpedia,annual_income,35200000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/C.I.Agent_Solutions,dbpedia,annual_income,4900000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Capgemini,dbpedia,annual_income,10100000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Citec,dbpedia,annual_income,66000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Convergys,dbpedia,annual_income,2005000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/CozyCot,dbpedia,annual_income,1160000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/DONG_Energy,dbpedia,annual_income,54598000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Dansk_Supermarked_A/S,dbpedia,annual_income,7560000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/El_Paso_Electric,dbpedia,annual_income,873460000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Emulex,dbpedia,annual_income,478.6,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/EnerNOC,dbpedia,annual_income,286.61,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Engenco,dbpedia,annual_income,10566.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Eraring_Energy,dbpedia,annual_income,609.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/FERROVIENORD,dbpedia,annual_income,84013421.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Fred's,dbpedia,annual_income,1790000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/GPA_(company),dbpedia,annual_income,27000000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/GRTgaz,dbpedia,annual_income,1464000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/GSP_Belgrade,dbpedia,annual_income,108320000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Hansteen_Holdings,dbpedia,annual_income,83000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Israel_Discount_Bank,dbpedia,annual_income,4,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Joanneum_Research,dbpedia,annual_income,10200000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Kaman_Aircraft,dbpedia,annual_income,1590000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Kaufman_&_Broad_S.A.,dbpedia,annual_income,1040000000.0,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Kewpee,dbpedia,annual_income,6,cell_collision_with_prior_knob,6,medium
http://dbpedia.org/resource/Keyera,dbpedia,annual_income,2569000000.0,cell_collision_with_prior_knob,6,medium
