id1,id2,source_1,source_2,label
http://www.forbes.com/companies/aareal-bank/,http://dbpedia.org/resource/Aareal_Bank,forbes,dbpedia,true
http://www.forbes.com/companies/abu-dhabi-commercial/,http://dbpedia.org/resource/Abu_Dhabi_Commercial_Bank,forbes,dbpedia,true
http://www.forbes.com/companies/acer/,http://dbpedia.org/resource/Acer_Inc.,forbes,dbpedia,true
http://www.forbes.com/companies/alfa/,http://dbpedia.org/resource/ALFA_(Mexico),forbes,dbpedia,true
http://www.forbes.com/companies/alpha-bank/,http://dbpedia.org/resource/Alpha_Bank,forbes,dbpedia,true
http://www.forbes.com/companies/american-airlines-group/,http://dbpedia.org/resource/American_Airlines_Group,forbes,dbpedia,true
http://www.forbes.com/companies/amphenol/,http://dbpedia.org/resource/Amphenol,forbes,dbpedia,true
http://www.forbes.com/companies/andritz/,http://dbpedia.org/resource/Andritz_AG,forbes,dbpedia,true
http://www.forbes.com/companies/anglo-american/,http://dbpedia.org/resource/Anglo_American_plc,forbes,dbpedia,true
http://www.forbes.com/companies/areva/,http://dbpedia.org/resource/Areva,forbes,dbpedia,true
http://www.forbes.com/companies/bae-systems/,http://dbpedia.org/resource/BAE_Systems_Electronics_Intelligence_&_Support,forbes,dbpedia,true
http://www.forbes.com/companies/banco-santander/,http://dbpedia.org/resource/Santander_Group,forbes,dbpedia,true
http://www.forbes.com/companies/bancolombia/,http://dbpedia.org/resource/Bancolombia,forbes,dbpedia,true
http://www.forbes.com/companies/bank-of-beijing/,http://dbpedia.org/resource/Bank_of_Beijing,forbes,dbpedia,true
http://www.forbes.com/companies/bbmg/,http://dbpedia.org/resource/BBMG,forbes,dbpedia,true
http://www.forbes.com/companies/boeing/,http://dbpedia.org/resource/Boeing_Commercial_Airplanes,forbes,dbpedia,true
http://www.forbes.com/companies/brunswick/,http://dbpedia.org/resource/Brunswick_Corporation,forbes,dbpedia,true
http://www.forbes.com/companies/byd/,http://dbpedia.org/resource/BYD_Company,forbes,dbpedia,true
http://www.forbes.com/companies/centurylink/,http://dbpedia.org/resource/CenturyLink,forbes,dbpedia,true
http://www.forbes.com/companies/cgi-group/,http://dbpedia.org/resource/CGI_Group,forbes,dbpedia,true
http://www.forbes.com/companies/chang-hwa-bank/,http://dbpedia.org/resource/Chang_Hwa_Bank,forbes,dbpedia,true
http://www.forbes.com/companies/cheung-kong-holdings/,http://dbpedia.org/resource/Cheung_Kong_Infrastructure_Holdings,forbes,dbpedia,true
http://www.forbes.com/companies/china-communications-services/,http://dbpedia.org/resource/China_Communications_Services_Corporation,forbes,dbpedia,true
http://www.forbes.com/companies/china-cosco-holdings/,http://dbpedia.org/resource/China_COSCO,forbes,dbpedia,true
http://www.forbes.com/companies/china-merchants-property/,http://dbpedia.org/resource/China_Merchants_Property,forbes,dbpedia,true
http://www.forbes.com/companies/china-national-materials/,http://dbpedia.org/resource/China_National_Materials_Group_Corporation,forbes,dbpedia,true
http://www.forbes.com/companies/clorox/,http://dbpedia.org/resource/Clorox,forbes,dbpedia,true
http://www.forbes.com/companies/coloplast/,http://dbpedia.org/resource/Coloplast,forbes,dbpedia,true
http://www.forbes.com/companies/community-health-sys/,http://dbpedia.org/resource/Community_Health_Systems,forbes,dbpedia,true
http://www.forbes.com/companies/delta-electronics/,http://dbpedia.org/resource/Delta_Electronics,forbes,dbpedia,true
http://www.forbes.com/companies/dentsu/,http://dbpedia.org/resource/Dentsu,forbes,dbpedia,true
http://www.forbes.com/companies/direct-line-insurance/,http://dbpedia.org/resource/Direct_Line,forbes,dbpedia,true
http://www.forbes.com/companies/dongfeng-motor-group/,http://dbpedia.org/resource/Dongfeng_Motor_Company,forbes,dbpedia,true
http://www.forbes.com/companies/duke-energy/,http://dbpedia.org/resource/Duke_Energy,forbes,dbpedia,true
http://www.forbes.com/companies/ecopetrol/,http://dbpedia.org/resource/Ecopetrol,forbes,dbpedia,true
http://www.forbes.com/companies/edison-international/,http://dbpedia.org/resource/Edison_International,forbes,dbpedia,true
