case,strategy,split,attribute,accuracy,correct,total,source_file
papers-augmented-easy,heuristic,provided_validation,journal,0.8021978021978022,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,issue,0.8615384615384616,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,referenced_works_count,0.7415730337078652,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,first_page,0.9080459770114944,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,last_page,0.9302325581395348,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,cited_by_count,0.4772727272727273,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,title,0.61,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic,provided_validation,type,0.8,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,journal,0.8021978021978022,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,issue,0.9384615384615383,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,referenced_works_count,0.7752808988764045,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,first_page,0.942528735632184,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,last_page,0.9651162790697676,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,cited_by_count,0.4886363636363636,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,title,0.61,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_no_val,provided_validation,type,0.8,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,journal,0.6923076923076923,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,issue,0.9384615384615383,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,referenced_works_count,0.7303370786516854,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,first_page,0.942528735632184,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,last_page,0.9651162790697676,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,cited_by_count,0.4545454545454545,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,title,0.61,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val,provided_validation,type,0.8,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,journal,0.6923076923076923,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,issue,0.9384615384615383,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,referenced_works_count,0.7303370786516854,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,first_page,0.942528735632184,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,last_page,0.9651162790697676,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,cited_by_count,0.4545454545454545,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,title,0.57,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,llm_val_stats,provided_validation,type,0.8,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,journal,0.6923076923076923,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,issue,0.9384615384615383,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,referenced_works_count,0.7303370786516854,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,first_page,0.942528735632184,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,last_page,0.9651162790697676,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,cited_by_count,0.4772727272727273,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,title,0.61,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,heuristic_stats,provided_validation,type,0.74,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,journal,0.6923076923076923,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,publisher,0.2096774193548387,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,volume,0.9666666666666668,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,issue,0.9384615384615383,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,referenced_works_count,0.7303370786516854,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,first_page,0.942528735632184,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,keywords,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,last_page,0.9651162790697676,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,cited_by_count,0.4545454545454545,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,title,0.61,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,publication_year,1.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-easy,iterative,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/easy/fusion/optimization_provided_val/comparison_summary_validation.csv
