id1,id2,source_1,source_2,label
products_1_10006478,products_3_13012302,products_1,products_3,true
products_1_10126197,products_3_77221551,products_1,products_3,true
products_1_10164790,products_3_75658571,products_1,products_3,true
products_1_1022732,products_3_53085468,products_1,products_3,true
products_1_10313129,products_3_56686468,products_1,products_3,true
products_1_1036551,products_3_11389222,products_1,products_3,true
products_1_1051429,products_3_17671245,products_1,products_3,true
products_1_10524439,products_3_64499514,products_1,products_3,true
products_1_10549314,products_3_12512318,products_1,products_3,true
products_1_10565065,products_3_36838708,products_1,products_3,true
products_1_10638808,products_3_67784462,products_1,products_3,true
products_1_10678822,products_3_56489331,products_1,products_3,true
products_1_1080849,products_3_61496289,products_1,products_3,true
products_1_10827123,products_3_60655529,products_1,products_3,true
products_1_10861890,products_3_57479122,products_1,products_3,true
products_1_1088849,products_3_18576054,products_1,products_3,true
products_1_10892042,products_3_19222593,products_1,products_3,true
products_1_10958685,products_3_80826544,products_1,products_3,true
products_1_10966509,products_3_8808988,products_1,products_3,true
products_1_11118724,products_3_30783448,products_1,products_3,true
products_1_111371,products_3_19894635,products_1,products_3,true
products_1_11181317,products_3_47375112,products_1,products_3,true
products_1_11232418,products_3_12559964,products_1,products_3,true
products_1_11701616,products_3_17261256,products_1,products_3,true
products_1_12049659,products_3_50802898,products_1,products_3,true
products_1_12081605,products_3_67990735,products_1,products_3,true
products_1_12198483,products_3_46320085,products_1,products_3,true
products_1_12416419,products_3_71290070,products_1,products_3,true
products_1_1252810,products_3_22646558,products_1,products_3,true
products_1_12549119,products_3_57090881,products_1,products_3,true
products_1_12704821,products_3_488293,products_1,products_3,true
products_1_1297085,products_3_80421350,products_1,products_3,true
products_1_1297284,products_3_29024406,products_1,products_3,true
products_1_13127008,products_3_25184819,products_1,products_3,true
products_1_13163468,products_3_17406325,products_1,products_3,true
products_1_1352033,products_3_55876174,products_1,products_3,true
products_1_1367517,products_3_36875298,products_1,products_3,true
products_1_14003017,products_3_72117315,products_1,products_3,true
products_1_14245806,products_3_1177706,products_1,products_3,true
products_1_14296399,products_3_47613152,products_1,products_3,true
products_1_14354726,products_3_48766742,products_1,products_3,true
products_1_14567457,products_3_11650624,products_1,products_3,true
products_1_14672380,products_3_36927421,products_1,products_3,true
products_1_14715948,products_3_28393371,products_1,products_3,true
products_1_14827250,products_3_38836785,products_1,products_3,true
products_1_15104574,products_3_2111408,products_1,products_3,true
products_1_15347603,products_3_3838572,products_1,products_3,true
products_1_1540817,products_3_17652897,products_1,products_3,true
products_1_15730411,products_3_64154231,products_1,products_3,true
products_1_15814761,products_3_47917137,products_1,products_3,true
products_1_15871125,products_3_23016862,products_1,products_3,true
products_1_16121684,products_3_91897985,products_1,products_3,true
products_1_1618556,products_3_20145889,products_1,products_3,true
products_1_16479164,products_3_25774360,products_1,products_3,true
products_1_16588524,products_3_82272597,products_1,products_3,true
products_1_16802649,products_3_13034518,products_1,products_3,true
products_1_16849538,products_3_61906477,products_1,products_3,true
products_1_17026507,products_3_69466458,products_1,products_3,true
products_1_17105045,products_3_21269706,products_1,products_3,true
products_1_17432451,products_3_33754739,products_1,products_3,true
products_1_17720716,products_3_76066552,products_1,products_3,true
products_1_17824343,products_3_79116996,products_1,products_3,true
products_1_18327954,products_3_66718913,products_1,products_3,true
products_1_18406024,products_3_91452319,products_1,products_3,true
products_1_18451047,products_3_80768725,products_1,products_3,true
products_1_18452876,products_3_64643472,products_1,products_3,true
products_1_1854084,products_3_33623557,products_1,products_3,true
products_1_19001308,products_3_18687923,products_1,products_3,true
products_1_19052491,products_3_89071044,products_1,products_3,true
products_1_19095351,products_3_25170871,products_1,products_3,true
products_1_19453676,products_3_38275815,products_1,products_3,true
products_1_19547445,products_3_10180465,products_1,products_3,true
products_1_1962458,products_3_59145653,products_1,products_3,true
products_1_19733045,products_3_93281278,products_1,products_3,true
products_1_19807424,products_3_64356572,products_1,products_3,true
products_1_20151064,products_3_5389761,products_1,products_3,true
products_1_20404344,products_3_76825849,products_1,products_3,true
