id1,id2,source_1,source_2,label
products_1_10006478,products_4_39947591,products_1,products_4,true
products_1_10126197,products_4_97095163,products_1,products_4,true
products_1_10164790,products_4_93281591,products_1,products_4,true
products_1_1022732,products_4_5531813,products_1,products_4,true
products_1_1036551,products_4_79515327,products_1,products_4,true
products_1_1051429,products_4_34725164,products_1,products_4,true
products_1_10524439,products_4_70763343,products_1,products_4,true
products_1_10565065,products_4_38328055,products_1,products_4,true
products_1_1080849,products_4_95938519,products_1,products_4,true
products_1_1088849,products_4_21085676,products_1,products_4,true
products_1_10892042,products_4_7178022,products_1,products_4,true
products_1_10958685,products_4_15243561,products_1,products_4,true
products_1_10966509,products_4_51002400,products_1,products_4,true
products_1_111371,products_4_67563051,products_1,products_4,true
products_1_11232418,products_4_46377423,products_1,products_4,true
products_1_11701616,products_4_75589941,products_1,products_4,true
products_1_12049659,products_4_80286980,products_1,products_4,true
products_1_12198483,products_4_66956099,products_1,products_4,true
products_1_1252810,products_4_60975501,products_1,products_4,true
products_1_12549119,products_4_67303012,products_1,products_4,true
products_1_1297085,products_4_83010051,products_1,products_4,true
products_1_1297284,products_4_51713711,products_1,products_4,true
products_1_13163468,products_4_23589087,products_1,products_4,true
products_1_1352033,products_4_96620640,products_1,products_4,true
products_1_1367517,products_4_5483712,products_1,products_4,true
products_1_14003017,products_4_85532046,products_1,products_4,true
products_1_14245806,products_4_9376833,products_1,products_4,true
products_1_14296399,products_4_51893803,products_1,products_4,true
products_1_14567457,products_4_87263745,products_1,products_4,true
products_1_14715948,products_4_17033312,products_1,products_4,true
products_1_14827250,products_4_33293970,products_1,products_4,true
products_1_14942978,products_4_15310578,products_1,products_4,true
products_1_15104574,products_4_61167194,products_1,products_4,true
products_1_15347603,products_4_14120231,products_1,products_4,true
products_1_1540817,products_4_60276763,products_1,products_4,true
products_1_15730411,products_4_64335925,products_1,products_4,true
products_1_15871125,products_4_67488123,products_1,products_4,true
products_1_16121684,products_4_30450098,products_1,products_4,true
products_1_1618556,products_4_27923177,products_1,products_4,true
products_1_16479164,products_4_40216773,products_1,products_4,true
products_1_16802649,products_4_55111799,products_1,products_4,true
products_1_17105045,products_4_88783737,products_1,products_4,true
products_1_17432451,products_4_37637412,products_1,products_4,true
products_1_17720716,products_4_78053170,products_1,products_4,true
products_1_18327954,products_4_72004049,products_1,products_4,true
products_1_18406024,products_4_3817876,products_1,products_4,true
products_1_18452876,products_4_66697552,products_1,products_4,true
products_1_19001308,products_4_22290248,products_1,products_4,true
products_1_19052491,products_4_97292891,products_1,products_4,true
products_1_19095351,products_4_52424801,products_1,products_4,true
products_1_19547445,products_4_15026681,products_1,products_4,true
products_1_1962458,products_4_75638511,products_1,products_4,true
products_1_20404344,products_4_6152576,products_1,products_4,true
products_1_20960713,products_4_50127391,products_1,products_4,true
products_1_21357223,products_4_43760984,products_1,products_4,true
products_1_21663730,products_4_50360533,products_1,products_4,true
products_1_22151913,products_4_50091998,products_1,products_4,true
products_1_22326836,products_4_76264958,products_1,products_4,true
products_1_22496070,products_4_143324,products_1,products_4,true
products_1_22660911,products_4_65442400,products_1,products_4,true
products_1_22682562,products_4_58494350,products_1,products_4,true
products_1_22733391,products_4_18772905,products_1,products_4,true
products_1_23418968,products_4_74691870,products_1,products_4,true
products_1_23466284,products_4_77723691,products_1,products_4,true
products_1_23622857,products_4_62044328,products_1,products_4,true
products_1_23748436,products_4_14569200,products_1,products_4,true
products_1_24038266,products_4_8387407,products_1,products_4,true
products_1_24063284,products_4_87756607,products_1,products_4,true
products_1_24318065,products_4_96440076,products_1,products_4,true
products_1_24392640,products_4_2701008,products_1,products_4,true
products_1_24614355,products_4_86658262,products_1,products_4,true
products_1_2465164,products_4_98783247,products_1,products_4,true
products_1_24673290,products_4_22519203,products_1,products_4,true
products_1_2475398,products_4_3627896,products_1,products_4,true
products_1_25277306,products_4_91130143,products_1,products_4,true
products_1_25370721,products_4_87017633,products_1,products_4,true
products_1_25541170,products_4_66179582,products_1,products_4,true
products_1_25933134,products_4_17952554,products_1,products_4,true
products_1_26093259,products_4_36162447,products_1,products_4,true
products_1_26353099,products_4_43400546,products_1,products_4,true
products_1_26366372,products_4_64536671,products_1,products_4,true
products_1_26394951,products_4_97889719,products_1,products_4,true
products_1_2652480,products_4_40478216,products_1,products_4,true
products_1_26544937,products_4_70011599,products_1,products_4,true
products_1_26986926,products_4_73644160,products_1,products_4,true
products_1_27166335,products_4_71540353,products_1,products_4,true
products_1_27302519,products_4_97513796,products_1,products_4,true
products_1_27373947,products_4_19499147,products_1,products_4,true
products_1_27830267,products_4_30747122,products_1,products_4,true
products_1_27965637,products_4_64958976,products_1,products_4,true
products_1_28212814,products_4_18197151,products_1,products_4,true
products_1_28224541,products_4_7634013,products_1,products_4,true
products_1_2827605,products_4_15281869,products_1,products_4,true
products_1_2912414,products_4_85120676,products_1,products_4,true
products_1_29419063,products_4_74287068,products_1,products_4,true
products_1_2967922,products_4_36042478,products_1,products_4,true
products_1_30639668,products_4_33538650,products_1,products_4,true
products_1_31239709,products_4_87067165,products_1,products_4,true
products_1_31317877,products_4_85012405,products_1,products_4,true
products_1_3146170,products_4_25995476,products_1,products_4,true
products_1_31663634,products_4_39481519,products_1,products_4,true
products_1_325545,products_4_50037592,products_1,products_4,true
products_1_32738830,products_4_49228214,products_1,products_4,true
products_1_32989060,products_4_7604703,products_1,products_4,true
products_1_3308613,products_4_24345927,products_1,products_4,true
products_1_33115869,products_4_98441278,products_1,products_4,true
products_1_3323341,products_4_68085447,products_1,products_4,true
products_1_33335689,products_4_38035642,products_1,products_4,true
products_1_33376118,products_4_55414812,products_1,products_4,true
products_1_34118962,products_4_83049407,products_1,products_4,true
products_1_34143288,products_4_48671221,products_1,products_4,true
products_1_3462060,products_4_26780706,products_1,products_4,true
products_1_34870253,products_4_280012,products_1,products_4,true
products_1_34973375,products_4_95444865,products_1,products_4,true
products_1_35022778,products_4_16526774,products_1,products_4,true
products_1_35356546,products_4_57507488,products_1,products_4,true
products_1_35425148,products_4_78707939,products_1,products_4,true
products_1_35479899,products_4_32492686,products_1,products_4,true
products_1_355856,products_4_98594201,products_1,products_4,true
products_1_3569778,products_4_12427505,products_1,products_4,true
products_1_3589339,products_4_88684927,products_1,products_4,true
products_1_35966001,products_4_39096117,products_1,products_4,true
products_1_3600312,products_4_75629761,products_1,products_4,true
