id1,id2,label
http://www.forbes.com/companies/ucb/,fullcontact_691,FALSE
http://www.forbes.com/companies/finatis/,fullcontact_17,FALSE
http://www.forbes.com/companies/sydbank/,fullcontact_249,FALSE
http://www.forbes.com/companies/fcc/,k02_interp_companies_00084__fullcontact,FALSE
k02_interp_companies_00148__forbes,k02_interp_companies_00084__fullcontact,FALSE
http://www.forbes.com/companies/dnb/,fullcontact_215,FALSE
k02_interp_companies_00069__forbes,k02_interp_companies_00069__fullcontact,TRUE
http://www.forbes.com/companies/oci/,k02_interp_companies_00024__fullcontact,FALSE
http://www.forbes.com/companies/banco-de-sabadell/,fullcontact_1448,TRUE
k02_interp_companies_00155__forbes,k02_interp_companies_00155__fullcontact,TRUE
http://www.forbes.com/companies/conagra-foods/,fullcontact_228,TRUE
http://www.forbes.com/companies/abbvie/,fullcontact_44,TRUE
http://www.forbes.com/companies/essilor-international/,fullcontact_1276,FALSE
http://www.forbes.com/companies/stanley-black-decker/,fullcontact_697,TRUE
k02_interp_companies_00040__forbes,fullcontact_228,FALSE
http://www.forbes.com/companies/publicis-groupe/,fullcontact_609,TRUE
http://www.forbes.com/companies/dassault-aviation/,fullcontact_40,FALSE
http://www.forbes.com/companies/eads/,fullcontact_40,FALSE
http://www.forbes.com/companies/danske-bank/,fullcontact_249,TRUE
http://www.forbes.com/companies/progressive/,fullcontact_602,TRUE
http://www.forbes.com/companies/american-financial-group/,fullcontact_776,FALSE
http://www.forbes.com/companies/ingredion/,fullcontact_228,FALSE
k02_interp_companies_00105__forbes,k02_interp_companies_00105__fullcontact,TRUE
http://www.forbes.com/companies/pembina-pipeline/,fullcontact_371,FALSE
http://www.forbes.com/companies/china-merchants-bank/,fullcontact_766,FALSE
k02_interp_companies_00024__forbes,k02_interp_companies_00024__fullcontact,TRUE
http://www.forbes.com/companies/hindalco-industries/,fullcontact_371,FALSE
http://www.forbes.com/companies/universal-health/,k02_interp_companies_00087__fullcontact,FALSE
k02_interp_companies_00005__forbes,k02_interp_companies_00005__fullcontact,TRUE
http://www.forbes.com/companies/basler-kantonalbank/,fullcontact_249,FALSE
http://www.forbes.com/companies/ucb/,fullcontact_766,TRUE
http://www.forbes.com/companies/vivendi/,fullcontact_609,FALSE
k02_interp_companies_00116__forbes,k02_interp_companies_00152__fullcontact,FALSE
http://www.forbes.com/companies/consol-energy/,fullcontact_231,TRUE
http://www.forbes.com/companies/lindt-sprungli/,fullcontact_276,FALSE
http://www.forbes.com/companies/dte-energy/,fullcontact_273,TRUE
http://www.forbes.com/companies/metallurgical-corp-of-china/,fullcontact_1448,FALSE
http://www.forbes.com/companies/caixabank/,fullcontact_1448,FALSE
http://www.forbes.com/companies/citrix-systems/,k02_interp_companies_00155__fullcontact,FALSE
http://www.forbes.com/companies/solvay/,fullcontact_691,TRUE
http://www.forbes.com/companies/duke-energy/,fullcontact_273,FALSE
k02_interp_companies_00018__forbes,k02_interp_companies_00155__fullcontact,FALSE
http://www.forbes.com/companies/unum-group/,fullcontact_776,TRUE
http://www.forbes.com/companies/community-health-sys/,k02_interp_companies_00087__fullcontact,FALSE
http://www.forbes.com/companies/holcim/,fullcontact_384,TRUE
http://www.forbes.com/companies/easyjet/,fullcontact_276,TRUE
http://www.forbes.com/companies/vivendi/,k02_interp_companies_00024__fullcontact,FALSE
k02_interp_companies_00145__forbes,k02_interp_companies_00145__fullcontact,TRUE
k02_interp_companies_00085__forbes,k02_interp_companies_00005__fullcontact,FALSE
http://www.forbes.com/companies/luxottica-group/,fullcontact_1276,TRUE
http://www.forbes.com/companies/amdocs/,fullcontact_86,TRUE
