id2,id1,label
k02_interp_companies_00087__fullcontact,k02_interp_companies_00201__forbes,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/wellpoint/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/quest-diagnostics/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/cerner/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/davita/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/cardinal-health/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/aetna/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/waters/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/health-care-reit/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/pinnacle-west/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/qantas-airways/,FALSE
k02_interp_companies_00087__fullcontact,http://www.forbes.com/companies/alaska-air-group/,FALSE
k02_interp_companies_00069__fullcontact,http://www.forbes.com/companies/verisign/,FALSE
k02_interp_companies_00069__fullcontact,k02_interp_companies_00068__forbes,FALSE
k02_interp_companies_00069__fullcontact,http://www.forbes.com/companies/huaxia-bank/,FALSE
k02_interp_companies_00150__fullcontact,k02_interp_companies_00152__forbes,FALSE
k02_interp_companies_00150__fullcontact,k02_interp_companies_00078__forbes,FALSE
k02_interp_companies_00150__fullcontact,http://www.forbes.com/companies/yamato-holdings/,FALSE
fullcontact_86,http://www.forbes.com/companies/oracle/,FALSE
fullcontact_86,http://www.forbes.com/companies/akamai-technologies/,FALSE
fullcontact_86,http://www.forbes.com/companies/banco-santander/,FALSE
k02_interp_companies_00145__fullcontact,http://www.forbes.com/companies/onex/,FALSE
k02_interp_companies_00145__fullcontact,k02_interp_companies_00148__forbes,FALSE
k02_interp_companies_00145__fullcontact,http://www.forbes.com/companies/intercontinental-hotels/,FALSE
k02_interp_companies_00105__fullcontact,k02_interp_companies_00123__forbes,FALSE
k02_interp_companies_00105__fullcontact,k02_interp_companies_00128__forbes,FALSE
k02_interp_companies_00105__fullcontact,http://www.forbes.com/companies/assurant/,FALSE
fullcontact_384,http://www.forbes.com/companies/lafarge/,FALSE
fullcontact_384,http://www.forbes.com/companies/heidelbergcement/,FALSE
fullcontact_384,http://www.forbes.com/companies/mashreq-bank/,FALSE
fullcontact_231,http://www.forbes.com/companies/firstenergy/,FALSE
fullcontact_231,http://www.forbes.com/companies/cms-energy/,FALSE
fullcontact_231,http://www.forbes.com/companies/intercontinental-hotels/,FALSE
fullcontact_1253,http://www.forbes.com/companies/firstenergy/,FALSE
fullcontact_1253,http://www.forbes.com/companies/cms-energy/,FALSE
fullcontact_1253,http://www.forbes.com/companies/willis-group-holdings/,FALSE
fullcontact_44,http://www.forbes.com/companies/vertex-pharmaceuticals/,FALSE
fullcontact_44,http://www.forbes.com/companies/abbott-laboratories/,FALSE
fullcontact_44,http://www.forbes.com/companies/wesfarmers/,FALSE
fullcontact_602,http://www.forbes.com/companies/protective-life/,FALSE
fullcontact_602,http://www.forbes.com/companies/allstate/,FALSE
fullcontact_602,http://www.forbes.com/companies/michael-kors-holdings/,FALSE
k02_interp_companies_00149__fullcontact,http://www.forbes.com/companies/tatneft/,FALSE
k02_interp_companies_00149__fullcontact,http://www.forbes.com/companies/idgc-holding/,FALSE
k02_interp_companies_00149__fullcontact,http://www.forbes.com/companies/chevron/,FALSE
fullcontact_697,http://www.forbes.com/companies/staples/,FALSE
fullcontact_697,http://www.forbes.com/companies/newell-rubbermaid/,FALSE
fullcontact_697,http://www.forbes.com/companies/hanesbrands/,FALSE
