id1,id2,score,notes
dblp-00000,crossref-28830,0.9996838569641113,ml_classifier=XGBClassifier
dblp-00001,crossref-09148,0.9974449872970581,ml_classifier=XGBClassifier
dblp-00001,crossref-29736,0.9871319532394409,ml_classifier=XGBClassifier
dblp-10199,crossref-34719,0.9996838569641113,ml_classifier=XGBClassifier
dblp-10409,crossref-09148,0.9889370203018188,ml_classifier=XGBClassifier
dblp-10409,crossref-29736,0.9982820749282837,ml_classifier=XGBClassifier
dblp-00002,crossref-09142,0.9982820749282837,ml_classifier=XGBClassifier
dblp-18729,crossref-48699,0.9996838569641113,ml_classifier=XGBClassifier
dblp-00023,crossref-28775,0.9993264675140381,ml_classifier=XGBClassifier
dblp-24117,crossref-52540,0.9996838569641113,ml_classifier=XGBClassifier
dblp-24887,crossref-46855,0.9996838569641113,ml_classifier=XGBClassifier
dblp-28888,crossref-42335,0.9996838569641113,ml_classifier=XGBClassifier
dblp-32857,crossref-28120,0.9996838569641113,ml_classifier=XGBClassifier
dblp-40600,crossref-20077,0.9996838569641113,ml_classifier=XGBClassifier
dblp-40621,crossref-20077,0.9836071729660034,ml_classifier=XGBClassifier
dblp-40621,crossref-28120,0.97142493724823,ml_classifier=XGBClassifier
dblp-40970,crossref-43265,0.997929573059082,ml_classifier=XGBClassifier
dblp-43296,crossref-45004,0.9996838569641113,ml_classifier=XGBClassifier
dblp-44013,crossref-21076,0.9996838569641113,ml_classifier=XGBClassifier
dblp-46361,crossref-39607,0.9996838569641113,ml_classifier=XGBClassifier
dblp-47647,crossref-35098,0.9996838569641113,ml_classifier=XGBClassifier
dblp-47726,crossref-21076,0.9987665414810181,ml_classifier=XGBClassifier
dblp-00023,crossref-09160,0.9753784537315369,ml_classifier=XGBClassifier
dblp-00023,crossref-58905,0.9775057435035706,ml_classifier=XGBClassifier
dblp-00036,crossref-09160,0.9982820749282837,ml_classifier=XGBClassifier
dblp-00036,crossref-28775,0.9806345701217651,ml_classifier=XGBClassifier
dblp-00036,crossref-58905,0.9871319532394409,ml_classifier=XGBClassifier
dblp-00073,crossref-09130,0.9990599751472473,ml_classifier=XGBClassifier
dblp-00073,crossref-16819,0.9943150877952576,ml_classifier=XGBClassifier
dblp-00073,crossref-28775,0.9753784537315369,ml_classifier=XGBClassifier
dblp-06175,crossref-21191,0.9996838569641113,ml_classifier=XGBClassifier
dblp-11238,crossref-09160,0.9848660230636597,ml_classifier=XGBClassifier
dblp-11238,crossref-28775,0.9806345701217651,ml_classifier=XGBClassifier
dblp-11238,crossref-58905,0.9996838569641113,ml_classifier=XGBClassifier
dblp-11302,crossref-09130,0.9943150877952576,ml_classifier=XGBClassifier
dblp-11302,crossref-16819,0.9993264675140381,ml_classifier=XGBClassifier
dblp-11302,crossref-25369,0.9889370203018188,ml_classifier=XGBClassifier
dblp-15415,crossref-16819,0.9889370203018188,ml_classifier=XGBClassifier
dblp-15415,crossref-25369,0.9974449872970581,ml_classifier=XGBClassifier
dblp-02144,crossref-28302,0.99702388048172,ml_classifier=XGBClassifier
dblp-02144,crossref-30147,0.9913184642791748,ml_classifier=XGBClassifier
