id1,id2,score,notes
dblp-00000,open_alex-42427,0.9996371269226074,ml_classifier=XGBClassifier
dblp-00001,open_alex-18938,0.9959107637405396,ml_classifier=XGBClassifier
dblp-00001,open_alex-31911,0.9942342638969421,ml_classifier=XGBClassifier
dblp-10409,open_alex-18938,0.9942342638969421,ml_classifier=XGBClassifier
dblp-10409,open_alex-31911,0.9965996146202087,ml_classifier=XGBClassifier
dblp-00002,open_alex-17364,0.9965996146202087,ml_classifier=XGBClassifier
dblp-18729,open_alex-52135,0.9996371269226074,ml_classifier=XGBClassifier
dblp-43319,open_alex-27164,0.9996371269226074,ml_classifier=XGBClassifier
dblp-00023,open_alex-36931,0.9990233182907104,ml_classifier=XGBClassifier
dblp-24117,open_alex-44415,0.9996371269226074,ml_classifier=XGBClassifier
dblp-24887,open_alex-43008,0.9996371269226074,ml_classifier=XGBClassifier
dblp-28888,open_alex-30203,0.9994875192642212,ml_classifier=XGBClassifier
dblp-28888,open_alex-57902,0.9996371269226074,ml_classifier=XGBClassifier
dblp-30940,open_alex-08555,0.9996371269226074,ml_classifier=XGBClassifier
dblp-32857,open_alex-30203,0.9942342638969421,ml_classifier=XGBClassifier
dblp-32857,open_alex-36344,0.9996371269226074,ml_classifier=XGBClassifier
dblp-32857,open_alex-46458,0.9942342638969421,ml_classifier=XGBClassifier
dblp-40600,open_alex-00870,0.9996371269226074,ml_classifier=XGBClassifier
dblp-40600,open_alex-46458,0.9942342638969421,ml_classifier=XGBClassifier
dblp-40621,open_alex-00870,0.9942342638969421,ml_classifier=XGBClassifier
dblp-40621,open_alex-36344,0.9942342638969421,ml_classifier=XGBClassifier
dblp-40621,open_alex-46458,0.9996371269226074,ml_classifier=XGBClassifier
dblp-40970,open_alex-57619,0.9959107637405396,ml_classifier=XGBClassifier
dblp-43296,open_alex-29509,0.9996371269226074,ml_classifier=XGBClassifier
dblp-44013,open_alex-37711,0.9994875192642212,ml_classifier=XGBClassifier
dblp-44013,open_alex-39955,0.9996371269226074,ml_classifier=XGBClassifier
dblp-46361,open_alex-38560,0.9996371269226074,ml_classifier=XGBClassifier
dblp-47647,open_alex-24714,0.9996371269226074,ml_classifier=XGBClassifier
dblp-47726,open_alex-37711,0.9996371269226074,ml_classifier=XGBClassifier
dblp-47726,open_alex-39955,0.9994875192642212,ml_classifier=XGBClassifier
dblp-00002,open_alex-16668,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00023,open_alex-16668,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00023,open_alex-52810,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00036,open_alex-16668,0.9965996146202087,ml_classifier=XGBClassifier
dblp-00036,open_alex-17364,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00036,open_alex-36931,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00036,open_alex-52810,0.9942342638969421,ml_classifier=XGBClassifier
dblp-00073,open_alex-16670,0.9987346529960632,ml_classifier=XGBClassifier
