case,strategy,split,attribute,accuracy,correct,total,source_file
papers-augmented-medium,heuristic,provided_validation,cited_by_count,0.4090909090909091,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,publisher,0.2033898305084746,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,type,0.74,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,volume,0.9,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,title,0.58,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,publication_year,0.96,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,last_page,0.8823529411764706,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,first_page,0.8072289156626506,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,issue,0.7538461538461538,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,referenced_works_count,0.6704545454545454,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,heuristic,provided_validation,journal,0.7,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,cited_by_count,0.4204545454545454,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,publisher,0.2033898305084746,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,type,0.72,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,volume,0.9111111111111112,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,title,0.58,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,publication_year,0.96,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,last_page,0.8941176470588236,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,first_page,0.7831325301204819,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,issue,0.8307692307692308,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,referenced_works_count,0.6477272727272727,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_no_val,provided_validation,journal,0.7,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,cited_by_count,0.4090909090909091,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,publisher,0.2033898305084746,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,type,0.72,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,volume,0.9111111111111112,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,title,0.58,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,publication_year,0.96,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,last_page,0.8941176470588236,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,first_page,0.7951807228915663,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,issue,0.8307692307692308,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,referenced_works_count,0.6477272727272727,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val,provided_validation,journal,0.5555555555555556,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,cited_by_count,0.4090909090909091,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,publisher,0.2033898305084746,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,type,0.72,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,volume,0.9111111111111112,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,title,0.58,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,publication_year,0.96,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,authors,0.0,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,last_page,0.8941176470588236,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,first_page,0.7951807228915663,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,issue,0.8307692307692308,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
papers-augmented-medium,llm_val_stats,provided_validation,referenced_works_count,0.6477272727272727,,,DI-Bench/runs/augmented/papers/medium/fusion/optimization_provided_val/comparison_summary_validation.csv
