entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
http://www.forbes.com/companies/wells-fargo/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/apple/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/china-mobile/,forbes,region,Hong Kong,China,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/microsoft/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/hewlett-packard/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/schlumberger/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/hutchison-whampoa/,forbes,region,Hong Kong,China,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/qualcomm/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/pnc-financial-services/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/duke-energy/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/mcdonalds/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/costco-wholesale/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/freeport-mcmoran-copper/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/lyondellbasell-industries/,forbes,region,Netherlands,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/exelon/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/marathon-petroleum/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/nextera-energy/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/imperial-tobacco-group/,forbes,region,United Kingdom of Great Britain and Northern Ireland,United Kingdom,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/cbs/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/marathon-oil/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/viacom/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/norfolk-southern/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/macys/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/unicredit-group/,forbes,region,Italy,Serbia,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/edison-international/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/ppg-industries/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/united-continental-holdings/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
http://www.forbes.com/companies/sempra-energy/,forbes,region,United States of America,United States,normalize_to_canonical,"{""template_source"": ""sibling"", ""canonical_form_origin"": ""sibling_source"", ""strategy"": ""shortest""}",1,easy
