id1,id2,score
dblp-00114,open_alex-17206,0.9845644768104502
dblp-16425,open_alex-06453,0.9882495340968778
dblp-30856,open_alex-25746,0.9845644768104502
dblp-26753,open_alex-39530,0.986973460621084
dblp-12124,open_alex-14857,0.9845644768104502
dblp-12712,open_alex-19071,0.9882495340968778
dblp-13636,open_alex-53788,0.986973460621084
dblp-02806,open_alex-51606,0.9845644768104502
dblp-12059,open_alex-53226,0.980792461276866
dblp-25638,open_alex-12419,0.9845644768104502
dblp-12717,open_alex-13903,0.9845644768104502
dblp-53820,open_alex-15021,0.9569385943715977
dblp-37822,open_alex-12691,0.9845644768104502
dblp-38732,open_alex-05617,0.9843419787602938
dblp-12050,open_alex-39851,0.9837804362201301
dblp-14289,open_alex-21193,0.9845644768104502
dblp-00621,open_alex-58624,0.9882495340968778
dblp-37182,open_alex-51917,0.9845644768104502
dblp-12108,open_alex-13240,0.9845644768104502
dblp-37395,open_alex-02268,0.3548904031495114
dblp-05448,open_alex-37553,0.9845644768104502
dblp-12049,open_alex-14864,0.9845644768104502
dblp-05632,open_alex-59621,0.9845644768104502
dblp-08396,open_alex-28797,0.9882495340968778
dblp-43156,open_alex-50846,0.9845644768104502
dblp-21938,open_alex-36250,0.9845644768104502
dblp-04776,open_alex-15597,0.9845644768104502
dblp-48471,open_alex-24517,0.9845644768104502
dblp-04294,open_alex-59567,0.9882495340968778
dblp-22804,open_alex-46080,0.9868232902021182
dblp-20212,open_alex-32823,0.9826409311785727
dblp-07234,open_alex-19928,0.9868232902021182
dblp-40262,open_alex-00756,0.9845644768104502
dblp-47348,open_alex-27766,0.9845644768104502
dblp-41232,open_alex-20596,0.9845644768104502
dblp-08627,open_alex-22980,0.9826409311785727
dblp-50721,open_alex-51220,0.9845644768104502
dblp-04143,open_alex-53837,0.9845644768104502
dblp-08539,open_alex-46018,0.9845644768104502
dblp-17170,open_alex-54229,0.9845644768104502
dblp-38116,open_alex-42672,0.8672848757370765
dblp-37937,open_alex-26296,0.9868232902021182
