metric_name,value
coverage.entity.RF.n_rows_output,65893
coverage.entity.RF.n_rows_largest_input,46244
coverage.entity.RF.row_gain_vs_largest_input,0.42489836519332236
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,65793
coverage.entity.GR.row_count_rel_diff,657.93
coverage.entity.GR.n_recovered,100
coverage.entity.GR.n_partial,0
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,65793
coverage.entity.GR.recovery_rate,1.0
coverage.fact.RF.density_output,0.5980483511146859
coverage.fact.RF.density_largest_input,0.8381952253265289
coverage.fact.RF.density_gain,-0.240146874211843
coverage.fact.GR.per_column_drift_normalized.ESRB,0.027736992537279802
coverage.fact.GR.per_column_drift_normalized.criticScore,0.013541094443270646
coverage.fact.GR.per_column_drift_normalized.developer,0.5307925028385223
coverage.fact.GR.per_column_drift_normalized.name,0.5481920851616608
coverage.fact.GR.per_column_drift_normalized.platform,0.37747252985551605
coverage.fact.GR.per_column_drift_normalized.publisher,0.20729088168198967
coverage.fact.GR.per_column_drift_normalized.userScore,0.0570884329640897
coverage.fact.GR.overall_drift,0.2517306456403327
coverage.fact.GR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,0.9457150228400589
coverage.fact.GR.density_delta_per_attribute.name.delta,-0.05428497715994107
coverage.fact.GR.density_delta_per_attribute.releaseYear.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.releaseYear.pipe_density,0.8854810070872475
coverage.fact.GR.density_delta_per_attribute.releaseYear.delta,-0.11451899291275247
coverage.fact.GR.density_delta_per_attribute.developer.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.developer.pipe_density,0.9395079902265795
coverage.fact.GR.density_delta_per_attribute.developer.delta,-0.06049200977342051
coverage.fact.GR.density_delta_per_attribute.genres.reference_density,0.0
coverage.fact.GR.density_delta_per_attribute.genres.pipe_density,0.952620156921069
coverage.fact.GR.density_delta_per_attribute.genres.delta,0.952620156921069
coverage.fact.GR.density_delta_per_attribute.publisher.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.publisher.pipe_density,0.11391194815837802
coverage.fact.GR.density_delta_per_attribute.publisher.delta,-0.886088051841622
coverage.fact.GR.density_delta_per_attribute.platform.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.platform.pipe_density,0.9300987965337745
coverage.fact.GR.density_delta_per_attribute.platform.delta,-0.06990120346622553
coverage.fact.GR.density_delta_per_attribute.criticScore.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.criticScore.pipe_density,0.36163173629975875
coverage.fact.GR.density_delta_per_attribute.criticScore.delta,-0.6383682637002412
coverage.fact.GR.density_delta_per_attribute.userScore.reference_density,0.99
coverage.fact.GR.density_delta_per_attribute.userScore.pipe_density,0.3233575645364455
coverage.fact.GR.density_delta_per_attribute.userScore.delta,-0.6666424354635545
coverage.fact.GR.density_delta_per_attribute.ESRB.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.ESRB.pipe_density,0.3356805730502481
coverage.fact.GR.density_delta_per_attribute.ESRB.delta,-0.6643194269497519
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.sales,0.38754757373929594
coverage.source_based.RF.winning_source_distribution_per_attribute.ESRB.metacritic,0.6124524262607041
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.sales,0.3754576591472777
coverage.source_based.RF.winning_source_distribution_per_attribute.criticScore.metacritic,0.6245423408527223
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.sales,0.20902054398147293
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.dbpedia,0.3982024016203859
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.metacritic,0.3402596932870474
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00000__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00000__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00000__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00001__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00001__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00001__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00002__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00002__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00002__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00003__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00003__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00003__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00004__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00004__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00004__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00005__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00005__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00005__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00006__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00006__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00006__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00007__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00007__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00007__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00008__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00008__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00008__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00009__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00009__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00009__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00010__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00010__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00010__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00011__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00011__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00011__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00012__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00012__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00012__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00013__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00013__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00013__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00014__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00014__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00014__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00015__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00015__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00015__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00016__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00016__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00016__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00019__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00019__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00019__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00020__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00020__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00020__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00021__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00021__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00021__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00022__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00022__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00022__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00023__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00023__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00023__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00024__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00024__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00024__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00025__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00025__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00025__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00026__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00026__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00026__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00027__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00027__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00027__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00028__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00028__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00028__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00029__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00029__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00029__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00030__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00030__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00030__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00031__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00031__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00031__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00032__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00032__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00032__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00034__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00034__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00034__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00036__sales,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00036__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00036__dbpedia,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00037__metacritic,3.616898148148148e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.developer.k02_noncorner_games_00037__sales,3.616898148148148e-05
