metric_name,value
coverage.entity.RF.n_rows_output,75314
coverage.entity.RF.n_rows_largest_input,60749
coverage.entity.RF.row_gain_vs_largest_input,0.23975703303758086
coverage.entity.SR.n_reference,56731
coverage.entity.SR.row_count_abs_diff,18583
coverage.entity.SR.row_count_rel_diff,0.3275634133013696
coverage.entity.SR.n_recovered,52840
coverage.entity.SR.n_partial,3891
coverage.entity.SR.n_lost,0
coverage.entity.SR.n_fabricated,18610
coverage.entity.SR.recovery_rate,0.9314131603532461
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,75214
coverage.entity.GR.row_count_rel_diff,752.14
coverage.entity.GR.n_recovered,100
coverage.entity.GR.n_partial,0
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,75214
coverage.entity.GR.recovery_rate,1.0
coverage.fact.RF.density_output,0.8758743394322437
coverage.fact.RF.density_largest_input,0.9022140282144562
coverage.fact.RF.density_gain,-0.02633968878221249
coverage.fact.SR.per_column_drift_normalized.first_page,0.00016995110641550022
coverage.fact.SR.per_column_drift_normalized.issue,0.0010477707738025949
coverage.fact.SR.per_column_drift_normalized.journal,0.029043837327604925
coverage.fact.SR.per_column_drift_normalized.last_page,0.00016994785753628565
coverage.fact.SR.per_column_drift_normalized.referenced_works_count,0.0016476328484497267
coverage.fact.SR.per_column_drift_normalized.title,0.012039320371815312
coverage.fact.SR.per_column_drift_normalized.type,0.0023073512358236445
coverage.fact.SR.per_column_drift_normalized.volume,0.001990473232037104
coverage.fact.SR.overall_drift,0.006052035594185636
coverage.fact.SR.density_delta_per_attribute.type.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.type.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.type.delta,0.0
coverage.fact.SR.density_delta_per_attribute.title.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.title.pipe_density,0.9988315585415726
coverage.fact.SR.density_delta_per_attribute.title.delta,-0.0011684414584274272
coverage.fact.SR.density_delta_per_attribute.authors.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.authors.pipe_density,0.9990572801869506
coverage.fact.SR.density_delta_per_attribute.authors.delta,-0.0009427198130493863
coverage.fact.SR.density_delta_per_attribute.publication_year.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.publication_year.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.publication_year.delta,0.0
coverage.fact.SR.density_delta_per_attribute.journal.reference_density,0.7956320177680634
coverage.fact.SR.density_delta_per_attribute.journal.pipe_density,0.8095838755078737
coverage.fact.SR.density_delta_per_attribute.journal.delta,0.013951857739810336
coverage.fact.SR.density_delta_per_attribute.volume.reference_density,0.7714829634591317
coverage.fact.SR.density_delta_per_attribute.volume.pipe_density,0.789388427118464
coverage.fact.SR.density_delta_per_attribute.volume.delta,0.01790546365933232
coverage.fact.SR.density_delta_per_attribute.issue.reference_density,0.4966949286985951
coverage.fact.SR.density_delta_per_attribute.issue.pipe_density,0.4900018588841384
