id2,id1,label
96440076,59458071,FALSE
27923177,13885869,FALSE
27923177,51996330,FALSE
27923177,82091590,FALSE
88684927,1088849,FALSE
88684927,13044456,FALSE
88684927,57780651,FALSE
51002400,23748436,FALSE
51002400,10966509,FALSE
51002400,43837358,FALSE
95938519,4944318,FALSE
95938519,23622857,FALSE
95938519,77903458,FALSE
89192007,59897811,FALSE
89192007,84127875,FALSE
89192007,51798356,FALSE
1421128,19049152,FALSE
1421128,25128239,FALSE
1421128,26113997,FALSE
50544640,62571018,FALSE
50544640,42482245,FALSE
50544640,47064593,FALSE
46377423,8706571,FALSE
46377423,5479551,FALSE
46377423,44559075,FALSE
91987923,90766529,FALSE
91987923,21120112,FALSE
91987923,15292396,FALSE
91987923,44559075,FALSE
91987923,80911572,FALSE
91987923,7131523,FALSE
91987923,18241261,FALSE
91987923,74464562,FALSE
91987923,74468891,TRUE
91987923,71552646,FALSE
91987923,17149042,TRUE
91987923,62197544,TRUE
91987923,22151913,FALSE
91987923,21153036,FALSE
91987923,45252731,FALSE
