metric_name,value
coverage.entity.RF.n_rows_output,12315
coverage.entity.RF.n_rows_largest_input,10075
coverage.entity.RF.row_gain_vs_largest_input,0.22233250620347395
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,12215
coverage.entity.GR.row_count_rel_diff,122.15
coverage.entity.GR.n_recovered,90
coverage.entity.GR.n_partial,10
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,12215
coverage.entity.GR.recovery_rate,0.9
coverage.fact.RF.density_output,0.4985180673974828
coverage.fact.RF.density_largest_input,0.0
coverage.fact.RF.density_gain,0.4985180673974828
coverage.fact.GR.per_column_drift_normalized.assets,0.02811362541751913
coverage.fact.GR.per_column_drift_normalized.city,0.7320632270477868
coverage.fact.GR.per_column_drift_normalized.country,0.3147701319365144
coverage.fact.GR.per_column_drift_normalized.name,0.8058979266851639
coverage.fact.GR.per_column_drift_normalized.revenue,0.18642617480332274
coverage.fact.GR.overall_drift,0.4134542171780614
coverage.fact.GR.density_delta_per_attribute.name.reference_density,0.91
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.delta,0.08999999999999997
coverage.fact.GR.density_delta_per_attribute.founded.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.founded.pipe_density,0.7836784409257004
coverage.fact.GR.density_delta_per_attribute.founded.delta,-0.21632155907429962
coverage.fact.GR.density_delta_per_attribute.country.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.country.pipe_density,0.8776289078359724
coverage.fact.GR.density_delta_per_attribute.country.delta,-0.12237109216402764
coverage.fact.GR.density_delta_per_attribute.city.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.city.pipe_density,0.7619975639464068
coverage.fact.GR.density_delta_per_attribute.city.delta,-0.23800243605359317
coverage.fact.GR.density_delta_per_attribute.assets.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.assets.pipe_density,0.16971173365814052
coverage.fact.GR.density_delta_per_attribute.assets.delta,-0.8302882663418595
coverage.fact.GR.density_delta_per_attribute.revenue.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.revenue.pipe_density,0.1977263499796995
coverage.fact.GR.density_delta_per_attribute.revenue.delta,-0.8022736500203005
coverage.fact.GR.density_delta_per_attribute.keypeople.reference_density,0.0
coverage.fact.GR.density_delta_per_attribute.keypeople.pipe_density,0.03280552172147788
coverage.fact.GR.density_delta_per_attribute.keypeople.delta,0.03280552172147788
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.dbpedia,0.05034324942791762
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.forbes,0.8161708619374524
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00169__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00229__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00164__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00191__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00248__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00261__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00251__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00224__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00201__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00206__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00279__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00269__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00288__forbes,0.0007627765064836003
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00000__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00000__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00001__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00001__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00002__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00002__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00003__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00003__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00004__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00004__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00005__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00005__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00006__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00006__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00007__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00007__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00008__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00008__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00009__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00009__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00010__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00010__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00011__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00011__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00012__dbpedia,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00012__forbes,0.00038138825324180017
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.k02_interp_companies_00013__forbes,0.00038138825324180017
