case,strategy,split,attribute,accuracy,correct,total,source_file
games-augmented-hard,heuristic,provided_validation,userScore,0.8450704225352113,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,releaseYear,0.8902439024390244,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,developer,0.6746987951807228,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,publisher,0.7368421052631579,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,criticScore,0.9879518072289156,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,ESRB,0.987012987012987,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,platform,0.8214285714285714,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,heuristic,provided_validation,name,0.9166666666666666,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,userScore,0.8450704225352113,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,releaseYear,0.8292682926829268,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,developer,0.5180722891566265,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,publisher,0.631578947368421,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,criticScore,0.9879518072289156,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,ESRB,0.987012987012987,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,platform,0.7261904761904762,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
games-augmented-hard,llm_no_val,provided_validation,name,0.9166666666666666,,,DI-Bench/runs/augmented/games/hard/fusion/optimization_provided_val/comparison_summary_validation.csv
