metric_name,value
coverage.entity.RF.n_rows_output,65108
coverage.entity.RF.n_rows_largest_input,46580
coverage.entity.RF.row_gain_vs_largest_input,0.39776728209531986
coverage.entity.SR.n_reference,6972
coverage.entity.SR.row_count_abs_diff,58136
coverage.entity.SR.row_count_rel_diff,8.338496844520941
coverage.entity.SR.n_recovered,3480
coverage.entity.SR.n_partial,3492
coverage.entity.SR.n_lost,0
coverage.entity.SR.n_fabricated,58136
coverage.entity.SR.recovery_rate,0.4991394148020654
coverage.entity.GR.n_reference,15
coverage.entity.GR.row_count_abs_diff,65093
coverage.entity.GR.row_count_rel_diff,4339.533333333334
coverage.entity.GR.n_recovered,15
coverage.entity.GR.n_partial,0
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,65093
coverage.entity.GR.recovery_rate,1.0
coverage.fact.RF.density_output,0.6552051975179701
coverage.fact.RF.density_largest_input,0.9089416058394161
coverage.fact.RF.density_gain,-0.25373640832144595
coverage.fact.SR.per_column_drift_normalized.ESRB,0.0001469326359613397
coverage.fact.SR.per_column_drift_normalized.criticScore,0.00908558631581765
coverage.fact.SR.per_column_drift_normalized.developer,0.1381975955744801
coverage.fact.SR.per_column_drift_normalized.name,0.13721746341849658
coverage.fact.SR.per_column_drift_normalized.platform,0.25626929903866663
coverage.fact.SR.per_column_drift_normalized.series,0.23772323533648398
coverage.fact.SR.per_column_drift_normalized.userScore,0.015489566680192678
coverage.fact.SR.per_column_drift_normalized.publisher,0.01789381240963359
coverage.fact.SR.overall_drift,0.10150293642621658
coverage.fact.SR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.name.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.name.delta,0.0
coverage.fact.SR.density_delta_per_attribute.releaseYear.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.releaseYear.pipe_density,0.979280579959452
coverage.fact.SR.density_delta_per_attribute.releaseYear.delta,-0.020719420040548053
coverage.fact.SR.density_delta_per_attribute.developer.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.developer.pipe_density,0.9833046630214413
coverage.fact.SR.density_delta_per_attribute.developer.delta,-0.01669533697855874
coverage.fact.SR.density_delta_per_attribute.genres.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.genres.pipe_density,0.9972353627818394
coverage.fact.SR.density_delta_per_attribute.genres.delta,-0.0027646372181605594
coverage.fact.SR.density_delta_per_attribute.publisher.reference_density,0.42211703958691915
coverage.fact.SR.density_delta_per_attribute.publisher.pipe_density,0.12096823739018248
coverage.fact.SR.density_delta_per_attribute.publisher.delta,-0.3011488021967367
coverage.fact.SR.density_delta_per_attribute.platform.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.platform.pipe_density,0.9956533759292253
coverage.fact.SR.density_delta_per_attribute.platform.delta,-0.004346624070774685
coverage.fact.SR.density_delta_per_attribute.criticScore.reference_density,0.9995697074010327
coverage.fact.SR.density_delta_per_attribute.criticScore.pipe_density,0.3898445659519567
coverage.fact.SR.density_delta_per_attribute.criticScore.delta,-0.609725141449076
coverage.fact.SR.density_delta_per_attribute.userScore.reference_density,0.9523809523809523
coverage.fact.SR.density_delta_per_attribute.userScore.pipe_density,0.3561620691773668
coverage.fact.SR.density_delta_per_attribute.userScore.delta,-0.5962188832035855
coverage.fact.SR.density_delta_per_attribute.ESRB.reference_density,0.9611302352266208
coverage.fact.SR.density_delta_per_attribute.ESRB.pipe_density,0.35504085519444617
coverage.fact.SR.density_delta_per_attribute.ESRB.delta,-0.6060893800321746
coverage.fact.SR.density_delta_per_attribute.series.reference_density,0.5425989672977625
coverage.fact.SR.density_delta_per_attribute.series.pipe_density,0.37456226577379126
coverage.fact.SR.density_delta_per_attribute.series.delta,-0.1680367015239712
coverage.fact.GR.per_column_drift_normalized.ESRB,0.2022109657629974
coverage.fact.GR.per_column_drift_normalized.criticScore,0.07949840719520021
coverage.fact.GR.per_column_drift_normalized.developer,0.7682422059291852
coverage.fact.GR.per_column_drift_normalized.name,0.7689580523425039
coverage.fact.GR.per_column_drift_normalized.platform,0.6229240943104144
coverage.fact.GR.per_column_drift_normalized.userScore,0.1435450215717142
coverage.fact.GR.per_column_drift_normalized.publisher,0.4293221207076724
coverage.fact.GR.overall_drift,0.43067155254566974
coverage.fact.GR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.delta,0.0
coverage.fact.GR.density_delta_per_attribute.releaseYear.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.releaseYear.pipe_density,0.979280579959452
coverage.fact.GR.density_delta_per_attribute.releaseYear.delta,-0.020719420040548053
coverage.fact.GR.density_delta_per_attribute.developer.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.developer.pipe_density,0.9833046630214413
coverage.fact.GR.density_delta_per_attribute.developer.delta,-0.01669533697855874
coverage.fact.GR.density_delta_per_attribute.genres.reference_density,0.0
coverage.fact.GR.density_delta_per_attribute.genres.pipe_density,0.9972353627818394
coverage.fact.GR.density_delta_per_attribute.genres.delta,0.9972353627818394
coverage.fact.GR.density_delta_per_attribute.publisher.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.publisher.pipe_density,0.12096823739018248
coverage.fact.GR.density_delta_per_attribute.publisher.delta,-0.8790317626098175
coverage.fact.GR.density_delta_per_attribute.platform.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.platform.pipe_density,0.9956533759292253
coverage.fact.GR.density_delta_per_attribute.platform.delta,-0.004346624070774685
coverage.fact.GR.density_delta_per_attribute.criticScore.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.criticScore.pipe_density,0.3898445659519567
coverage.fact.GR.density_delta_per_attribute.criticScore.delta,-0.6101554340480433
coverage.fact.GR.density_delta_per_attribute.userScore.reference_density,0.9333333333333333
coverage.fact.GR.density_delta_per_attribute.userScore.pipe_density,0.3561620691773668
coverage.fact.GR.density_delta_per_attribute.userScore.delta,-0.5771712641559665
coverage.fact.GR.density_delta_per_attribute.ESRB.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.ESRB.pipe_density,0.35504085519444617
coverage.fact.GR.density_delta_per_attribute.ESRB.delta,-0.6449591448055538
coverage.source_based.SR.same_source_collision_rate.reference,0.30880665519219735
coverage.source_based.SR.same_source_collision_rate.pipe,0.0
coverage.source_based.SR.same_source_collision_rate.delta,-0.30880665519219735
coverage.source_based.SR.same_source_collision_rate.by_source.dbpedia.reference,0.3042168674698795
coverage.source_based.SR.same_source_collision_rate.by_source.dbpedia.pipe,0.0
coverage.source_based.SR.same_source_collision_rate.by_source.dbpedia.delta,-0.3042168674698795
coverage.source_based.SR.same_source_collision_rate.by_source.metacritic.reference,0.010327022375215147
coverage.source_based.SR.same_source_collision_rate.by_source.metacritic.pipe,0.0
coverage.source_based.SR.same_source_collision_rate.by_source.metacritic.delta,-0.010327022375215147
coverage.source_based.SR.same_source_collision_rate.by_source.sales.reference,0.00831899024670109
coverage.source_based.SR.same_source_collision_rate.by_source.sales.pipe,0.0
coverage.source_based.SR.same_source_collision_rate.by_source.sales.delta,-0.00831899024670109
coverage.source_based.SR.source_mix_distribution_js,0.7539630882966122
coverage.source_based.SR.per_source_coverage_rate.dbpedia.reference,1.0
coverage.source_based.SR.per_source_coverage_rate.dbpedia.pipe,0.7154266756773361
coverage.source_based.SR.per_source_coverage_rate.dbpedia.delta,-0.2845733243226639
coverage.source_based.SR.per_source_coverage_rate.metacritic.reference,0.9641422834193919
coverage.source_based.SR.per_source_coverage_rate.metacritic.pipe,0.31476930638324013
coverage.source_based.SR.per_source_coverage_rate.metacritic.delta,-0.6493729770361518
coverage.source_based.SR.per_source_coverage_rate.sales.reference,0.4221170395869191
coverage.source_based.SR.per_source_coverage_rate.sales.pipe,0.12098359648583891
coverage.source_based.SR.per_source_coverage_rate.sales.delta,-0.3011334431010802
