metric_name,value
coverage.entity.RF.n_rows_output,31217
coverage.entity.RF.n_rows_largest_input,22627
coverage.entity.RF.row_gain_vs_largest_input,0.3796349493967384
coverage.entity.SR.n_reference,3624
coverage.entity.SR.row_count_abs_diff,27593
coverage.entity.SR.row_count_rel_diff,7.613962472406181
coverage.entity.SR.n_recovered,2738
coverage.entity.SR.n_partial,886
coverage.entity.SR.n_lost,0
coverage.entity.SR.n_fabricated,27593
coverage.entity.SR.recovery_rate,0.7555187637969095
coverage.entity.GR.n_reference,23
coverage.entity.GR.row_count_abs_diff,31194
coverage.entity.GR.row_count_rel_diff,1356.2608695652175
coverage.entity.GR.n_recovered,20
coverage.entity.GR.n_partial,3
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,31194
coverage.entity.GR.recovery_rate,0.8695652173913043
coverage.fact.RF.density_output,0.807120319056924
coverage.fact.RF.density_largest_input,0.9305696733990365
coverage.fact.RF.density_gain,-0.12344935434211246
coverage.fact.SR.per_column_drift_normalized.artist,0.36577066821118054
coverage.fact.SR.per_column_drift_normalized.duration,0.007088906685586571
coverage.fact.SR.per_column_drift_normalized.genre,0.05628457080681647
coverage.fact.SR.per_column_drift_normalized.label,0.5191312109146727
coverage.fact.SR.per_column_drift_normalized.name,0.17939481077376077
coverage.fact.SR.per_column_drift_normalized.release-country,0.5951869954468247
coverage.fact.SR.overall_drift,0.2871428604731403
coverage.fact.SR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.name.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.name.delta,0.0
coverage.fact.SR.density_delta_per_attribute.artist.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.artist.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.artist.delta,0.0
coverage.fact.SR.density_delta_per_attribute.release-date.reference_density,0.9555739514348786
coverage.fact.SR.density_delta_per_attribute.release-date.pipe_density,0.7052247173014703
coverage.fact.SR.density_delta_per_attribute.release-date.delta,-0.25034923413340826
coverage.fact.SR.density_delta_per_attribute.release-country.reference_density,0.9183222958057395
coverage.fact.SR.density_delta_per_attribute.release-country.pipe_density,0.7493993657302112
coverage.fact.SR.density_delta_per_attribute.release-country.delta,-0.1689229300755284
coverage.fact.SR.density_delta_per_attribute.label.reference_density,0.7157836644591611
coverage.fact.SR.density_delta_per_attribute.label.pipe_density,0.7248294198673799
coverage.fact.SR.density_delta_per_attribute.label.delta,0.009045755408218836
coverage.fact.SR.density_delta_per_attribute.genre.reference_density,0.7157836644591611
coverage.fact.SR.density_delta_per_attribute.genre.pipe_density,0.7248294198673799
coverage.fact.SR.density_delta_per_attribute.genre.delta,0.009045755408218836
coverage.fact.SR.density_delta_per_attribute.tracks.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.tracks.pipe_density,1.0
