entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
products_1_6671717,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_6671717"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_73060691,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_73060691"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_46330427,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_46330427"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_18374077,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_18374077"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_7648155,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_7648155"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_65837616,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_65837616"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_10070749,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_10070749"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_4547853,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_4547853"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_98496862,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_98496862"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_21446102,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_21446102"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_2679211,products_3,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_2679211"", ""knob_01_paraphrase_params"": {""Brand"": {""transform_fn"": ""passthrough""}, ""CapacityGB"": {""transform_fn"": ""passthrough""}, ""Chipset"": {""transform_fn"": ""passthrough""}, ""Details"": {""transform_fn"": ""passthrough""}, ""MemorySizeGB"": {""transform_fn"": ""passthrough""}, ""Model"": {""transform_fn"": ""passthrough""}, ""PartNo"": {""transform_fn"": ""passthrough""}, ""Price"": {""transform_fn"": ""passthrough""}, ""ProductTitle"": {""transform_fn"": ""passthrough""}, ""TitleDetails"": {""transform_fn"": ""passthrough""}, ""Type"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_20847143,products_4,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_20847143"", ""knob_01_paraphrase_params"": {""amt"": {""transform_fn"": ""passthrough""}, ""cap_gb"": {""transform_fn"": ""passthrough""}, ""cat"": {""transform_fn"": ""passthrough""}, ""chip"": {""transform_fn"": ""passthrough""}, ""desc"": {""transform_fn"": ""passthrough""}, ""mdl"": {""transform_fn"": ""passthrough""}, ""mfr"": {""transform_fn"": ""passthrough""}, ""name"": {""transform_fn"": ""passthrough""}, ""name_desc"": {""transform_fn"": ""passthrough""}, ""pn"": {""transform_fn"": ""passthrough""}, ""vram"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_25436518,products_4,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_25436518"", ""knob_01_paraphrase_params"": {""amt"": {""transform_fn"": ""passthrough""}, ""cap_gb"": {""transform_fn"": ""passthrough""}, ""cat"": {""transform_fn"": ""passthrough""}, ""chip"": {""transform_fn"": ""passthrough""}, ""desc"": {""transform_fn"": ""passthrough""}, ""mdl"": {""transform_fn"": ""passthrough""}, ""mfr"": {""transform_fn"": ""passthrough""}, ""name"": {""transform_fn"": ""passthrough""}, ""name_desc"": {""transform_fn"": ""passthrough""}, ""pn"": {""transform_fn"": ""passthrough""}, ""vram"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_20598122,products_4,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_20598122"", ""knob_01_paraphrase_params"": {""amt"": {""transform_fn"": ""passthrough""}, ""cap_gb"": {""transform_fn"": ""passthrough""}, ""cat"": {""transform_fn"": ""passthrough""}, ""chip"": {""transform_fn"": ""passthrough""}, ""desc"": {""transform_fn"": ""passthrough""}, ""mdl"": {""transform_fn"": ""passthrough""}, ""mfr"": {""transform_fn"": ""passthrough""}, ""name"": {""transform_fn"": ""passthrough""}, ""name_desc"": {""transform_fn"": ""passthrough""}, ""pn"": {""transform_fn"": ""passthrough""}, ""vram"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
products_1_50293915,products_4,__row__,row_absent,row_exists,propagate_and_paraphrase,"{""template_source"": ""products_1"", ""sibling_source"": ""products_1"", ""sibling_row_id"": ""products_1_50293915"", ""knob_01_paraphrase_params"": {""amt"": {""transform_fn"": ""passthrough""}, ""cap_gb"": {""transform_fn"": ""passthrough""}, ""cat"": {""transform_fn"": ""passthrough""}, ""chip"": {""transform_fn"": ""passthrough""}, ""desc"": {""transform_fn"": ""passthrough""}, ""mdl"": {""transform_fn"": ""passthrough""}, ""mfr"": {""transform_fn"": ""passthrough""}, ""name"": {""transform_fn"": ""passthrough""}, ""name_desc"": {""transform_fn"": ""passthrough""}, ""pn"": {""transform_fn"": ""passthrough""}, ""vram"": {""transform_fn"": ""passthrough""}}, ""k4_fabricated"": true}",4,easy
