metric_name,value
coverage.entity.RF.n_rows_output,13203
coverage.entity.RF.n_rows_largest_input,10583
coverage.entity.RF.row_gain_vs_largest_input,0.2475668524992913
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,13103
coverage.entity.GR.row_count_rel_diff,131.03
coverage.entity.GR.n_recovered,90
coverage.entity.GR.n_partial,10
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,13103
coverage.entity.GR.recovery_rate,0.9
coverage.fact.RF.density_output,0.4936756797697493
coverage.fact.RF.density_largest_input,0.5574978739487858
coverage.fact.RF.density_gain,-0.0638221941790365
coverage.fact.GR.per_column_drift_normalized.assets,0.06872518386569525
coverage.fact.GR.per_column_drift_normalized.city,0.7323959411282082
coverage.fact.GR.per_column_drift_normalized.country,0.3085677347692718
coverage.fact.GR.per_column_drift_normalized.name,0.8058176179033554
coverage.fact.GR.per_column_drift_normalized.revenue,0.17994271956314722
coverage.fact.GR.overall_drift,0.4190898394459356
coverage.fact.GR.density_delta_per_attribute.name.reference_density,0.91
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,0.944482314625464
coverage.fact.GR.density_delta_per_attribute.name.delta,0.03448231462546392
coverage.fact.GR.density_delta_per_attribute.founded.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.founded.pipe_density,0.7877755055669167
coverage.fact.GR.density_delta_per_attribute.founded.delta,-0.21222449443308333
coverage.fact.GR.density_delta_per_attribute.country.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.country.pipe_density,0.8995682799363781
coverage.fact.GR.density_delta_per_attribute.country.delta,-0.10043172006362189
coverage.fact.GR.density_delta_per_attribute.city.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.city.pipe_density,0.7401348178444294
coverage.fact.GR.density_delta_per_attribute.city.delta,-0.25986518215557064
coverage.fact.GR.density_delta_per_attribute.assets.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.assets.pipe_density,0.17140043929409987
coverage.fact.GR.density_delta_per_attribute.assets.delta,-0.8285995607059001
coverage.fact.GR.density_delta_per_attribute.revenue.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.revenue.pipe_density,0.2483526471256533
coverage.fact.GR.density_delta_per_attribute.revenue.delta,-0.7516473528743467
coverage.fact.GR.density_delta_per_attribute.keypeople.reference_density,0.0
coverage.fact.GR.density_delta_per_attribute.keypeople.pipe_density,0.011512535029917448
coverage.fact.GR.density_delta_per_attribute.keypeople.delta,0.011512535029917448
coverage.source_based.RF.winning_source_distribution_per_attribute.assets.forbes,0.828654004954583
