entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_5,dbpedia,franchise,SpongeBob SquarePants video games,spongeBob SquarePants video games,case_corrupt,"{""position"": 0, ""original"": ""S"", ""replacement"": ""s""}",6,medium
dbpedia_10,dbpedia,franchise,Grid (series),Grid (sEries),case_corrupt,"{""position"": 7, ""original"": ""e"", ""replacement"": ""E""}",6,medium
dbpedia_13,dbpedia,franchise,Delta Force (video game),DelTa Force (video game),case_corrupt,"{""position"": 3, ""original"": ""t"", ""replacement"": ""T""}",6,medium
dbpedia_30,dbpedia,franchise,Monster Jam,Monster jam,case_corrupt,"{""position"": 8, ""original"": ""J"", ""replacement"": ""j""}",6,medium
dbpedia_276,dbpedia,franchise,Oddworld,oddworld,case_corrupt,"{""position"": 0, ""original"": ""O"", ""replacement"": ""o""}",6,medium
dbpedia_335,dbpedia,franchise,Doom (franchise),Doon (franchise),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [3], ""chars"": [""n""], ""originals"": [""m""], ""use_adjacency"": true}",6,medium
dbpedia_385,dbpedia,franchise,Spider-Man in video games,Spider-Nan in video games,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [7], ""chars"": [""N""], ""originals"": [""M""], ""use_adjacency"": true}",6,medium
dbpedia_404,dbpedia,franchise,Madden NFL,MadDen NFL,case_corrupt,"{""position"": 3, ""original"": ""d"", ""replacement"": ""D""}",6,medium
dbpedia_464,dbpedia,franchise,List of Luigi video games,List of Luigi video gamcs,ocr_confuse,"{""positions"": [23], ""chars"": [""c""], ""originals"": [""e""], ""ocr_kind"": [""single""]}",6,medium
dbpedia_514,dbpedia,franchise,Minecraft (franchise),Mibecraft (franchise),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2], ""chars"": [""b""], ""originals"": [""n""], ""use_adjacency"": true}",6,medium
dbpedia_542,dbpedia,franchise,Puyo Puyo,puyo Puyo,case_corrupt,"{""position"": 0, ""original"": ""P"", ""replacement"": ""p""}",6,medium
