entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_14753,dbpedia,franchise,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_5275,metacritic,age_rating,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_38090,dbpedia,franchise,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_2504,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_4171,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_99,metacritic,made_by,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_15443,metacritic,age_rating,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_60296,dbpedia,launch_yr,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_27513,dbpedia,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_6785,metacritic,year_published,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_13588,metacritic,genres,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_24728,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_20093,metacritic,genres,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_48711,dbpedia,franchise,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_2546,metacritic,made_by,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_2275,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_27788,dbpedia,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_18593,dbpedia,franchise,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_47605,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_14604,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_28811,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_10423,metacritic,made_by,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_10275,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_42417,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_13751,dbpedia,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_4812,dbpedia,system,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_63284,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_13385,metacritic,press_rating,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_7901,dbpedia,system,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_2521,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_30631,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_9080,metacritic,genres,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_1632,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_3345,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_5211,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_38072,dbpedia,system,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_51105,dbpedia,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_5549,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_6074,dbpedia,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_47092,dbpedia,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_18091,metacritic,genres,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_5244,sales,studio,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
dbpedia_18717,dbpedia,franchise,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_3455,metacritic,made_by,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_7703,metacritic,genres,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
metacritic_1704,metacritic,press_rating,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
sales_517,sales,genre,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
