id1,id2,score
k02_noncorner_papers_00120__crossref,k02_noncorner_papers_00120__dblp,1.0
k02_noncorner_papers_00046__crossref,k02_noncorner_papers_00046__dblp,1.0
k02_noncorner_papers_00777__crossref,k02_noncorner_papers_00777__dblp,1.0
k02_noncorner_papers_00739__crossref,k02_noncorner_papers_00739__dblp,1.0
k02_noncorner_papers_00503__crossref,k02_noncorner_papers_00503__dblp,1.0
k02_noncorner_papers_00818__crossref,k02_noncorner_papers_00818__dblp,1.0
k02_noncorner_papers_00192__crossref,k02_noncorner_papers_00192__dblp,1.0
k02_noncorner_papers_00512__crossref,k02_noncorner_papers_00512__dblp,1.0
k02_noncorner_papers_00579__crossref,k02_noncorner_papers_00579__dblp,1.0
k02_noncorner_papers_00494__crossref,k02_noncorner_papers_00494__dblp,1.0
k02_noncorner_papers_00280__crossref,k02_noncorner_papers_00280__dblp,1.0
crossref-32033,dblp-11697,1.0
k02_noncorner_papers_00790__crossref,k02_noncorner_papers_00790__dblp,1.0
k02_noncorner_papers_00212__crossref,k02_noncorner_papers_00212__dblp,1.0
crossref-01932,dblp-60519,1.0
k02_noncorner_papers_00736__crossref,k02_noncorner_papers_00736__dblp,1.0
k02_noncorner_papers_00706__crossref,k02_noncorner_papers_00706__dblp,1.0
k02_noncorner_papers_00062__crossref,k02_noncorner_papers_00062__dblp,1.0
k02_noncorner_papers_00544__crossref,k02_noncorner_papers_00544__dblp,1.0
k02_noncorner_papers_00037__crossref,k02_noncorner_papers_00037__dblp,1.0
k02_noncorner_papers_00313__crossref,k02_noncorner_papers_00313__dblp,1.0
k02_noncorner_papers_00043__crossref,k02_noncorner_papers_00043__dblp,1.0
k02_noncorner_papers_00396__crossref,k02_noncorner_papers_00396__dblp,1.0
k02_noncorner_papers_00261__crossref,k02_noncorner_papers_00261__dblp,1.0
k02_noncorner_papers_00205__crossref,k02_noncorner_papers_00205__dblp,1.0
k02_noncorner_papers_00477__crossref,k02_noncorner_papers_00477__dblp,1.0
k02_noncorner_papers_00316__crossref,k02_noncorner_papers_00316__dblp,1.0
k02_noncorner_papers_00233__crossref,k02_noncorner_papers_00233__dblp,1.0
k02_noncorner_papers_00155__crossref,k02_noncorner_papers_00155__dblp,1.0
k02_noncorner_papers_00601__crossref,k02_noncorner_papers_00601__dblp,1.0
k02_noncorner_papers_00189__crossref,k02_noncorner_papers_00189__dblp,1.0
k02_noncorner_papers_00105__crossref,k02_noncorner_papers_00105__dblp,1.0
k02_noncorner_papers_00540__crossref,k02_noncorner_papers_00540__dblp,1.0
k02_noncorner_papers_00353__crossref,k02_noncorner_papers_00353__dblp,1.0
k02_noncorner_papers_00183__crossref,k02_noncorner_papers_00183__dblp,1.0
k02_noncorner_papers_00622__crossref,k02_noncorner_papers_00622__dblp,1.0
k02_noncorner_papers_00600__crossref,k02_noncorner_papers_00600__dblp,1.0
k02_noncorner_papers_00038__crossref,k02_noncorner_papers_00038__dblp,1.0
k02_noncorner_papers_00364__crossref,k02_noncorner_papers_00364__dblp,1.0
k02_noncorner_papers_00407__crossref,k02_noncorner_papers_00407__dblp,1.0
k02_noncorner_papers_00500__crossref,k02_noncorner_papers_00500__dblp,1.0
k02_noncorner_papers_00650__crossref,k02_noncorner_papers_00650__dblp,1.0
k02_noncorner_papers_00414__crossref,k02_noncorner_papers_00414__dblp,1.0
k02_noncorner_papers_00048__crossref,k02_noncorner_papers_00048__dblp,1.0
k02_noncorner_papers_00287__crossref,k02_noncorner_papers_00287__dblp,1.0
k02_noncorner_papers_00765__crossref,k02_noncorner_papers_00765__dblp,1.0
k02_noncorner_papers_00656__crossref,k02_noncorner_papers_00656__dblp,1.0
k02_noncorner_papers_00374__crossref,k02_noncorner_papers_00374__dblp,1.0
k02_noncorner_papers_00044__crossref,k02_noncorner_papers_00044__dblp,1.0
k02_noncorner_papers_00766__crossref,k02_noncorner_papers_00766__dblp,1.0
k02_noncorner_papers_00801__crossref,k02_noncorner_papers_00801__dblp,1.0
k02_noncorner_papers_00241__crossref,k02_noncorner_papers_00241__dblp,1.0
k02_noncorner_papers_00528__crossref,k02_noncorner_papers_00528__dblp,1.0
k02_noncorner_papers_00210__crossref,k02_noncorner_papers_00210__dblp,1.0
k02_noncorner_papers_00547__crossref,k02_noncorner_papers_00547__dblp,1.0
k02_noncorner_papers_00514__crossref,k02_noncorner_papers_00514__dblp,1.0
k02_noncorner_papers_00260__crossref,k02_noncorner_papers_00260__dblp,1.0
k02_noncorner_papers_00359__crossref,k02_noncorner_papers_00359__dblp,1.0
k02_noncorner_papers_00652__crossref,k02_noncorner_papers_00652__dblp,1.0
k02_noncorner_papers_00447__crossref,k02_noncorner_papers_00447__dblp,1.0
k02_noncorner_papers_00565__crossref,k02_noncorner_papers_00565__dblp,1.0
k02_noncorner_papers_00013__crossref,k02_noncorner_papers_00013__dblp,1.0
k02_noncorner_papers_00795__crossref,k02_noncorner_papers_00795__dblp,1.0
k02_noncorner_papers_00796__crossref,k02_noncorner_papers_00796__dblp,1.0
k02_noncorner_papers_00106__crossref,k02_noncorner_papers_00106__dblp,1.0
k02_noncorner_papers_00142__crossref,k02_noncorner_papers_00142__dblp,1.0
k02_noncorner_papers_00298__crossref,k02_noncorner_papers_00298__dblp,1.0
k02_noncorner_papers_00546__crossref,k02_noncorner_papers_00546__dblp,1.0
k02_noncorner_papers_00151__crossref,k02_noncorner_papers_00151__dblp,1.0
k02_noncorner_papers_00551__crossref,k02_noncorner_papers_00551__dblp,1.0
k02_noncorner_papers_00080__crossref,k02_noncorner_papers_00080__dblp,1.0
k02_noncorner_papers_00468__crossref,k02_noncorner_papers_00468__dblp,1.0
k02_noncorner_papers_00347__crossref,k02_noncorner_papers_00347__dblp,1.0
k02_noncorner_papers_00020__crossref,k02_noncorner_papers_00020__dblp,1.0
k02_noncorner_papers_00400__crossref,k02_noncorner_papers_00400__dblp,1.0
k02_noncorner_papers_00358__crossref,k02_noncorner_papers_00358__dblp,1.0
k02_noncorner_papers_00659__crossref,k02_noncorner_papers_00659__dblp,1.0
k02_noncorner_papers_00165__crossref,k02_noncorner_papers_00165__dblp,1.0
k02_noncorner_papers_00007__crossref,k02_noncorner_papers_00007__dblp,1.0
k02_noncorner_papers_00289__crossref,k02_noncorner_papers_00289__dblp,1.0
k02_noncorner_papers_00513__crossref,k02_noncorner_papers_00513__dblp,1.0
k02_noncorner_papers_00366__crossref,k02_noncorner_papers_00366__dblp,1.0
k02_noncorner_papers_00361__crossref,k02_noncorner_papers_00361__dblp,1.0
k02_noncorner_papers_00324__crossref,k02_noncorner_papers_00324__dblp,1.0
k02_noncorner_papers_00002__crossref,k02_noncorner_papers_00002__dblp,1.0
k02_noncorner_papers_00201__crossref,k02_noncorner_papers_00201__dblp,1.0
k02_noncorner_papers_00673__crossref,k02_noncorner_papers_00673__dblp,1.0
k02_noncorner_papers_00314__crossref,k02_noncorner_papers_00314__dblp,1.0
k02_noncorner_papers_00315__crossref,k02_noncorner_papers_00315__dblp,1.0
k02_noncorner_papers_00305__crossref,k02_noncorner_papers_00305__dblp,1.0
k02_noncorner_papers_00454__crossref,k02_noncorner_papers_00454__dblp,1.0
k02_noncorner_papers_00409__crossref,k02_noncorner_papers_00409__dblp,1.0
k02_noncorner_papers_00321__crossref,k02_noncorner_papers_00321__dblp,1.0
k02_noncorner_papers_00207__crossref,k02_noncorner_papers_00207__dblp,1.0
k02_noncorner_papers_00088__crossref,k02_noncorner_papers_00088__dblp,1.0
k02_noncorner_papers_00435__crossref,k02_noncorner_papers_00435__dblp,1.0
k02_noncorner_papers_00286__crossref,k02_noncorner_papers_00286__dblp,1.0
k02_noncorner_papers_00063__crossref,k02_noncorner_papers_00063__dblp,1.0
k02_noncorner_papers_00764__crossref,k02_noncorner_papers_00764__dblp,1.0
k02_noncorner_papers_00585__crossref,k02_noncorner_papers_00585__dblp,1.0
k02_noncorner_papers_00093__crossref,k02_noncorner_papers_00093__dblp,1.0
k02_noncorner_papers_00265__crossref,k02_noncorner_papers_00265__dblp,1.0
k02_noncorner_papers_00810__crossref,k02_noncorner_papers_00810__dblp,1.0
k02_noncorner_papers_00014__crossref,k02_noncorner_papers_00014__dblp,1.0
k02_noncorner_papers_00504__crossref,k02_noncorner_papers_00504__dblp,1.0
k02_noncorner_papers_00408__crossref,k02_noncorner_papers_00408__dblp,1.0
k02_noncorner_papers_00440__crossref,k02_noncorner_papers_00440__dblp,1.0
k02_noncorner_papers_00698__crossref,k02_noncorner_papers_00698__dblp,1.0
k02_noncorner_papers_00593__crossref,k02_noncorner_papers_00593__dblp,1.0
k02_noncorner_papers_00079__crossref,k02_noncorner_papers_00079__dblp,1.0
k02_noncorner_papers_00791__crossref,k02_noncorner_papers_00791__dblp,1.0
k02_noncorner_papers_00248__crossref,k02_noncorner_papers_00248__dblp,1.0
k02_noncorner_papers_00808__crossref,k02_noncorner_papers_00808__dblp,1.0
k02_noncorner_papers_00814__crossref,k02_noncorner_papers_00814__dblp,1.0
k02_noncorner_papers_00127__crossref,k02_noncorner_papers_00127__dblp,1.0
k02_noncorner_papers_00507__crossref,k02_noncorner_papers_00507__dblp,1.0
k02_noncorner_papers_00482__crossref,k02_noncorner_papers_00482__dblp,1.0
crossref-55904,dblp-12213,1.0
k02_noncorner_papers_00156__crossref,k02_noncorner_papers_00156__dblp,1.0
k02_noncorner_papers_00685__crossref,k02_noncorner_papers_00685__dblp,1.0
k02_noncorner_papers_00279__crossref,k02_noncorner_papers_00279__dblp,1.0
k02_noncorner_papers_00195__crossref,k02_noncorner_papers_00195__dblp,1.0
k02_noncorner_papers_00651__crossref,k02_noncorner_papers_00651__dblp,1.0
k02_noncorner_papers_00294__crossref,k02_noncorner_papers_00294__dblp,1.0
k02_noncorner_papers_00803__crossref,k02_noncorner_papers_00803__dblp,1.0
k02_noncorner_papers_00640__crossref,k02_noncorner_papers_00640__dblp,1.0
k02_noncorner_papers_00776__crossref,k02_noncorner_papers_00776__dblp,1.0
k02_noncorner_papers_00074__crossref,k02_noncorner_papers_00074__dblp,1.0
k02_noncorner_papers_00807__crossref,k02_noncorner_papers_00807__dblp,1.0
