id1,id2,label
products_1_14245806,products_2_80184260,FALSE
k02_noncorner_products_00374__products_1,k02_noncorner_products_00126__products_2,FALSE
products_1_10966509,products_2_34412534,FALSE
products_1_19807424,products_2_15893156,FALSE
products_1_44678762,products_2_48166649,FALSE
k02_noncorner_products_00123__products_1,k02_noncorner_products_00123__products_2,TRUE
products_1_88855243,products_2_54971342,FALSE
k02_noncorner_products_00014__products_1,k02_noncorner_products_00014__products_2,TRUE
k02_noncorner_products_00109__products_1,k02_noncorner_products_00109__products_2,TRUE
products_1_59172393,products_2_51594744,FALSE
products_1_46082280,products_2_9479922,FALSE
k02_noncorner_products_00358__products_1,k02_noncorner_products_00376__products_2,FALSE
products_1_87572356,products_2_29928344,FALSE
k02_noncorner_products_00038__products_1,k02_noncorner_products_00196__products_2,FALSE
k02_noncorner_products_00220__products_1,k02_noncorner_products_00220__products_2,TRUE
k02_noncorner_products_00081__products_1,products_2_67969093,FALSE
k02_noncorner_products_00246__products_1,k02_noncorner_products_00158__products_2,FALSE
k02_noncorner_products_00386__products_1,k02_noncorner_products_00307__products_2,FALSE
products_1_65406066,products_2_58710753,FALSE
products_1_59530038,products_2_61334954,FALSE
products_1_22326836,products_2_6963888,FALSE
products_1_24392640,products_2_3564915,FALSE
k02_noncorner_products_00081__products_1,k02_noncorner_products_00081__products_2,TRUE
k02_noncorner_products_00190__products_1,k02_noncorner_products_00190__products_2,TRUE
k02_noncorner_products_00266__products_1,k02_noncorner_products_00200__products_2,FALSE
products_1_71962852,products_2_54971342,FALSE
products_1_8488813,products_2_40217101,FALSE
k02_noncorner_products_00117__products_1,k02_noncorner_products_00117__products_2,TRUE
k02_noncorner_products_00141__products_1,k02_noncorner_products_00141__products_2,TRUE
products_1_17291157,products_2_1697045,FALSE
products_1_17229793,products_2_30120490,FALSE
products_1_39826842,products_2_24781420,FALSE
products_1_54859186,products_2_68203373,FALSE
products_1_52172790,products_2_44467616,FALSE
products_1_27969946,products_2_35580098,FALSE
products_1_51025959,products_2_55419504,FALSE
products_1_26093259,products_2_62777263,FALSE
k02_noncorner_products_00262__products_1,k02_noncorner_products_00262__products_2,TRUE
products_1_36807074,products_2_29162459,FALSE
k02_noncorner_products_00392__products_1,k02_noncorner_products_00392__products_2,TRUE
products_1_33041345,products_2_46570660,FALSE
k02_noncorner_products_00067__products_1,k02_noncorner_products_00067__products_2,TRUE
k02_noncorner_products_00099__products_1,k02_noncorner_products_00099__products_2,TRUE
k02_noncorner_products_00201__products_1,k02_noncorner_products_00201__products_2,TRUE
products_1_69962412,k02_noncorner_products_00126__products_2,FALSE
products_1_59530038,products_2_77233349,TRUE
products_1_32646229,products_2_54049265,FALSE
products_1_22660911,products_2_29507030,FALSE
k02_noncorner_products_00038__products_1,k02_noncorner_products_00308__products_2,FALSE
products_1_16802649,products_2_55212927,FALSE
k02_noncorner_products_00003__products_1,k02_noncorner_products_00003__products_2,TRUE
products_1_46925007,products_2_25272574,FALSE
k02_noncorner_products_00038__products_1,k02_noncorner_products_00049__products_2,TRUE
k02_noncorner_products_00346__products_1,k02_noncorner_products_00110__products_2,FALSE
k02_noncorner_products_00229__products_1,k02_noncorner_products_00229__products_2,TRUE
products_1_10524439,products_2_6540379,FALSE
products_1_17824343,products_2_69985226,FALSE
k02_noncorner_products_00388__products_1,k02_noncorner_products_00388__products_2,TRUE
products_1_57780651,products_2_73218575,TRUE
k02_noncorner_products_00245__products_1,k02_noncorner_products_00245__products_2,TRUE
k02_noncorner_products_00079__products_1,k02_noncorner_products_00079__products_2,TRUE
products_1_92865515,products_2_95268181,FALSE
products_1_72803086,products_2_34895312,FALSE
k02_noncorner_products_00296__products_1,k02_noncorner_products_00296__products_2,TRUE
k02_noncorner_products_00334__products_1,k02_noncorner_products_00334__products_2,TRUE
