id2,id1,label
mbrainz_11466,discogs_194402,FALSE
mbrainz_11466,discogs_157891,FALSE
mbrainz_11466,discogs_23890,FALSE
mbrainz_3650,discogs_54232,FALSE
mbrainz_3650,discogs_3223,FALSE
mbrainz_3650,discogs_40036,FALSE
k02_noncorner_music_00036__musicbrainz,k02_noncorner_music_00012__discogs,FALSE
k02_noncorner_music_00036__musicbrainz,k02_noncorner_music_00038__discogs,FALSE
k02_noncorner_music_00036__musicbrainz,discogs_88040,FALSE
mbrainz_8346,discogs_2074,FALSE
mbrainz_8346,discogs_26193,FALSE
mbrainz_8346,discogs_122477,FALSE
k02_noncorner_music_00035__musicbrainz,k02_noncorner_music_00014__discogs,FALSE
k02_noncorner_music_00035__musicbrainz,k02_noncorner_music_00001__discogs,FALSE
k02_noncorner_music_00035__musicbrainz,discogs_45898,FALSE
k02_noncorner_music_00025__musicbrainz,k02_noncorner_music_00027__discogs,FALSE
k02_noncorner_music_00025__musicbrainz,k02_noncorner_music_00033__discogs,FALSE
k02_noncorner_music_00025__musicbrainz,discogs_3801,FALSE
k02_noncorner_music_00020__musicbrainz,k02_noncorner_music_00023__discogs,FALSE
k02_noncorner_music_00020__musicbrainz,k02_noncorner_music_00010__discogs,FALSE
k02_noncorner_music_00020__musicbrainz,discogs_68181,FALSE
mbrainz_1282,discogs_190288,FALSE
mbrainz_1282,discogs_26684,FALSE
mbrainz_1282,discogs_190307,FALSE
mbrainz_10209,discogs_42882,FALSE
mbrainz_10209,discogs_63067,FALSE
mbrainz_10209,discogs_180568,FALSE
mbrainz_22456,discogs_128514,FALSE
mbrainz_22456,discogs_149596,FALSE
mbrainz_22456,discogs_137806,FALSE
k02_noncorner_music_00004__musicbrainz,discogs_49860,FALSE
k02_noncorner_music_00004__musicbrainz,k02_noncorner_music_00028__discogs,FALSE
k02_noncorner_music_00004__musicbrainz,discogs_116579,FALSE
mbrainz_19105,discogs_31612,FALSE
mbrainz_19105,discogs_114743,FALSE
mbrainz_19105,discogs_128369,FALSE
