id1,id2,score,notes
http://www.forbes.com/companies/bancolombia/,http://dbpedia.org/resource/Bancolombia,0.9976590872,ditto_plm
http://www.forbes.com/companies/western-refining/,http://dbpedia.org/resource/Western_Refining,0.9976245761,ditto_plm
http://www.forbes.com/companies/marathon-petroleum/,http://dbpedia.org/resource/Marathon_Petroleum,0.9975531697,ditto_plm
http://www.forbes.com/companies/bank-leumi/,http://dbpedia.org/resource/Bank_Leumi,0.997546494,ditto_plm
http://www.forbes.com/companies/b-e-aerospace/,http://dbpedia.org/resource/B/E_Aerospace,0.9975399971,ditto_plm
http://www.forbes.com/companies/netapp/,http://dbpedia.org/resource/NetApp,0.997533679,ditto_plm
http://www.forbes.com/companies/andritz/,http://dbpedia.org/resource/Andritz_AG,0.9975334406,ditto_plm
http://www.forbes.com/companies/ecopetrol/,http://dbpedia.org/resource/Ecopetrol,0.9975309968,ditto_plm
http://www.forbes.com/companies/berkshire-hathaway/,http://dbpedia.org/resource/Berkshire_Hathaway,0.9975216985,ditto_plm
http://www.forbes.com/companies/baloise-group/,http://dbpedia.org/resource/B%C3%A2loise,0.9975165129,ditto_plm
http://www.forbes.com/companies/kone/,http://dbpedia.org/resource/Kone,0.997510314,ditto_plm
http://www.forbes.com/companies/symantec/,http://dbpedia.org/resource/Symantec,0.9974964261,ditto_plm
http://www.forbes.com/companies/akbank/,http://dbpedia.org/resource/Akbank,0.9974843264,ditto_plm
http://www.forbes.com/companies/frontier-communications/,http://dbpedia.org/resource/Frontier_Communications,0.9974833131,ditto_plm
http://www.forbes.com/companies/otp-bank/,http://dbpedia.org/resource/OTP_Bank,0.9974780679,ditto_plm
http://www.forbes.com/companies/pioneer-natural-resources/,http://dbpedia.org/resource/Pioneer_Natural_Resources,0.9974448681,ditto_plm
http://www.forbes.com/companies/garanti-bank/,http://dbpedia.org/resource/Garanti_Bank,0.9974406958,ditto_plm
http://www.forbes.com/companies/jabil-circuit/,http://dbpedia.org/resource/Jabil_Circuit,0.9974361062,ditto_plm
http://www.forbes.com/companies/staples/,http://dbpedia.org/resource/Staples_Inc.,0.9974147081,ditto_plm
http://www.forbes.com/companies/coloplast/,http://dbpedia.org/resource/Coloplast,0.9974127412,ditto_plm
http://www.forbes.com/companies/neste-oil/,http://dbpedia.org/resource/Neste_Oil,0.9974082112,ditto_plm
http://www.forbes.com/companies/sandisk/,http://dbpedia.org/resource/SanDisk,0.997407496,ditto_plm
k02_interp_companies_00000__forbes,k02_interp_companies_00000__dbpedia,0.9974064231,ditto_plm
http://www.forbes.com/companies/fortum/,http://dbpedia.org/resource/Fortum,0.9973919392,ditto_plm
http://www.forbes.com/companies/lg-display/,http://dbpedia.org/resource/LG_Display,0.9973911047,ditto_plm
http://www.forbes.com/companies/loreal-group/,http://dbpedia.org/resource/L'Or%C3%A9al,0.9973850846,ditto_plm
http://www.forbes.com/companies/lanxess/,http://dbpedia.org/resource/Lanxess,0.9973848462,ditto_plm
http://www.forbes.com/companies/oshkosh/,http://dbpedia.org/resource/Oshkosh_Corporation,0.9973835349,ditto_plm
http://www.forbes.com/companies/dover/,http://dbpedia.org/resource/Dover_Corporation,0.9973794222,ditto_plm
http://www.forbes.com/companies/edison-international/,http://dbpedia.org/resource/Edison_International,0.9973777533,ditto_plm
http://www.forbes.com/companies/general-growth-properties/,http://dbpedia.org/resource/General_Growth_Properties,0.9973641038,ditto_plm
http://www.forbes.com/companies/sodexo/,http://dbpedia.org/resource/Sodexo,0.9973496199,ditto_plm
http://www.forbes.com/companies/western-digital/,http://dbpedia.org/resource/Western_Digital,0.9973477125,ditto_plm
http://www.forbes.com/companies/a2a/,http://dbpedia.org/resource/A2A,0.9973299503,ditto_plm
k02_interp_companies_00089__forbes,k02_interp_companies_00089__dbpedia,0.997328639,ditto_plm
http://www.forbes.com/companies/mechel/,http://dbpedia.org/resource/Mechel,0.9973234534,ditto_plm
http://www.forbes.com/companies/atlantia/,http://dbpedia.org/resource/Atlantia_(company),0.9973215461,ditto_plm
http://www.forbes.com/companies/macys/,http://dbpedia.org/resource/Macy's,0.9973214269,ditto_plm
