metric_name,value
coverage.entity.RF.n_rows_output,31872
coverage.entity.RF.n_rows_largest_input,22255
coverage.entity.RF.row_gain_vs_largest_input,0.43212761177263537
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,31772
coverage.entity.GR.row_count_rel_diff,317.72
coverage.entity.GR.n_recovered,92
coverage.entity.GR.n_partial,8
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,31772
coverage.entity.GR.recovery_rate,0.92
coverage.fact.RF.density_output,0.7044466930220883
coverage.fact.RF.density_largest_input,0.0
coverage.fact.RF.density_gain,0.7044466930220883
coverage.fact.GR.per_column_drift_normalized.artist,0.8145117202831055
coverage.fact.GR.per_column_drift_normalized.duration,0.018140510765060437
coverage.fact.GR.per_column_drift_normalized.genre,0.2385138782792234
coverage.fact.GR.per_column_drift_normalized.label,0.8625342257461575
coverage.fact.GR.per_column_drift_normalized.name,0.5217800735346256
coverage.fact.GR.per_column_drift_normalized.release-country,0.5484525984306248
coverage.fact.GR.overall_drift,0.5006555011731328
coverage.fact.GR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,0.974617218875502
coverage.fact.GR.density_delta_per_attribute.name.delta,-0.02538278112449799
coverage.fact.GR.density_delta_per_attribute.artist.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.artist.pipe_density,0.9159764056224899
coverage.fact.GR.density_delta_per_attribute.artist.delta,-0.08402359437751006
coverage.fact.GR.density_delta_per_attribute.release-date.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.release-date.pipe_density,0.5745795682730923
coverage.fact.GR.density_delta_per_attribute.release-date.delta,-0.4254204317269077
coverage.fact.GR.density_delta_per_attribute.release-country.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.release-country.pipe_density,0.6469314759036144
coverage.fact.GR.density_delta_per_attribute.release-country.delta,-0.35306852409638556
coverage.fact.GR.density_delta_per_attribute.label.reference_density,0.9299999999999999
coverage.fact.GR.density_delta_per_attribute.label.pipe_density,0.6319967369477912
coverage.fact.GR.density_delta_per_attribute.label.delta,-0.2980032630522087
coverage.fact.GR.density_delta_per_attribute.genre.reference_density,0.77
coverage.fact.GR.density_delta_per_attribute.genre.pipe_density,0.6314319779116466
coverage.fact.GR.density_delta_per_attribute.genre.delta,-0.1385680220883534
coverage.fact.GR.density_delta_per_attribute.tracks.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.tracks.pipe_density,0.9019201807228916
coverage.fact.GR.density_delta_per_attribute.tracks.delta,-0.0980798192771084
coverage.fact.GR.density_delta_per_attribute.duration.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.duration.pipe_density,0.3581199799196787
coverage.fact.GR.density_delta_per_attribute.duration.delta,-0.6418800200803213
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.lastfm,0.2812998405103668
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.musicbrainz,0.43161881977671696
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.discogs,0.24275651249335453
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_844,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__lastfm__discogs_938,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_1143,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs____singleton___discogs_discogs_16103,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__lastfm__discogs_8631,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__lastfm__discogs_11676,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_12243,0.00013290802764486973
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_12768,0.00013290802764486973
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_19833,0.00019936204146730463
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k04__within_dup__discogs__discogs_23138,0.00019936204146730463
