entity_id,source,attribute,original_value,reason,knob,level
products_1_78378158,products_1,capacity_gb,6000.0,operator_abbreviate_no_effect,1,hard
products_1_25469647,products_1,capacity_gb,128.0,llm_unchanged_sentinel,1,hard
products_1_67183699,products_1,capacity_gb,3000.0,llm_unchanged_sentinel,1,hard
products_1_51563635,products_1,capacity_gb,1800.0,operator_abbreviate_no_effect,1,hard
products_1_31158408,products_1,capacity_gb,600.0,too_short_for_eda,1,hard
products_1_34235154,products_1,capacity_gb,1000.0,too_short_for_eda,1,hard
products_1_48110334,products_1,capacity_gb,1000.0,llm_unchanged_sentinel,1,hard
products_1_36622630,products_1,capacity_gb,128.0,operator_abbreviate_no_effect,1,hard
products_1_74413605,products_1,capacity_gb,500.0,too_short_for_eda,1,hard
products_1_16677973,products_1,capacity_gb,3840.0,llm_unchanged_sentinel,1,hard
products_1_44023309,products_1,capacity_gb,500.0,llm_unchanged_sentinel,1,hard
products_1_98496862,products_1,capacity_gb,8000.0,llm_unchanged_sentinel,1,hard
products_1_79243485,products_1,capacity_gb,500.0,too_short_for_eda,1,hard
products_1_5603029,products_1,capacity_gb,1000.0,llm_unchanged_sentinel,1,hard
products_1_10678822,products_1,capacity_gb,32.0,too_short_for_eda,1,hard
products_1_90171657,products_1,capacity_gb,250.0,operator_abbreviate_no_effect,1,hard
products_1_45702055,products_1,capacity_gb,1000.0,llm_unchanged_sentinel,1,hard
products_1_89199142,products_1,capacity_gb,1000.0,llm_unchanged_sentinel,1,hard
products_1_98332414,products_1,capacity_gb,1000.0,too_short_for_eda,1,hard
products_1_34471386,products_1,capacity_gb,480.0,llm_unchanged_sentinel,1,hard
products_1_84278896,products_1,capacity_gb,128.0,too_short_for_eda,1,hard
products_1_5865670,products_1,capacity_gb,1000.0,too_short_for_eda,1,hard
products_1_49576448,products_1,capacity_gb,1000.0,too_short_for_eda,1,hard
products_1_84039603,products_1,capacity_gb,480.0,llm_unchanged_sentinel,1,hard
products_1_36863105,products_1,capacity_gb,10000.0,llm_unchanged_sentinel,1,hard
products_1_84704597,products_1,capacity_gb,240.0,llm_unchanged_sentinel,1,hard
products_1_33615110,products_1,capacity_gb,8000.0,llm_unchanged_sentinel,1,hard
products_1_6173344,products_1,capacity_gb,2000.0,llm_unchanged_sentinel,1,hard
products_1_84127875,products_1,capacity_gb,8000.0,llm_unchanged_sentinel,1,hard
products_1_14210025,products_1,capacity_gb,250.0,llm_unchanged_sentinel,1,hard
products_1_97046372,products_1,capacity_gb,2000.0,llm_unchanged_sentinel,1,hard
products_1_10892042,products_1,capacity_gb,2000.0,operator_abbreviate_no_effect,1,hard
products_1_62680921,products_1,capacity_gb,250.0,too_short_for_eda,1,hard
products_1_62817036,products_1,capacity_gb,1000.0,llm_unchanged_sentinel,1,hard
products_1_7567487,products_1,capacity_gb,16.0,too_short_for_eda,1,hard
products_1_818259,products_1,capacity_gb,2000.0,operator_abbreviate_no_effect,1,hard
products_1_1546263,products_1,capacity_gb,2000.0,llm_unchanged_sentinel,1,hard
products_1_63669867,products_1,capacity_gb,1000.0,operator_abbreviate_no_effect,1,hard
products_1_50222671,products_1,capacity_gb,525.0,llm_unchanged_sentinel,1,hard
products_1_40849883,products_1,capacity_gb,4000.0,operator_abbreviate_no_effect,1,hard
products_1_1618556,products_1,capacity_gb,2000.0,too_short_for_eda,1,hard
products_1_78427880,products_1,capacity_gb,512.0,operator_abbreviate_no_effect,1,hard
products_1_23839561,products_1,capacity_gb,120.0,too_short_for_eda,1,hard
products_1_59172393,products_1,capacity_gb,512.0,llm_unchanged_sentinel,1,hard
products_1_12081605,products_1,capacity_gb,32.0,too_short_for_eda,1,hard
products_1_67266823,products_1,capacity_gb,480.0,llm_unchanged_sentinel,1,hard
products_1_86482658,products_1,capacity_gb,8.0,too_short_for_eda,1,hard
