entity_id,source,attribute,original_value,attempted_format,reason,knob,level
products_1_87972590,products_1,capacity_gb,1000000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_15497680,products_1,capacity_gb,4000000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_29326164,products_1,capacity_gb,4000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_31158408,products_1,capacity_gb,600000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_36537002,products_1,capacity_gb,14000000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_44023309,products_1,capacity_gb,465.66,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_8942393,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_89199142,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_4473153,products_1,capacity_gb,931.32,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_17026507,products_1,capacity_gb,59.60,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_34392254,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_5865670,products_1,capacity_gb,931.32,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_54553525,products_1,capacity_gb,8000000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_21883109,products_1,capacity_gb,232.83,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_68914865,products_1,capacity_gb,500000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_3462060,products_1,capacity_gb,3000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_77093147,products_1,capacity_gb,32000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_1080849,products_1,capacity_gb,29.80,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_73060691,products_1,capacity_gb,119.21,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_13163468,products_1,capacity_gb,59.60,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_12416419,products_1,capacity_gb,300.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_6951663,products_1,capacity_gb,238.42,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_22872122,products_1,capacity_gb,1000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_47064593,products_1,capacity_gb,960000,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_28204167,products_1,capacity_gb,2000.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_23694723,products_1,capacity_gb,8.0,locale:de_DE,roundtrip_parse_fail,5,hard
products_1_41238362,products_1,capacity_gb,250000,locale:de_DE,roundtrip_parse_fail,5,hard
