entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
products_1_42225711,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_27951279"", ""conflict_preserved"": true}",4,hard
products_1_47064593,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_82173957"", ""conflict_preserved"": true}",4,hard
products_1_64204030,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_9127388"", ""conflict_preserved"": true}",4,hard
products_1_23816583,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_53470509"", ""conflict_preserved"": true}",4,hard
products_1_43481409,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_43481409"", ""conflict_preserved"": true}",4,hard
products_1_51798356,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_96455638"", ""conflict_preserved"": true}",4,hard
products_1_48293393,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_61120002"", ""conflict_preserved"": true}",4,hard
products_1_63579084,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_27123269"", ""conflict_preserved"": true}",4,hard
products_1_59897811,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_81606120"", ""conflict_preserved"": true}",4,hard
products_1_68945769,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_8101662"", ""conflict_preserved"": true}",4,hard
products_1_80703508,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_17272957"", ""conflict_preserved"": true}",4,hard
products_1_10966509,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_51002400"", ""conflict_preserved"": true}",4,hard
products_1_23466284,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_44071162"", ""conflict_preserved"": true}",4,hard
products_1_51788229,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_51788229"", ""conflict_preserved"": true}",4,hard
products_1_71552646,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_65306765"", ""conflict_preserved"": true}",4,hard
products_1_53202784,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_53202784"", ""conflict_preserved"": true}",4,hard
products_1_53763929,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_43484397"", ""conflict_preserved"": true}",4,hard
products_1_111371,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_19894635"", ""conflict_preserved"": true}",4,hard
products_1_25541170,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_25541170"", ""conflict_preserved"": true}",4,hard
products_1_9908573,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_12490998"", ""conflict_preserved"": true}",4,hard
products_1_67844012,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_75126756"", ""conflict_preserved"": true}",4,hard
products_1_1540817,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_17652897"", ""conflict_preserved"": true}",4,hard
products_1_6173344,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_12852135"", ""conflict_preserved"": true}",4,hard
products_1_46370855,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_46370855"", ""conflict_preserved"": true}",4,hard
products_1_9830579,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_52774015"", ""conflict_preserved"": true}",4,hard
products_1_64499444,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_64499444"", ""conflict_preserved"": true}",4,hard
products_1_25096878,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_80873141"", ""conflict_preserved"": true}",4,hard
products_1_92510195,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_92510195"", ""conflict_preserved"": true}",4,hard
products_1_82091590,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_82091590"", ""conflict_preserved"": true}",4,hard
products_1_78378158,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_5078198"", ""conflict_preserved"": true}",4,hard
products_1_951604,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_951604"", ""conflict_preserved"": true}",4,hard
products_1_5442902,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_52185117"", ""conflict_preserved"": true}",4,hard
products_1_25909923,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_65902732"", ""conflict_preserved"": true}",4,hard
products_1_23766798,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_36258612"", ""conflict_preserved"": true}",4,hard
products_1_61268150,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_95968974"", ""conflict_preserved"": true}",4,hard
products_1_24673290,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_14997181"", ""conflict_preserved"": true}",4,hard
products_1_11118724,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_39929660"", ""conflict_preserved"": true}",4,hard
products_1_47930825,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_61698087"", ""conflict_preserved"": true}",4,hard
products_1_74635538,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_22323468"", ""conflict_preserved"": true}",4,hard
products_1_22660911,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_45567640"", ""conflict_preserved"": true}",4,hard
products_1_10781098,products_4,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_4_13974058"", ""conflict_preserved"": true}",4,hard
products_1_22124737,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_41950610"", ""conflict_preserved"": true}",4,hard
products_1_25277306,products_3,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_3_24858065"", ""conflict_preserved"": true}",4,hard
products_1_62078047,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_62078047"", ""conflict_preserved"": true}",4,hard
products_1_59530038,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_59530038"", ""conflict_preserved"": true}",4,hard
products_1_6192736,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_14472209"", ""conflict_preserved"": true}",4,hard
products_1_30639668,products_1,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_1_30639668"", ""conflict_preserved"": true}",4,hard
products_1_17885462,products_2,__row__,row_exists,row_absent,remove_entity_row,"{""reason"": ""singleton_target"", ""record_id"": ""products_2_21033405"", ""conflict_preserved"": true}",4,hard
