entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
products_1_76677309,products_1,bus_standard,SATA,5ATA,ocr_confuse,"{""positions"": [0], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,hard
products_1_15497680,products_1,bus_standard,USB 3.0,U5B 3.O,ocr_confuse,"{""positions"": [1, 6], ""chars"": [""5"", ""O""], ""originals"": [""S"", ""0""], ""ocr_kind"": [""single"", ""single""]}",6,hard
products_1_31158408,products_1,bus_standard,SAS,SA,truncate,"{""cut_length"": 1, ""removed_chars"": ""S""}",6,hard
products_1_34235154,products_1,bus_standard,USB 3.0,UXB e.o,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 4, 6], ""chars"": [""X"", ""e"", ""o""], ""originals"": [""S"", ""3"", ""0""], ""use_adjacency"": true}",6,hard
products_1_48110334,products_1,bus_standard,PCI Express x4,PC1 Exprcss x4,ocr_confuse,"{""positions"": [2, 8], ""chars"": [""1"", ""c""], ""originals"": [""I"", ""e""], ""ocr_kind"": [""single"", ""single""]}",6,hard
products_1_44023309,products_1,bus_standard,SATA,WA5Z,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 2, 3], ""chars"": [""W"", ""5"", ""Z""], ""originals"": [""S"", ""T"", ""A""], ""use_adjacency"": true}",6,hard
products_1_54891362,products_1,bus_standard,PCI Express x16,PCI Express x,truncate,"{""cut_length"": 2, ""removed_chars"": ""16""}",6,hard
products_1_19453676,products_1,bus_standard,PCI Express x4,PC1 Exprcss x4,ocr_confuse,"{""positions"": [2, 8], ""chars"": [""1"", ""c""], ""originals"": [""I"", ""e""], ""ocr_kind"": [""single"", ""single""]}",6,hard
products_1_98332414,products_1,bus_standard,USB 3.0,U5B 3.O,ocr_confuse,"{""positions"": [1, 6], ""chars"": [""5"", ""O""], ""originals"": [""S"", ""0""], ""ocr_kind"": [""single"", ""single""]}",6,hard
products_1_22424953,products_1,bus_standard,SATA,ZAFZ,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 2, 3], ""chars"": [""Z"", ""F"", ""Z""], ""originals"": [""S"", ""T"", ""A""], ""use_adjacency"": true}",6,hard
products_1_6118785,products_1,bus_standard,PCI Express x8,PCI Ecpf3ss x8,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [5, 7, 8], ""chars"": [""c"", ""f"", ""3""], ""originals"": [""x"", ""r"", ""e""], ""use_adjacency"": true}",6,hard
products_1_50232345,products_1,bus_standard,SATA,S,truncate,"{""cut_length"": 3, ""removed_chars"": ""ATA""}",6,hard
products_1_96835518,products_1,bus_standard,SATA,SAT,truncate,"{""cut_length"": 1, ""removed_chars"": ""A""}",6,hard
products_1_6850120,products_1,bus_standard,SATA,5ATA,ocr_confuse,"{""positions"": [0], ""chars"": [""5""], ""originals"": [""S""], ""ocr_kind"": [""single""]}",6,hard
products_1_38874870,products_1,bus_standard,PCIe 4.0,PCIe 4,truncate,"{""cut_length"": 2, ""removed_chars"": "".0""}",6,hard
