id1,id2,score,notes
products_1_55998431,products_2_87689104,1.0,magellan
products_1_3308613,products_2_25115691,1.0,magellan
products_1_46330427,products_2_96091216,1.0,magellan
products_1_70715850,products_2_71688211,1.0,magellan
products_1_3957588,products_2_31237395,1.0,magellan
products_1_70026799,products_2_8846424,1.0,magellan
products_1_45252731,products_2_15893156,1.0,magellan
products_1_1962458,products_2_3564915,1.0,magellan
products_1_41214107,products_2_97029437,1.0,magellan
products_1_28606757,products_2_1830308,1.0,magellan
products_1_19807424,products_2_8975311,1.0,magellan
products_1_21663730,products_2_58710753,1.0,magellan
products_1_59530038,products_2_77233349,1.0,magellan
products_1_40657837,products_2_19014831,1.0,magellan
products_1_7610550,products_2_51143371,1.0,magellan
products_1_7179251,products_2_23373474,1.0,magellan
products_1_74156633,products_2_80771543,1.0,magellan
products_1_35966001,products_2_2630166,1.0,magellan
products_1_34118962,products_2_45570778,1.0,magellan
products_1_8488813,products_2_43259270,1.0,magellan
products_1_36622630,products_2_32766302,1.0,magellan
products_1_63493764,products_2_67083681,1.0,magellan
products_1_51563635,products_2_45740036,1.0,magellan
products_1_10524439,products_2_41580587,1.0,magellan
products_1_68818577,products_2_90272286,1.0,magellan
products_1_8942393,products_2_82447973,1.0,magellan
products_1_56908938,products_2_59568884,1.0,magellan
products_1_32651602,products_2_65348210,1.0,magellan
products_1_43796253,products_2_84035169,1.0,magellan
products_1_66458380,products_2_68724654,1.0,magellan
products_1_6186646,products_2_37639686,1.0,magellan
products_1_34143288,products_2_44526661,1.0,magellan
products_1_14354726,products_2_24897319,1.0,magellan
products_1_33376118,products_2_73989902,1.0,magellan
products_1_27965637,products_2_37065189,1.0,magellan
products_1_72112341,products_2_1697045,1.0,magellan
products_1_4586576,products_2_82047845,1.0,magellan
products_1_68277426,products_2_98699269,1.0,magellan
products_1_66183633,products_2_9885683,1.0,magellan
products_1_44023309,products_2_72340281,1.0,magellan
products_1_8924039,products_2_38300965,1.0,magellan
products_1_18327954,products_2_52588862,1.0,magellan
products_1_16588524,products_2_33848192,1.0,magellan
products_1_28004815,products_2_48419588,1.0,magellan
products_1_74017051,products_2_35936132,1.0,magellan
products_1_89943576,products_2_44465323,1.0,magellan
products_1_3146170,products_2_85561334,1.0,magellan
products_1_66823247,products_2_90976798,1.0,magellan
products_1_20598122,products_2_31331520,1.0,magellan
products_1_27302519,products_2_31528995,1.0,magellan
products_1_28224541,products_2_6988926,1.0,magellan
products_1_87510268,products_2_3967869,1.0,magellan
products_1_4050965,products_2_72789533,1.0,magellan
