id1,id2,source_1,source_2,label
products_1_10006478,products_3_13012302,products_1,products_3,true
products_1_1036551,products_3_11389222,products_1,products_3,true
products_1_10549314,products_3_12512318,products_1,products_3,true
products_1_10565065,products_3_36838708,products_1,products_3,true
products_1_10638808,products_3_67784462,products_1,products_3,true
products_1_10678822,products_3_56489331,products_1,products_3,true
products_1_10781098,products_3_76566480,products_1,products_3,true
products_1_10827123,products_3_60655529,products_1,products_3,true
products_1_1088849,products_3_18576054,products_1,products_3,true
products_1_10892042,products_3_19222593,products_1,products_3,true
products_1_10958685,products_3_80826544,products_1,products_3,true
products_1_10966509,products_3_8808988,products_1,products_3,true
products_1_11118724,products_3_30783448,products_1,products_3,true
products_1_11232418,products_3_12559964,products_1,products_3,true
products_1_1161397,products_3_4999387,products_1,products_3,true
products_1_11774092,products_3_37398418,products_1,products_3,true
products_1_12049659,products_3_50802898,products_1,products_3,true
products_1_12120697,products_3_1707364,products_1,products_3,true
products_1_12416419,products_3_71290070,products_1,products_3,true
products_1_12422845,products_3_72819377,products_1,products_3,true
products_1_1252810,products_3_22646558,products_1,products_3,true
products_1_12549119,products_3_57090881,products_1,products_3,true
products_1_12612826,products_3_95555674,products_1,products_3,true
products_1_12704821,products_3_488293,products_1,products_3,true
products_1_1297085,products_3_80421350,products_1,products_3,true
products_1_13127008,products_3_25184819,products_1,products_3,true
products_1_13163468,products_3_17406325,products_1,products_3,true
products_1_13291546,products_3_33494271,products_1,products_3,true
products_1_1352033,products_3_55876174,products_1,products_3,true
products_1_1367517,products_3_36875298,products_1,products_3,true
products_1_13806943,products_3_13856689,products_1,products_3,true
products_1_14003017,products_3_72117315,products_1,products_3,true
products_1_14354726,products_3_48766742,products_1,products_3,true
products_1_14715948,products_3_28393371,products_1,products_3,true
products_1_1473999,products_3_57346942,products_1,products_3,true
products_1_14827250,products_3_38836785,products_1,products_3,true
products_1_15219566,products_3_74977464,products_1,products_3,true
products_1_15347603,products_3_3838572,products_1,products_3,true
products_1_1546263,products_3_16102952,products_1,products_3,true
products_1_15497680,products_3_18920928,products_1,products_3,true
products_1_15715443,products_3_2208179,products_1,products_3,true
products_1_15871125,products_3_23016862,products_1,products_3,true
products_1_1618556,products_3_20145889,products_1,products_3,true
products_1_16479164,products_3_25774360,products_1,products_3,true
products_1_16677973,products_3_64360601,products_1,products_3,true
products_1_16802649,products_3_13034518,products_1,products_3,true
products_1_16849538,products_3_61906477,products_1,products_3,true
products_1_17105045,products_3_21269706,products_1,products_3,true
products_1_17129011,products_3_12578214,products_1,products_3,true
products_1_17432451,products_3_33754739,products_1,products_3,true
products_1_17589416,products_3_89514732,products_1,products_3,true
products_1_17720716,products_3_76066552,products_1,products_3,true
products_1_17885462,products_3_34253861,products_1,products_3,true
products_1_18241261,products_3_29935211,products_1,products_3,true
products_1_18327954,products_3_66718913,products_1,products_3,true
products_1_18406024,products_3_91452319,products_1,products_3,true
products_1_18532078,products_3_95654626,products_1,products_3,true
products_1_1854084,products_3_33623557,products_1,products_3,true
products_1_1877460,products_3_37330291,products_1,products_3,true
products_1_19049152,products_3_41335396,products_1,products_3,true
products_1_19052491,products_3_89071044,products_1,products_3,true
products_1_19054864,products_3_28198494,products_1,products_3,true
products_1_19095351,products_3_25170871,products_1,products_3,true
products_1_19696563,products_3_2109452,products_1,products_3,true
products_1_19733045,products_3_93281278,products_1,products_3,true
products_1_19746433,products_3_73062905,products_1,products_3,true
products_1_20248469,products_3_75965694,products_1,products_3,true
products_1_21011422,products_3_95101750,products_1,products_3,true
products_1_2115771,products_3_20390157,products_1,products_3,true
products_1_21883109,products_3_6583502,products_1,products_3,true
products_1_22326836,products_3_47205216,products_1,products_3,true
products_1_22872122,products_3_73253056,products_1,products_3,true
products_1_23333093,products_3_95492944,products_1,products_3,true
products_1_23418968,products_3_56747635,products_1,products_3,true
products_1_23466284,products_3_53983562,products_1,products_3,true
products_1_23694723,products_3_61198101,products_1,products_3,true
products_1_23820970,products_3_28482508,products_1,products_3,true
products_1_23839561,products_3_19033877,products_1,products_3,true
products_1_24025819,products_3_30304218,products_1,products_3,true
products_1_24063284,products_3_37637404,products_1,products_3,true
products_1_24318065,products_3_45694549,products_1,products_3,true
products_1_24392640,products_3_69943848,products_1,products_3,true
products_1_24446703,products_3_32435750,products_1,products_3,true
products_1_24614355,products_3_47160280,products_1,products_3,true
products_1_2465164,products_3_88287869,products_1,products_3,true
products_1_24673290,products_3_18997869,products_1,products_3,true
products_1_24796473,products_3_50044587,products_1,products_3,true
products_1_25096878,products_3_83977828,products_1,products_3,true
products_1_25126368,products_3_25188178,products_1,products_3,true
products_1_25128239,products_3_63318389,products_1,products_3,true
products_1_25370721,products_3_86362376,products_1,products_3,true
products_1_25469647,products_3_55714499,products_1,products_3,true
products_1_25687193,products_3_33116922,products_1,products_3,true
products_1_25769761,products_3_2701720,products_1,products_3,true
products_1_25909923,products_3_88240059,products_1,products_3,true
