id1,id2,source_1,source_2,label
products_1_10126197,products_4_97095163,products_1,products_4,true
products_1_1022732,products_4_5531813,products_1,products_4,true
products_1_1036551,products_4_79515327,products_1,products_4,true
products_1_1051429,products_4_34725164,products_1,products_4,true
products_1_10524439,products_4_70763343,products_1,products_4,true
products_1_10565065,products_4_38328055,products_1,products_4,true
products_1_1080849,products_4_95938519,products_1,products_4,true
products_1_1088849,products_4_21085676,products_1,products_4,true
products_1_10892042,products_4_7178022,products_1,products_4,true
products_1_10958685,products_4_15243561,products_1,products_4,true
products_1_111371,products_4_67563051,products_1,products_4,true
products_1_11218658,products_4_52175008,products_1,products_4,true
products_1_11701616,products_4_75589941,products_1,products_4,true
products_1_11746366,products_4_73216359,products_1,products_4,true
products_1_11774092,products_4_77611598,products_1,products_4,true
products_1_1213105,products_4_70747254,products_1,products_4,true
products_1_12198483,products_4_66956099,products_1,products_4,true
products_1_1252810,products_4_60975501,products_1,products_4,true
products_1_12549119,products_4_67303012,products_1,products_4,true
products_1_13044456,products_4_88530378,products_1,products_4,true
products_1_13163468,products_4_23589087,products_1,products_4,true
products_1_13291546,products_4_66296108,products_1,products_4,true
products_1_13342237,products_4_88530276,products_1,products_4,true
products_1_13413666,products_4_35702326,products_1,products_4,true
products_1_1352033,products_4_96620640,products_1,products_4,true
products_1_1367517,products_4_5483712,products_1,products_4,true
products_1_13806943,products_4_30523276,products_1,products_4,true
products_1_14003017,products_4_85532046,products_1,products_4,true
products_1_14245806,products_4_9376833,products_1,products_4,true
products_1_14296399,products_4_51893803,products_1,products_4,true
products_1_14567457,products_4_87263745,products_1,products_4,true
products_1_14715948,products_4_17033312,products_1,products_4,true
products_1_1473999,products_4_94931124,products_1,products_4,true
products_1_14827250,products_4_33293970,products_1,products_4,true
products_1_14942978,products_4_15310578,products_1,products_4,true
products_1_15104574,products_4_61167194,products_1,products_4,true
products_1_15219566,products_4_21658780,products_1,products_4,true
products_1_1540817,products_4_60276763,products_1,products_4,true
products_1_15715443,products_4_29339493,products_1,products_4,true
products_1_1585518,products_4_96936321,products_1,products_4,true
products_1_16121684,products_4_30450098,products_1,products_4,true
products_1_16479164,products_4_40216773,products_1,products_4,true
products_1_17105045,products_4_88783737,products_1,products_4,true
products_1_17129011,products_4_26310252,products_1,products_4,true
products_1_17432451,products_4_37637412,products_1,products_4,true
products_1_17720716,products_4_78053170,products_1,products_4,true
products_1_17885462,products_4_61023226,products_1,products_4,true
products_1_18241261,products_4_59371044,products_1,products_4,true
products_1_18327954,products_4_72004049,products_1,products_4,true
products_1_19001308,products_4_22290248,products_1,products_4,true
products_1_19049152,products_4_97389879,products_1,products_4,true
products_1_19052491,products_4_97292891,products_1,products_4,true
products_1_19095351,products_4_52424801,products_1,products_4,true
products_1_19547445,products_4_15026681,products_1,products_4,true
products_1_1962458,products_4_75638511,products_1,products_4,true
products_1_20365450,products_4_84902750,products_1,products_4,true
products_1_20404344,products_4_6152576,products_1,products_4,true
products_1_20919659,products_4_30048111,products_1,products_4,true
products_1_20960713,products_4_50127391,products_1,products_4,true
products_1_21011422,products_4_35938242,products_1,products_4,true
products_1_21120112,products_4_59899655,products_1,products_4,true
