id2,id1,label
mbrainz_4679,lastFM_73275,FALSE
mbrainz_4679,lastFM_35554,FALSE
mbrainz_4679,lastFM_38720,FALSE
mbrainz_6644,lastFM_32042,FALSE
mbrainz_6644,lastFM_46545,FALSE
mbrainz_6644,lastFM_40669,FALSE
mbrainz_16186,lastFM_44930,FALSE
mbrainz_16186,lastFM_50829,FALSE
mbrainz_16186,lastFM_27204,FALSE
mbrainz_7510,lastFM_8633,FALSE
mbrainz_7510,lastFM_5049,FALSE
mbrainz_7510,lastFM_47467,FALSE
mbrainz_3470,lastFM_40452,FALSE
mbrainz_3470,lastFM_73275,FALSE
mbrainz_3470,lastFM_49427,FALSE
mbrainz_4316,lastFM_38830,FALSE
mbrainz_4316,lastFM_5472,FALSE
mbrainz_4316,lastFM_29571,FALSE
mbrainz_13939,lastFM_32511,FALSE
mbrainz_13939,lastFM_42988,FALSE
mbrainz_13939,lastFM_33778,FALSE
mbrainz_3779,lastFM_7694,FALSE
mbrainz_3779,lastFM_7858,FALSE
mbrainz_3779,lastFM_73295,FALSE
mbrainz_2951,lastFM_50618,FALSE
mbrainz_2951,lastFM_28757,FALSE
mbrainz_2951,lastFM_73597,FALSE
mbrainz_7842,lastFM_37033,FALSE
mbrainz_7842,lastFM_21732,FALSE
mbrainz_7842,lastFM_60797,FALSE
mbrainz_3746,lastFM_426,FALSE
mbrainz_3746,lastFM_33751,FALSE
mbrainz_3746,lastFM_22839,FALSE
mbrainz_6014,lastFM_55146,FALSE
mbrainz_6014,lastFM_33659,FALSE
mbrainz_6014,lastFM_50050,FALSE
mbrainz_6573,lastFM_5202,FALSE
mbrainz_6573,lastFM_68304,FALSE
mbrainz_6573,lastFM_51016,FALSE
mbrainz_15986,lastFM_66391,FALSE
mbrainz_15986,lastFM_36768,FALSE
mbrainz_15986,lastFM_30614,FALSE
mbrainz_10744,lastFM_7356,FALSE
mbrainz_10744,lastFM_30939,FALSE
mbrainz_10744,lastFM_73047,FALSE
mbrainz_19305,lastFM_63214,FALSE
mbrainz_19305,lastFM_10450,FALSE
mbrainz_19305,lastFM_52043,FALSE
