entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
discogs_3754,discogs,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_63816,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_14347,discogs,artist,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_67912,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_64147,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_65388,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_61544,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_70857,lastfm,artist,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_9433,discogs,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
mbrainz_536,musicbrainz,artist,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_43971,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
mbrainz_11825,musicbrainz,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_39425,discogs,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_66940,discogs,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_28562,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_9281,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
mbrainz_11345,musicbrainz,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_105473,discogs,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_10615,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_10849,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
lastFM_8073,lastfm,duration,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
mbrainz_2360,musicbrainz,release-date,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
discogs_120886,discogs,artist,,,drop,"{""reason"": ""fusion_survivor_floor""}",3,medium
