entity_id,source,attribute,original_value,reason,knob,level
discogs_109,discogs,artist,Corellian,too_short_for_eda,1,medium
discogs_161,discogs,artist,Esa Ruoho,operator_abbreviate_no_effect,1,medium
discogs_173,discogs,artist,Beanfield,operator_abbreviate_no_effect,1,medium
discogs_180,discogs,artist,Willie Griffin,operator_abbreviate_no_effect,1,medium
discogs_196,discogs,artist,trance[]control,operator_abbreviate_no_effect,1,medium
discogs_224,discogs,artist,Umek,operator_abbreviate_no_effect,1,medium
discogs_249,discogs,artist,Autopsia,too_short_for_eda,1,medium
discogs_262,discogs,artist,Access 58,operator_abbreviate_no_effect,1,medium
discogs_312,discogs,artist,Meat Beat Manifesto,operator_abbreviate_no_effect,1,medium
discogs_572,discogs,artist,Wagon Christ,operator_abbreviate_no_effect,1,medium
discogs_710,discogs,artist,Multipara,llm_unchanged_sentinel,1,medium
discogs_740,discogs,artist,Lumukanda,operator_abbreviate_no_effect,1,medium
discogs_897,discogs,artist,Loreta,too_short_for_eda,1,medium
discogs_903,discogs,artist,Frontier Man,operator_abbreviate_no_effect,1,medium
discogs_1089,discogs,artist,Spirit Level (4),operator_abbreviate_no_effect,1,medium
discogs_1223,discogs,artist,Dominic Tracey,operator_abbreviate_no_effect,1,medium
discogs_1889,discogs,artist,Various,llm_unchanged_sentinel,1,medium
discogs_2074,discogs,artist,Pain Station,operator_abbreviate_no_effect,1,medium
discogs_2119,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_2150,discogs,artist,George Bowie,operator_abbreviate_no_effect,1,medium
discogs_2178,discogs,artist,Chic,operator_abbreviate_no_effect,1,medium
discogs_2363,discogs,artist,Zodiac,operator_abbreviate_no_effect,1,medium
discogs_2993,discogs,artist,Koneveljet,too_short_for_eda,1,medium
discogs_3109,discogs,artist,Militia|Fission,operator_abbreviate_no_effect,1,medium
discogs_3363,discogs,artist,DJ Slam,operator_abbreviate_no_effect,1,medium
discogs_3472,discogs,artist,Various,too_short_for_eda,1,medium
discogs_3771,discogs,artist,It,operator_abbreviate_no_effect,1,medium
discogs_3868,discogs,artist,Keith LeBlanc,operator_abbreviate_no_effect,1,medium
discogs_3952,discogs,artist,KJ,operator_abbreviate_no_effect,1,medium
discogs_4073,discogs,artist,Black Uhuru,operator_abbreviate_no_effect,1,medium
discogs_4147,discogs,artist,Various,too_short_for_eda,1,medium
discogs_4168,discogs,artist,Serge Gainsbourg,operator_abbreviate_no_effect,1,medium
discogs_4176,discogs,artist,Themroc,too_short_for_eda,1,medium
discogs_4261,discogs,artist,Various,too_short_for_eda,1,medium
discogs_4314,discogs,artist,Faithless,llm_unchanged_sentinel,1,medium
discogs_4488,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_4878,discogs,artist,Aztec Camera,operator_abbreviate_no_effect,1,medium
discogs_5213,discogs,artist,Zero 7,operator_abbreviate_no_effect,1,medium
discogs_5444,discogs,artist,OutKast,too_short_for_eda,1,medium
discogs_5484,discogs,artist,Sonic Psyentizts,operator_abbreviate_no_effect,1,medium
discogs_5643,discogs,artist,South Street Player,operator_abbreviate_no_effect,1,medium
discogs_5776,discogs,artist,Seabound,too_short_for_eda,1,medium
discogs_5777,discogs,artist,Phoenix Orion,operator_abbreviate_no_effect,1,medium
discogs_5789,discogs,artist,Hypetraxx,operator_abbreviate_no_effect,1,medium
discogs_5843,discogs,artist,Various,too_short_for_eda,1,medium
discogs_5934,discogs,artist,Matt Black & The Coldcut Crew,operator_abbreviate_no_effect,1,medium
discogs_5947,discogs,artist,Leftfield,too_short_for_eda,1,medium
discogs_5984,discogs,artist,Major Boys,operator_abbreviate_no_effect,1,medium
discogs_6185,discogs,artist,Nerious Joseph,llm_unchanged_sentinel,1,medium
discogs_6415,discogs,artist,Locus,too_short_for_eda,1,medium
discogs_6521,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_6687,discogs,artist,The Streets,operator_abbreviate_no_effect,1,medium
discogs_7087,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_7094,discogs,artist,Various,llm_unchanged_sentinel,1,medium
discogs_7098,discogs,artist,The Grief,operator_abbreviate_no_effect,1,medium
discogs_7187,discogs,artist,Sole,llm_unchanged_sentinel,1,medium
discogs_7467,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_7622,discogs,artist,Naevus,operator_abbreviate_no_effect,1,medium
discogs_7840,discogs,artist,Mr. Bungle,operator_abbreviate_no_effect,1,medium
discogs_7976,discogs,artist,The Living End,operator_abbreviate_no_effect,1,medium
discogs_8076,discogs,artist,Therapy?,llm_unchanged_sentinel,1,medium
discogs_8143,discogs,artist,Traks,operator_abbreviate_no_effect,1,medium
discogs_8171,discogs,artist,Adorable,too_short_for_eda,1,medium
discogs_8333,discogs,artist,Doves,too_short_for_eda,1,medium
discogs_8334,discogs,artist,Cappella,llm_unchanged_sentinel,1,medium
discogs_8385,discogs,artist,Sosonic,too_short_for_eda,1,medium
discogs_8478,discogs,artist,Numina,llm_unchanged_sentinel,1,medium
discogs_8562,discogs,artist,Raging Rockers,operator_abbreviate_no_effect,1,medium
discogs_8610,discogs,artist,Lambchop,llm_unchanged_sentinel,1,medium
discogs_9081,discogs,artist,Fischerspooner,too_short_for_eda,1,medium
discogs_9093,discogs,artist,Ian Boddy,operator_abbreviate_no_effect,1,medium
discogs_9278,discogs,artist,Consolidated,too_short_for_eda,1,medium
discogs_9311,discogs,artist,Utasia,too_short_for_eda,1,medium
discogs_9398,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_9407,discogs,artist,Metal One,operator_abbreviate_no_effect,1,medium
discogs_9587,discogs,artist,Nirvana,too_short_for_eda,1,medium
discogs_9640,discogs,artist,The Beach Boys,operator_abbreviate_no_effect,1,medium
discogs_9681,discogs,artist,Apoll,llm_unchanged_sentinel,1,medium
discogs_9808,discogs,artist,Brainshaker,operator_abbreviate_no_effect,1,medium
discogs_9957,discogs,artist,Icebreaker (9),operator_abbreviate_no_effect,1,medium
discogs_10029,discogs,artist,Styles Of Beyond,llm_near_identity,1,medium
discogs_10061,discogs,artist,Terminal Velocity (2),operator_abbreviate_no_effect,1,medium
discogs_10154,discogs,artist,Various,llm_unchanged_sentinel,1,medium
discogs_10230,discogs,artist,Aglaia,llm_unchanged_sentinel,1,medium
discogs_10429,discogs,artist,Keith LeBlanc,operator_abbreviate_no_effect,1,medium
discogs_10479,discogs,artist,StoneBridge,too_short_for_eda,1,medium
discogs_10670,discogs,artist,Rare Earth,operator_abbreviate_no_effect,1,medium
discogs_10774,discogs,artist,Diatomic,too_short_for_eda,1,medium
discogs_11136,discogs,artist,Bask,operator_abbreviate_no_effect,1,medium
discogs_11666,discogs,artist,Various,operator_abbreviate_no_effect,1,medium
discogs_11953,discogs,artist,Gorky's Zygotic Mynci,operator_abbreviate_no_effect,1,medium
discogs_12030,discogs,artist,Badi Assad,operator_abbreviate_no_effect,1,medium
discogs_12234,discogs,artist,Con Dolore,operator_abbreviate_no_effect,1,medium
discogs_12299,discogs,artist,Aerosmith,too_short_for_eda,1,medium
discogs_12301,discogs,artist,Paradise Soul,llm_near_identity,1,medium
discogs_12358,discogs,artist,Karsten Hamre,operator_abbreviate_no_effect,1,medium
discogs_12941,discogs,artist,The Cranberries,operator_abbreviate_no_effect,1,medium
discogs_13050,discogs,artist,The Grass Roots,operator_abbreviate_no_effect,1,medium
discogs_13180,discogs,artist,2 Fabiola,operator_abbreviate_no_effect,1,medium
discogs_13552,discogs,artist,Spirit Of The Light,operator_abbreviate_no_effect,1,medium
discogs_13678,discogs,artist,The Supremes,operator_eda_random_swap_no_effect,1,medium
discogs_13939,discogs,artist,Various,too_short_for_eda,1,medium
discogs_14188,discogs,artist,Mobb Deep,operator_abbreviate_no_effect,1,medium
discogs_14224,discogs,artist,Hug,too_short_for_eda,1,medium
discogs_14327,discogs,artist,Spelt Like This,operator_abbreviate_no_effect,1,medium
discogs_14363,discogs,artist,Do As Infinity,operator_abbreviate_no_effect,1,medium
discogs_14488,discogs,artist,Bob Marley,operator_abbreviate_no_effect,1,medium
discogs_14628,discogs,artist,The Raconteurs,operator_abbreviate_no_effect,1,medium
discogs_14726,discogs,artist,Megadeth,llm_near_identity,1,medium
discogs_14888,discogs,artist,Burnie B,operator_abbreviate_no_effect,1,medium
discogs_14984,discogs,artist,Fugees,too_short_for_eda,1,medium
discogs_15084,discogs,artist,Snowdogs,operator_abbreviate_no_effect,1,medium
discogs_15353,discogs,artist,Pulp,too_short_for_eda,1,medium
discogs_15423,discogs,artist,Eddy Grant,operator_abbreviate_no_effect,1,medium
discogs_15435,discogs,artist,ZMF,too_short_for_eda,1,medium
discogs_15495,discogs,artist,The Black Dog,operator_abbreviate_no_effect,1,medium
discogs_15905,discogs,artist,X-Fusion,too_short_for_eda,1,medium
discogs_15955,discogs,artist,Spineshank,too_short_for_eda,1,medium
discogs_15966,discogs,artist,Versus,operator_abbreviate_no_effect,1,medium
discogs_16205,discogs,artist,Roudoudou,llm_unchanged_sentinel,1,medium
discogs_16340,discogs,artist,Various,llm_unchanged_sentinel,1,medium
discogs_16570,discogs,artist,Quickspace,llm_unchanged_sentinel,1,medium
discogs_16583,discogs,artist,Huge Baby,operator_abbreviate_no_effect,1,medium
discogs_16700,discogs,artist,Enrico Macias,operator_abbreviate_no_effect,1,medium
discogs_16729,discogs,artist,UnKindness Of Ravens,operator_abbreviate_no_effect,1,medium
discogs_16830,discogs,artist,AMG,too_short_for_eda,1,medium
discogs_16958,discogs,artist,Exium,too_short_for_eda,1,medium
discogs_17279,discogs,artist,K-The-I???,too_short_for_eda,1,medium
discogs_17307,discogs,artist,Insomnia (8),operator_abbreviate_no_effect,1,medium
discogs_17346,discogs,artist,Various,llm_unchanged_sentinel,1,medium
discogs_17404,discogs,artist,Xena SuperMoog,operator_abbreviate_no_effect,1,medium
discogs_17869,discogs,artist,Suidakra,too_short_for_eda,1,medium
discogs_18013,discogs,artist,Insiememusicadiversa,operator_abbreviate_no_effect,1,medium
discogs_18047,discogs,artist,Supersuckers,operator_abbreviate_no_effect,1,medium
discogs_18115,discogs,artist,Deep Elem|Joan As Police Woman,operator_abbreviate_no_effect,1,medium
discogs_18149,discogs,artist,DJ Bones|MC Malika Love,operator_abbreviate_no_effect,1,medium
discogs_18298,discogs,artist,Atma,llm_unchanged_sentinel,1,medium
discogs_18576,discogs,artist,Duke Jones,operator_abbreviate_no_effect,1,medium
discogs_18677,discogs,artist,Pail,operator_abbreviate_no_effect,1,medium
discogs_18701,discogs,artist,Diesel (4),operator_abbreviate_no_effect,1,medium
discogs_18924,discogs,artist,Elbow,too_short_for_eda,1,medium
discogs_18983,discogs,artist,Wally Lopez,operator_abbreviate_no_effect,1,medium
