id1,id2,score,is_correct,classification
dbpedia_22929,sales_1561,0.9999999999999999,,
dbpedia_64742,sales_3592,0.8999999999999999,,
dbpedia_22957,sales_794,0.9999999999999999,,
dbpedia_37939,sales_1628,0.9999999999999999,,
dbpedia_24591,sales_3864,0.9999999999999999,,
dbpedia_27359,sales_644,0.85,,
dbpedia_35024,sales_2368,0.9999999999999999,,
dbpedia_6907,sales_380,0.9999999999999999,,
dbpedia_13753,sales_6375,0.8999999999999999,,
dbpedia_18707,sales_2608,0.85,,
dbpedia_12595,sales_2596,0.8999999999999999,,
dbpedia_62899,sales_3180,0.9999999999999999,,
dbpedia_34423,sales_2429,0.9999999999999999,,
dbpedia_14052,sales_4113,0.9999999999999999,,
dbpedia_53284,sales_531,0.8999999999999999,,
dbpedia_17582,sales_2066,0.9999999999999999,,
dbpedia_23532,sales_6336,0.8999999999999999,,
dbpedia_53216,sales_3725,0.9999999999999999,,
dbpedia_28525,sales_6150,0.9999999999999999,,
dbpedia_63502,sales_344,0.8999999999999999,,
dbpedia_27705,sales_6605,0.8999999999999999,,
dbpedia_57420,sales_5850,0.8999999999999999,True,TP
dbpedia_28352,sales_1609,0.9999999999999999,,
dbpedia_54303,sales_4514,0.9999999999999999,,
dbpedia_46457,sales_3064,0.9999999999999999,,
dbpedia_39440,sales_7813,0.8999999999999999,,
dbpedia_23998,sales_5575,0.9999999999999999,,
dbpedia_14751,sales_331,0.8999999999999999,,
dbpedia_18552,sales_3668,0.8999999999999999,,
dbpedia_63971,sales_1342,0.9999999999999999,True,TP
dbpedia_42533,sales_5593,0.9999999999999999,,
dbpedia_62608,sales_4694,0.9999999999999999,,
dbpedia_10902,sales_1209,0.9999999999999999,,
dbpedia_28637,sales_6845,0.9999999999999999,,
dbpedia_52718,sales_4511,0.9999999999999999,,
dbpedia_29726,sales_4677,0.9999999999999999,,
dbpedia_18003,sales_7636,0.9999999999999999,,
dbpedia_5020,sales_1574,0.9999999999999999,,
dbpedia_56501,sales_5509,0.9999999999999999,,
dbpedia_1315,sales_6830,0.9999999999999999,,
dbpedia_5903,sales_6397,0.8999999999999999,,
dbpedia_17390,sales_2422,0.9999999999999999,,
dbpedia_23751,sales_4018,0.9999999999999999,,
dbpedia_47758,sales_2649,0.8666666666666666,,
dbpedia_42430,sales_5770,0.9999999999999999,,
dbpedia_28652,sales_2456,0.9999999999999999,,
dbpedia_11402,sales_4488,0.9999999999999999,,
dbpedia_12637,sales_7470,0.9999999999999999,,
dbpedia_5054,sales_2522,0.8999999999999999,,
dbpedia_6587,sales_3669,0.9999999999999999,,
dbpedia_51435,sales_6591,0.9999999999999999,,
dbpedia_54886,sales_184,0.9999999999999999,,
dbpedia_34190,sales_6332,0.9999999999999999,,
dbpedia_18896,sales_3859,0.8999999999999999,,
dbpedia_41847,sales_4640,0.8999999999999999,,
dbpedia_3953,sales_1468,0.8999999999999999,,
dbpedia_54711,sales_1164,0.9999999999999999,,
dbpedia_26233,sales_5915,0.8999999999999999,,
dbpedia_9388,sales_3928,0.8999999999999999,,
dbpedia_61511,sales_5690,0.9999999999999999,,
dbpedia_19285,sales_6301,0.9999999999999999,,
dbpedia_45349,sales_6378,0.9999999999999999,,
dbpedia_34143,sales_2180,0.9999999999999999,,
dbpedia_57443,sales_2145,0.9999999999999999,,
dbpedia_5334,sales_6537,0.9999999999999999,,
dbpedia_25601,sales_787,0.9999999999999999,,
dbpedia_24716,sales_1094,0.8999999999999999,,
dbpedia_35595,sales_782,0.9999999999999999,,
dbpedia_30710,sales_608,0.9999999999999999,,
dbpedia_32359,sales_2465,0.9999999999999999,,
dbpedia_12845,sales_6077,0.9999999999999999,,
dbpedia_27154,sales_1551,0.8999999999999999,,
dbpedia_19498,sales_5307,0.9999999999999999,,
dbpedia_52668,sales_7571,0.8999999999999999,,
dbpedia_13751,sales_5564,0.9999999999999999,,
dbpedia_7980,sales_2221,0.9999999999999999,,
dbpedia_64813,sales_1617,0.9999999999999999,,
dbpedia_64064,sales_3971,0.9999999999999999,True,TP
dbpedia_53864,sales_762,0.8999999999999999,,
dbpedia_29589,sales_6242,0.9999999999999999,,
dbpedia_13321,sales_3426,0.9999999999999999,True,TP
dbpedia_36802,sales_5385,0.8999999999999999,,
dbpedia_53258,sales_2536,0.9999999999999999,,
dbpedia_18225,sales_5975,0.9999999999999999,,
dbpedia_52620,sales_7585,0.9999999999999999,,
dbpedia_3526,sales_2517,0.9999999999999999,,
dbpedia_1307,sales_1297,0.9999999999999999,,
dbpedia_42914,sales_2003,0.8999999999999999,,
dbpedia_13916,sales_5728,0.8285714285714285,,
dbpedia_49721,sales_3829,0.9999999999999999,,
dbpedia_13098,sales_3695,0.9999999999999999,,
dbpedia_35479,sales_3192,0.8666666666666666,,
dbpedia_56152,sales_6045,0.9999999999999999,,
dbpedia_45481,sales_4228,0.8999999999999999,,
dbpedia_12836,sales_3410,0.9999999999999999,,
dbpedia_48829,sales_3251,0.8285714285714285,,
dbpedia_12997,sales_1496,0.9999999999999999,,
dbpedia_41577,sales_2814,0.9999999999999999,,
dbpedia_58973,sales_4890,0.8999999999999999,,
dbpedia_35381,sales_3476,0.9999999999999999,,
dbpedia_42978,sales_1972,0.9999999999999999,,
dbpedia_26042,sales_2970,0.9999999999999999,,
dbpedia_57167,sales_4807,0.9999999999999999,,
dbpedia_12538,sales_758,0.8999999999999999,,
dbpedia_46616,sales_1673,0.9999999999999999,,
dbpedia_62125,sales_5036,0.9999999999999999,,
dbpedia_47485,sales_3097,0.9999999999999999,,
dbpedia_9984,sales_2433,0.8999999999999999,,
dbpedia_51114,sales_2227,0.9999999999999999,,
dbpedia_18666,sales_6891,0.9999999999999999,,
dbpedia_45535,sales_139,0.9999999999999999,,
dbpedia_34665,sales_4416,0.9999999999999999,,
dbpedia_42963,sales_3780,0.9999999999999999,,
dbpedia_36351,sales_1828,0.9999999999999999,,
dbpedia_39944,sales_1043,0.9999999999999999,,
dbpedia_22766,sales_2752,0.8999999999999999,,
dbpedia_44845,sales_6164,0.9999999999999999,,
dbpedia_12265,sales_7522,0.8999999999999999,,
dbpedia_6415,sales_166,0.9999999999999999,,
dbpedia_29293,sales_7796,0.9999999999999999,,
dbpedia_12792,sales_7054,0.9999999999999999,,
dbpedia_57141,sales_192,0.9999999999999999,,
dbpedia_22780,sales_6209,0.9999999999999999,,
dbpedia_52396,sales_21,0.9999999999999999,,
dbpedia_27630,sales_6071,0.8999999999999999,,
dbpedia_45841,sales_4921,0.8999999999999999,,
dbpedia_56188,sales_5464,0.8999999999999999,,
dbpedia_36678,sales_1445,0.9999999999999999,,
dbpedia_1234,sales_3496,0.9999999999999999,,
dbpedia_13288,sales_7508,0.8,,
