metric_name,value
coverage.entity.RF.n_rows_output,914
coverage.entity.RF.n_rows_largest_input,812
coverage.entity.RF.row_gain_vs_largest_input,0.12561576354679804
coverage.entity.SR.n_reference,768
coverage.entity.SR.row_count_abs_diff,146
coverage.entity.SR.row_count_rel_diff,0.19010416666666666
coverage.entity.SR.n_recovered,28
coverage.entity.SR.n_partial,740
coverage.entity.SR.n_lost,0
coverage.entity.SR.n_fabricated,292
coverage.entity.SR.recovery_rate,0.036458333333333336
coverage.fact.RF.density_output,0.5906728665207878
coverage.fact.RF.density_largest_input,0.5135467980295567
coverage.fact.RF.density_gain,0.07712606849123105
coverage.fact.SR.per_column_drift_normalized.brand,0.013211831820703963
coverage.fact.SR.per_column_drift_normalized.bus_type,0.002106767037626435
coverage.fact.SR.per_column_drift_normalized.chipset_name,0.004812391147942812
coverage.fact.SR.per_column_drift_normalized.color,0.11815480398754094
coverage.fact.SR.per_column_drift_normalized.description,0.07543295363248297
coverage.fact.SR.per_column_drift_normalized.form_factor,0.00590029095080721
coverage.fact.SR.per_column_drift_normalized.height_mm,0.01794255073438433
coverage.fact.SR.per_column_drift_normalized.interface_type,0.012511586419216184
coverage.fact.SR.per_column_drift_normalized.length_mm,0.0065112157231964184
coverage.fact.SR.per_column_drift_normalized.memory_type,0.033035823105951975
coverage.fact.SR.per_column_drift_normalized.model,0.06819893405609534
coverage.fact.SR.per_column_drift_normalized.model_number,0.07485024954367206
coverage.fact.SR.per_column_drift_normalized.price,0.003329840181351452
coverage.fact.SR.per_column_drift_normalized.priceCurrency,0.04435560002002187
coverage.fact.SR.per_column_drift_normalized.product_type,0.000522114615972246
coverage.fact.SR.per_column_drift_normalized.read_speed_mb_s,0.04723278614126235
coverage.fact.SR.per_column_drift_normalized.storage_connection_type,0.02460824068665303
coverage.fact.SR.per_column_drift_normalized.storage_gb,0.027365949540060656
coverage.fact.SR.per_column_drift_normalized.title,0.06634268776958632
coverage.fact.SR.per_column_drift_normalized.title_description,0.07321130205071208
coverage.fact.SR.per_column_drift_normalized.vram_gb,0.11682328120684285
coverage.fact.SR.per_column_drift_normalized.weight_g,0.012437808443558318
coverage.fact.SR.per_column_drift_normalized.width_mm,0.017519596967036265
coverage.fact.SR.per_column_drift_normalized.write_speed_mb_s,0.06263616056322868
coverage.fact.SR.overall_drift,0.03871061526441278
coverage.fact.SR.density_delta_per_attribute.title.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.title.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.title.delta,0.0
coverage.fact.SR.density_delta_per_attribute.brand.reference_density,0.9986979166666666
coverage.fact.SR.density_delta_per_attribute.brand.pipe_density,0.9879649890590809
coverage.fact.SR.density_delta_per_attribute.brand.delta,-0.010732927607585707
coverage.fact.SR.density_delta_per_attribute.description.reference_density,0.9986979166666666
coverage.fact.SR.density_delta_per_attribute.description.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.description.delta,0.0013020833333333703
coverage.fact.SR.density_delta_per_attribute.price.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.price.pipe_density,0.9879649890590809
coverage.fact.SR.density_delta_per_attribute.price.delta,-0.012035010940919078
coverage.fact.SR.density_delta_per_attribute.priceCurrency.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.priceCurrency.pipe_density,0.9923413566739606
coverage.fact.SR.density_delta_per_attribute.priceCurrency.delta,-0.007658643326039383
coverage.fact.SR.density_delta_per_attribute.product_type.reference_density,1.0
coverage.fact.SR.density_delta_per_attribute.product_type.pipe_density,1.0
coverage.fact.SR.density_delta_per_attribute.product_type.delta,0.0
coverage.fact.SR.density_delta_per_attribute.model.reference_density,0.9765625
coverage.fact.SR.density_delta_per_attribute.model.pipe_density,0.9671772428884027
coverage.fact.SR.density_delta_per_attribute.model.delta,-0.009385257111597323
