entity_id,density,rrf_component,label_collision_component,neighbour_count,protected,removed
k02_ent_000000,0.240256301232802,0.240256301232802,0.0,8,True,False
k02_ent_000001,0.42307720877899546,0.42307720877899546,0.0,15,False,False
k02_ent_000002,0.2834636340805399,0.2834636340805399,0.0,10,True,False
k02_ent_000003,0.30510696953046923,0.30510696953046923,0.0,11,True,False
k02_ent_000004,0.3326622619678656,0.3326622619678656,0.0,8,True,False
k02_ent_000005,0.14559193844469298,0.14559193844469298,0.0,5,False,False
k02_ent_000006,0.39135866931931534,0.39135866931931534,0.0,12,True,False
k02_ent_000007,0.0895865385239846,0.0895865385239846,0.0,3,True,False
k02_ent_000008,0.11268670818773874,0.11268670818773874,0.0,4,True,False
k02_ent_000009,0.14226684141520518,0.14226684141520518,0.0,5,True,False
k02_ent_000010,0.45360467732811444,0.45360467732811444,0.0,14,True,False
k02_ent_000011,0.46645039837282476,0.46645039837282476,0.0,16,True,False
k02_ent_000012,0.29748346419893806,0.29748346419893806,0.0,9,True,False
k02_ent_000013,0.32155458208437454,0.32155458208437454,0.0,10,True,False
k02_ent_000014,0.25411147935078543,0.25411147935078543,0.0,8,True,False
k02_ent_000015,0.3834343632318776,0.3834343632318776,0.0,12,True,False
k02_ent_000016,0.3941416488129865,0.3941416488129865,0.0,13,True,False
k02_ent_000017,0.3472058644931149,0.3472058644931149,0.0,12,True,False
k02_ent_000018,0.4799036880574602,0.4799036880574602,0.0,17,False,False
k02_ent_000019,1.1093171358545577,1.1093171358545577,0.0,29,True,False
k02_ent_000020,0.4609244599613543,0.4609244599613543,0.0,14,False,False
k02_ent_000021,0.7954805363541384,0.7954805363541384,0.0,19,True,False
k02_ent_000022,0.48215602779608824,0.48215602779608824,0.0,16,True,False
k02_ent_000023,0.25220490433775467,0.25220490433775467,0.0,9,True,False
k02_ent_000024,0.1722293409689073,0.1722293409689073,0.0,6,True,False
k02_ent_000025,0.2928026493829391,0.2928026493829391,0.0,9,True,False
k02_ent_000026,0.4409873082427029,0.4409873082427029,0.0,15,True,False
k02_ent_000027,0.32282139828495754,0.32282139828495754,0.0,10,False,False
k02_ent_000028,0.24918789991425097,0.24918789991425097,0.0,9,True,False
k02_ent_000029,0.18793080615495858,0.18793080615495858,0.0,6,True,False
k02_ent_000030,0.13576179690164203,0.13576179690164203,0.0,4,True,False
k02_ent_000031,0.33649069242212964,0.33649069242212964,0.0,10,True,False
k02_ent_000032,0.3376732686345073,0.3376732686345073,0.0,12,True,False
k02_ent_000033,0.44149719704983525,0.44149719704983525,0.0,13,False,False
k02_ent_000034,0.2254755063332849,0.2254755063332849,0.0,8,True,False
k02_ent_000035,0.37704434105521106,0.37704434105521106,0.0,11,False,False
k02_ent_000036,0.5922556479515315,0.5922556479515315,0.0,19,True,False
k02_ent_000037,0.5133422153469962,0.5133422153469962,0.0,17,True,False
k02_ent_000038,0.3287830164175491,0.3287830164175491,0.0,10,True,False
k02_ent_000039,0.46903977213088816,0.46903977213088816,0.0,16,False,True
k02_ent_000040,0.1056251565110224,0.1056251565110224,0.0,4,True,False
k02_ent_000041,0.2141821856895891,0.2141821856895891,0.0,7,True,False
k02_ent_000042,0.42126669038944065,0.42126669038944065,0.0,14,True,False
k02_ent_000043,0.2722080438641111,0.2722080438641111,0.0,9,True,False
k02_ent_000044,0.28303147766803705,0.28303147766803705,0.0,9,True,False
k02_ent_000045,0.3596231449533507,0.3596231449533507,0.0,12,True,False
