id1,id2,source_1,source_2,label
dblp-00032,open_alex-35818,dblp,open_alex,true
dblp-00063,open_alex-19791,dblp,open_alex,true
dblp-00116,open_alex-42423,dblp,open_alex,true
dblp-00316,open_alex-47112,dblp,open_alex,true
dblp-00333,open_alex-50545,dblp,open_alex,true
dblp-00393,open_alex-27361,dblp,open_alex,true
dblp-00469,open_alex-39398,dblp,open_alex,true
dblp-00474,open_alex-17365,dblp,open_alex,true
dblp-00602,open_alex-12995,dblp,open_alex,true
dblp-00656,open_alex-39364,dblp,open_alex,true
dblp-00761,open_alex-41685,dblp,open_alex,true
dblp-00969,open_alex-34906,dblp,open_alex,true
dblp-01057,open_alex-52848,dblp,open_alex,true
dblp-01096,open_alex-33433,dblp,open_alex,true
dblp-01289,open_alex-05096,dblp,open_alex,true
dblp-01427,open_alex-09826,dblp,open_alex,true
dblp-01504,open_alex-14023,dblp,open_alex,true
dblp-01513,open_alex-34891,dblp,open_alex,true
dblp-01638,open_alex-49533,dblp,open_alex,true
dblp-01797,open_alex-02494,dblp,open_alex,true
dblp-01836,open_alex-03702,dblp,open_alex,true
dblp-01841,open_alex-07102,dblp,open_alex,true
dblp-01928,open_alex-46093,dblp,open_alex,true
dblp-01967,open_alex-09099,dblp,open_alex,true
dblp-02094,open_alex-16140,dblp,open_alex,true
dblp-02174,open_alex-39392,dblp,open_alex,true
dblp-02308,open_alex-42382,dblp,open_alex,true
dblp-02530,open_alex-07466,dblp,open_alex,true
dblp-02583,open_alex-07859,dblp,open_alex,true
dblp-02691,open_alex-39712,dblp,open_alex,true
dblp-02714,open_alex-04308,dblp,open_alex,true
dblp-02730,open_alex-20546,dblp,open_alex,true
dblp-02746,open_alex-32212,dblp,open_alex,true
dblp-02845,open_alex-36279,dblp,open_alex,true
dblp-02996,open_alex-05706,dblp,open_alex,true
dblp-03023,open_alex-03777,dblp,open_alex,true
dblp-03033,open_alex-36297,dblp,open_alex,true
dblp-03187,open_alex-07655,dblp,open_alex,true
dblp-03256,open_alex-25639,dblp,open_alex,true
dblp-03295,open_alex-47595,dblp,open_alex,true
dblp-03319,open_alex-18763,dblp,open_alex,true
dblp-03444,open_alex-11165,dblp,open_alex,true
dblp-03463,open_alex-30402,dblp,open_alex,true
dblp-03479,open_alex-28556,dblp,open_alex,true
dblp-03488,open_alex-39708,dblp,open_alex,true
dblp-03492,open_alex-05235,dblp,open_alex,true
dblp-03501,open_alex-34762,dblp,open_alex,true
dblp-03509,open_alex-50950,dblp,open_alex,true
dblp-03529,open_alex-41398,dblp,open_alex,true
dblp-03530,open_alex-55913,dblp,open_alex,true
dblp-03570,open_alex-35761,dblp,open_alex,true
dblp-03652,open_alex-09880,dblp,open_alex,true
dblp-03759,open_alex-34141,dblp,open_alex,true
dblp-03789,open_alex-53479,dblp,open_alex,true
dblp-03790,open_alex-07346,dblp,open_alex,true
dblp-03848,open_alex-47413,dblp,open_alex,true
dblp-03855,open_alex-10874,dblp,open_alex,true
dblp-03953,open_alex-18862,dblp,open_alex,true
dblp-03977,open_alex-54881,dblp,open_alex,true
dblp-04196,open_alex-30372,dblp,open_alex,true
dblp-04245,open_alex-26545,dblp,open_alex,true
dblp-04421,open_alex-01484,dblp,open_alex,true
dblp-04451,open_alex-47876,dblp,open_alex,true
dblp-04500,open_alex-05598,dblp,open_alex,true
dblp-04536,open_alex-36273,dblp,open_alex,true
dblp-04577,open_alex-16945,dblp,open_alex,true
dblp-04589,open_alex-44549,dblp,open_alex,true
dblp-04696,open_alex-13333,dblp,open_alex,true
dblp-04808,open_alex-14395,dblp,open_alex,true
dblp-04844,open_alex-32586,dblp,open_alex,true
dblp-04885,open_alex-40400,dblp,open_alex,true
dblp-04991,open_alex-05274,dblp,open_alex,true
dblp-04999,open_alex-37774,dblp,open_alex,true
dblp-05001,open_alex-16166,dblp,open_alex,true
dblp-05094,open_alex-12790,dblp,open_alex,true
dblp-05220,open_alex-19511,dblp,open_alex,true
dblp-05228,open_alex-31811,dblp,open_alex,true
dblp-05324,open_alex-48057,dblp,open_alex,true
dblp-05331,open_alex-55773,dblp,open_alex,true
dblp-05377,open_alex-03921,dblp,open_alex,true
dblp-05453,open_alex-26809,dblp,open_alex,true
dblp-05537,open_alex-51318,dblp,open_alex,true
dblp-05785,open_alex-18798,dblp,open_alex,true
dblp-05826,open_alex-60136,dblp,open_alex,true
dblp-05846,open_alex-00208,dblp,open_alex,true
dblp-05918,open_alex-13650,dblp,open_alex,true
dblp-06028,open_alex-54215,dblp,open_alex,true
dblp-06067,open_alex-34702,dblp,open_alex,true
dblp-06075,open_alex-29350,dblp,open_alex,true
dblp-06118,open_alex-25399,dblp,open_alex,true
dblp-06141,open_alex-19475,dblp,open_alex,true
dblp-06199,open_alex-41172,dblp,open_alex,true
dblp-06206,open_alex-55231,dblp,open_alex,true
dblp-06322,open_alex-59588,dblp,open_alex,true
dblp-06462,open_alex-07625,dblp,open_alex,true
dblp-06485,open_alex-31458,dblp,open_alex,true
dblp-06522,open_alex-48312,dblp,open_alex,true
dblp-06677,open_alex-42894,dblp,open_alex,true
dblp-06740,open_alex-31019,dblp,open_alex,true
dblp-06911,open_alex-19211,dblp,open_alex,true
dblp-06956,open_alex-41309,dblp,open_alex,true
dblp-06986,open_alex-33486,dblp,open_alex,true
dblp-07137,open_alex-42434,dblp,open_alex,true
dblp-07270,open_alex-53153,dblp,open_alex,true
dblp-07304,open_alex-28652,dblp,open_alex,true
dblp-07474,open_alex-24407,dblp,open_alex,true
dblp-07499,open_alex-29278,dblp,open_alex,true
dblp-07690,open_alex-14944,dblp,open_alex,true
dblp-07734,open_alex-11651,dblp,open_alex,true
dblp-08021,open_alex-33960,dblp,open_alex,true
dblp-08046,open_alex-09165,dblp,open_alex,true
dblp-08049,open_alex-49120,dblp,open_alex,true
dblp-08099,open_alex-60424,dblp,open_alex,true
dblp-08180,open_alex-30245,dblp,open_alex,true
dblp-08442,open_alex-38370,dblp,open_alex,true
dblp-08457,open_alex-46565,dblp,open_alex,true
dblp-08481,open_alex-53407,dblp,open_alex,true
dblp-08490,open_alex-48369,dblp,open_alex,true
dblp-08662,open_alex-46834,dblp,open_alex,true
dblp-08755,open_alex-34819,dblp,open_alex,true
dblp-08800,open_alex-32682,dblp,open_alex,true
dblp-08891,open_alex-45721,dblp,open_alex,true
dblp-08912,open_alex-05512,dblp,open_alex,true
dblp-09182,open_alex-16235,dblp,open_alex,true
