id2,id1,label
metacritic_9012,dbpedia_43885,FALSE
metacritic_9012,dbpedia_26540,FALSE
metacritic_9012,dbpedia_19153,FALSE
metacritic_9012,dbpedia_13684,FALSE
metacritic_9012,dbpedia_35253,FALSE
metacritic_9012,dbpedia_21366,FALSE
metacritic_9012,dbpedia_59472,FALSE
metacritic_9012,dbpedia_27391,FALSE
metacritic_9012,dbpedia_12611,FALSE
metacritic_5258,dbpedia_15613,FALSE
metacritic_5258,dbpedia_27940,FALSE
metacritic_5258,dbpedia_13896,FALSE
metacritic_5258,dbpedia_64378,FALSE
metacritic_5258,dbpedia_18195,FALSE
metacritic_8477,dbpedia_64849,FALSE
metacritic_8477,dbpedia_46456,FALSE
metacritic_8477,dbpedia_36271,FALSE
metacritic_8477,dbpedia_47631,FALSE
metacritic_8477,dbpedia_27080,FALSE
metacritic_8477,dbpedia_35234,FALSE
metacritic_8477,dbpedia_34617,FALSE
metacritic_8477,dbpedia_17853,FALSE
metacritic_8477,dbpedia_24666,FALSE
metacritic_8477,dbpedia_62831,FALSE
metacritic_8477,dbpedia_39945,FALSE
metacritic_8477,dbpedia_9050,FALSE
metacritic_8477,dbpedia_14093,FALSE
metacritic_8477,dbpedia_27347,FALSE
metacritic_8477,dbpedia_7167,FALSE
metacritic_8477,dbpedia_2217,FALSE
metacritic_8477,dbpedia_3768,FALSE
metacritic_8477,dbpedia_43147,FALSE
