metric_name,value
coverage.entity.RF.n_rows_output,31324
coverage.entity.RF.n_rows_largest_input,22660
coverage.entity.RF.row_gain_vs_largest_input,0.3823477493380406
coverage.entity.GR.n_reference,100
coverage.entity.GR.row_count_abs_diff,31224
coverage.entity.GR.row_count_rel_diff,312.24
coverage.entity.GR.n_recovered,89
coverage.entity.GR.n_partial,11
coverage.entity.GR.n_lost,0
coverage.entity.GR.n_fabricated,31224
coverage.entity.GR.recovery_rate,0.89
coverage.fact.RF.density_output,0.7253583514238284
coverage.fact.RF.density_largest_input,0.8310348631950574
coverage.fact.RF.density_gain,-0.10567651177122894
coverage.fact.GR.per_column_drift_normalized.artist,0.8116411068458798
coverage.fact.GR.per_column_drift_normalized.duration,0.022378732026346635
coverage.fact.GR.per_column_drift_normalized.genre,0.19891710291159742
coverage.fact.GR.per_column_drift_normalized.label,0.8491958744306431
coverage.fact.GR.per_column_drift_normalized.name,0.5206992874397516
coverage.fact.GR.per_column_drift_normalized.release-country,0.49689910971843704
coverage.fact.GR.overall_drift,0.48328853556210927
coverage.fact.GR.density_delta_per_attribute.name.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.pipe_density,1.0
coverage.fact.GR.density_delta_per_attribute.name.delta,0.0
coverage.fact.GR.density_delta_per_attribute.artist.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.artist.pipe_density,0.9139956582811901
coverage.fact.GR.density_delta_per_attribute.artist.delta,-0.08600434171880988
coverage.fact.GR.density_delta_per_attribute.release-date.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.release-date.pipe_density,0.6147043800280935
coverage.fact.GR.density_delta_per_attribute.release-date.delta,-0.38529561997190653
coverage.fact.GR.density_delta_per_attribute.release-country.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.release-country.pipe_density,0.6802132550121313
coverage.fact.GR.density_delta_per_attribute.release-country.delta,-0.31978674498786874
coverage.fact.GR.density_delta_per_attribute.label.reference_density,0.9299999999999999
coverage.fact.GR.density_delta_per_attribute.label.pipe_density,0.6528221172264079
coverage.fact.GR.density_delta_per_attribute.label.delta,-0.277177882773592
coverage.fact.GR.density_delta_per_attribute.genre.reference_density,0.77
coverage.fact.GR.density_delta_per_attribute.genre.pipe_density,0.6528221172264079
coverage.fact.GR.density_delta_per_attribute.genre.delta,-0.11717788277359209
coverage.fact.GR.density_delta_per_attribute.tracks.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.tracks.pipe_density,0.9099412590984548
coverage.fact.GR.density_delta_per_attribute.tracks.delta,-0.0900587409015452
coverage.fact.GR.density_delta_per_attribute.duration.reference_density,1.0
coverage.fact.GR.density_delta_per_attribute.duration.pipe_density,0.3783680245179415
coverage.fact.GR.density_delta_per_attribute.duration.delta,-0.6216319754820585
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.discogs,0.2587660896582348
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.musicbrainz,0.4391921881935147
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.lastfm,0.2931646693297838
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00000__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00000__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00000__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00001__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00001__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00001__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00002__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00002__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00002__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00003__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00003__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00003__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00004__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00004__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00004__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00005__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00005__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00005__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00006__musicbrainz,0.00011096316023080337
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00006__lastfm,0.00011096316023080337
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00007__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00007__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00007__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00008__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00008__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00008__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00009__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00009__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00009__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00010__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00010__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00010__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00011__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00011__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00011__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00012__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00012__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00012__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00013__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00013__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00013__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00015__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00015__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00015__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00016__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00016__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00016__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00017__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00017__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00017__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00018__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00018__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00018__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00019__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00019__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00019__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00020__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00020__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00020__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00021__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00021__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00021__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00023__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00023__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00023__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00024__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00024__discogs,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00024__musicbrainz,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00025__lastfm,7.397544015386891e-05
coverage.source_based.RF.winning_source_distribution_per_attribute.artist.k02_interp_music_00025__musicbrainz,7.397544015386891e-05
