entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_34733,dbpedia,system,,Wii,propagate_fill,"{""source_from"": ""sales"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_34733"", ""donor_id"": ""sales_511"", ""donor_column"": ""hw"", ""value_copied"": ""Wii""}",3,easy
dbpedia_51984,dbpedia,genre,,Sports,propagate_fill,"{""source_from"": ""sales"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_51984"", ""donor_id"": ""sales_5625"", ""donor_column"": ""genre"", ""value_copied"": ""Sports""}",3,easy
dbpedia_16496,dbpedia,launch_yr,,2007-01-01,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_16496"", ""donor_id"": ""metacritic_4794"", ""donor_column"": ""year_published"", ""value_copied"": ""2007-01-01""}",3,easy
dbpedia_31865,dbpedia,launch_yr,,2020-01-01,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_31865"", ""donor_id"": ""metacritic_10962"", ""donor_column"": ""year_published"", ""value_copied"": ""2020-01-01""}",3,easy
dbpedia_59394,dbpedia,launch_yr,,2019-01-01,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_59394"", ""donor_id"": ""metacritic_1502"", ""donor_column"": ""year_published"", ""value_copied"": ""2019-01-01""}",3,easy
dbpedia_29728,dbpedia,launch_yr,,"January 01, 2004",propagate_fill,"{""source_from"": ""sales"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_29728"", ""donor_id"": ""sales_7157"", ""donor_column"": ""launch_dt"", ""value_copied"": ""January 01, 2004""}",3,easy
dbpedia_16371,dbpedia,system,,PlayStation Vita,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_16371"", ""donor_id"": ""metacritic_2401"", ""donor_column"": ""console"", ""value_copied"": ""PlayStation Vita""}",3,easy
dbpedia_47605,dbpedia,launch_yr,,2007-01-01,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_47605"", ""donor_id"": ""metacritic_10573"", ""donor_column"": ""year_published"", ""value_copied"": ""2007-01-01""}",3,easy
dbpedia_1419,dbpedia,studio,,Runtime,propagate_fill,"{""source_from"": ""sales"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_1419"", ""donor_id"": ""sales_6528"", ""donor_column"": ""studio"", ""value_copied"": ""Runtime""}",3,easy
dbpedia_4493,dbpedia,genre,,"Action,Beat-'Em-Up",propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_4493"", ""donor_id"": ""metacritic_14501"", ""donor_column"": ""genres"", ""value_copied"": ""Action,Beat-'Em-Up""}",3,easy
dbpedia_35561,dbpedia,studio,,EA Canada,propagate_fill,"{""source_from"": ""metacritic"", ""source_to"": ""dbpedia"", ""entity_id"": ""dbpedia_35561"", ""donor_id"": ""metacritic_8674"", ""donor_column"": ""made_by"", ""value_copied"": ""EA Canada""}",3,easy
dbpedia_1,dbpedia,franchise,Rush (video game series),,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_2,dbpedia,franchise,List of RoboCop video games,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_6,dbpedia,franchise,Transformers,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_7,dbpedia,franchise,Monster Jam,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_8,dbpedia,franchise,Onimusha,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_9,dbpedia,franchise,SpongeBob SquarePants video games,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
dbpedia_11,dbpedia,franchise,Mario Kart,,drop,"{""reason"": ""floor_rate"", ""baseline_rate"": 0.4764, ""target_rate"": 0.4764}",3,easy
