entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_2,dbpedia,title,RoboCop (1988 video game),RoboCop,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_32,dbpedia,title,Game of Thrones (2014 video game),Game of Thrones,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_42,dbpedia,title,Bomberman (1983 video game),Bomberman,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_47,dbpedia,title,Star Wars: Battlefront (2004 video game),Star Wars: Battlefront,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_48,dbpedia,title,Samurai Shodown (1993 video game),Samurai Shodown,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_76,dbpedia,title,Mega Man (1987 video game),Mega Man,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_126,dbpedia,title,Gauntlet (1985 video game),Gauntlet,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_132,dbpedia,title,Shinobi (2002 video game),Shinobi,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_154,dbpedia,title,Judge Dredd (1995 video game),Judge Dredd,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_157,dbpedia,title,Centipede (1998 video game),Centipede,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
dbpedia_161,dbpedia,title,Obsidian (1997 video game),Obsidian,cleanup,"{""pattern"": ""\\s*\\(\\d{4}\\s+video game\\)\\s*$"", ""replacement"": """"}",6,easy
