matcher,threshold,f1,precision,recall,true_positives,false_positives,false_negatives,classifier,use_probabilities,n_features,hyperparams,string_similarity_function,string_tokenization,n_comparators
MLBasedMatcher,0.4,0.6764705882352942,0.6634615384615384,0.69,69,35,31,logreg,True,60.0,"{'C': 0.1, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
MLBasedMatcher,0.3,0.6550522648083623,0.5026737967914439,0.94,94,93,6,logreg,True,60.0,"{'C': 0.1, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}",,,
RuleBasedMatcher,0.3,0.625,0.6018518518518519,0.65,65,43,35,,,,,overlap,word,6.0
RuleBasedMatcher,0.6,0.56957928802589,0.42105263157894735,0.88,88,121,12,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.7,0.56875,0.41363636363636364,0.91,91,129,9,,,,,overlap,char,6.0
RuleBasedMatcher,0.6,0.5680933852140078,0.46496815286624205,0.73,73,84,27,,,,,cosine,char,6.0
RuleBasedMatcher,0.5,0.5607476635514019,0.4072398190045249,0.9,90,131,10,,,,,cosine,char,6.0
RuleBasedMatcher,0.5,0.5561797752808989,0.38671875,0.99,99,157,1,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.5,0.5555555555555556,0.41262135922330095,0.85,85,121,15,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.4,0.5536332179930795,0.42328042328042326,0.8,80,109,20,,,,,jaccard,char,6.0
MLBasedMatcher,0.3,0.5503355704697986,0.8367346938775511,0.41,41,8,59,xgboost,True,60.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.05, 'max_depth': 3, 'missing': nan, 'n_estimators': 200, 'scale_pos_weight': 7.826086956521739, 'subsample': 0.8, 'use_label_encoder': False}",,,
RuleBasedMatcher,0.8,0.5502183406113538,0.4883720930232558,0.63,63,66,37,,,,,overlap,char,6.0
RuleBasedMatcher,0.3,0.5485714285714286,0.384,0.96,96,154,4,,,,,jaccard,char,6.0
RuleBasedMatcher,0.4,0.5477707006369427,0.40186915887850466,0.86,86,128,14,,,,,levenshtein,,2.0
RuleBasedMatcher,0.4,0.5477707006369427,0.40186915887850466,0.86,86,128,14,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.5,0.5448717948717948,0.4009433962264151,0.85,85,127,15,,,,,levenshtein,,2.0
RuleBasedMatcher,0.5,0.5448717948717948,0.4009433962264151,0.85,85,127,15,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.3,0.5437500000000001,0.39545454545454545,0.87,87,133,13,,,,,levenshtein,,2.0
RuleBasedMatcher,0.3,0.5437500000000001,0.39545454545454545,0.87,87,133,13,,,,,damerau_levenshtein,,2.0
RuleBasedMatcher,0.7,0.5414364640883979,0.6049382716049383,0.49,49,32,51,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.4,0.5378151260504201,0.3735408560311284,0.96,96,161,4,,,,,sorensen_dice,char,6.0
