matcher,threshold,f1,precision,recall,true_positives,false_positives,false_negatives,classifier,use_probabilities,n_features,hyperparams,string_similarity_function,string_tokenization,n_comparators
MLBasedMatcher,0.3,0.564885496183206,0.4567901234567901,0.74,74,88,26,logreg,True,60.0,"{'C': 0.1, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'saga', 'tol': 0.0001, 'warm_start': False}",,,
RuleBasedMatcher,0.6,0.5251396648044693,0.3643410852713178,0.94,94,164,6,,,,,overlap,char,6.0
MLBasedMatcher,0.4,0.5193370165745855,0.5802469135802469,0.47,47,34,53,logreg,True,60.0,"{'C': 0.1, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'saga', 'tol': 0.0001, 'warm_start': False}",,,
RuleBasedMatcher,0.3,0.5051020408163266,0.339041095890411,0.99,99,193,1,,,,,sorensen_dice,char,6.0
RuleBasedMatcher,0.4,0.5025641025641026,0.33793103448275863,0.98,98,192,2,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.5,0.5025380710659898,0.336734693877551,0.99,99,195,1,,,,,overlap,char,6.0
RuleBasedMatcher,0.3,0.5025125628140704,0.33557046979865773,1.0,100,198,0,,,,,cosine,char,6.0
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,,,,,jaro_winkler,,6.0
RuleBasedMatcher,0.3,0.5,0.3333333333333333,1.0,100,200,0,,,,,overlap,char,6.0
RuleBasedMatcher,0.4,0.5,0.3333333333333333,1.0,100,200,0,,,,,overlap,char,6.0
RuleBasedMatcher,0.3,0.49299719887955185,0.3424124513618677,0.88,88,169,12,,,,,monge_elkan,word,2.0
RuleBasedMatcher,0.4,0.49299719887955185,0.3424124513618677,0.88,88,169,12,,,,,monge_elkan,word,2.0
RuleBasedMatcher,0.5,0.49299719887955185,0.3424124513618677,0.88,88,169,12,,,,,monge_elkan,word,2.0
