id1,id2,score
k02_interp_music_00038__discogs,k02_interp_music_00038__musicbrainz,0.9944152187382759
discogs_123316,mbrainz_4495,0.974137029261099
discogs_404,mbrainz_164,1.0
discogs_9681,mbrainz_2190,0.9999633930701278
k02_interp_music_00014__discogs,k02_interp_music_00014__musicbrainz,0.9960659441267463
discogs_36164,mbrainz_1497,0.9450908766308843
discogs_136,mbrainz_60,0.9967949098855594
discogs_1992,mbrainz_495,0.9883025599553186
discogs_19833,mbrainz_4601,0.9997370151216306
k02_interp_music_00042__discogs,k02_interp_music_00042__musicbrainz,0.9182538054734102
k02_interp_music_00011__discogs,k02_interp_music_00011__musicbrainz,0.9979673685012226
k02_interp_music_00043__discogs,k02_interp_music_00043__musicbrainz,0.9977098398324252
discogs_7249,mbrainz_1497,1.0
discogs_32243,mbrainz_7209,0.9992513737059628
discogs_202,mbrainz_90,0.9998764969978301
discogs_727,mbrainz_244,0.9999633930701278
discogs_12560,mbrainz_2891,0.9990591953644619
discogs_2253,mbrainz_542,0.9990591953644619
discogs_14128,mbrainz_3258,0.9450908766308843
discogs_150976,mbrainz_8287,0.9856025626563011
k02_interp_music_00012__discogs,k02_interp_music_00012__musicbrainz,0.9939873995394426
k02_interp_music_00004__discogs,k02_interp_music_00004__musicbrainz,0.983857296498688
discogs_17171,mbrainz_4012,0.9989229975813904
k02_interp_music_00008__discogs,k02_interp_music_00008__musicbrainz,0.9166224669726712
discogs_128567,mbrainz_22456,0.950293051234137
discogs_9603,mbrainz_2165,0.9876004799040191
discogs_13543,mbrainz_3115,0.9935530599636118
k02_interp_music_00006__discogs,k02_interp_music_00006__musicbrainz,0.998163000911113
k02_interp_music_00026__discogs,k02_interp_music_00026__musicbrainz,0.998163000911113
discogs_62428,mbrainz_13515,0.9999633930701278
k02_interp_music_00086__discogs,k02_interp_music_00086__musicbrainz,0.989611817832627
discogs_35962,mbrainz_1495,0.9914769771026529
discogs_85723,mbrainz_3384,1.0
k02_interp_music_00080__discogs,k02_interp_music_00080__musicbrainz,0.9738258433740924
k02_interp_music_00032__discogs,k02_interp_music_00032__musicbrainz,0.9849096800256473
discogs_33118,mbrainz_7379,0.9999874144972406
discogs_472,mbrainz_174,1.0
discogs_45541,mbrainz_10107,0.9999874144972406
discogs_84521,mbrainz_16794,0.9999874144972406
k02_interp_music_00060__discogs,k02_interp_music_00060__musicbrainz,0.9793887625802336
k02_interp_music_00102__discogs,k02_interp_music_00102__musicbrainz,0.9776835395887828
discogs_5860,mbrainz_1241,0.9490869744208676
discogs_37290,mbrainz_8285,0.9994146424588324
k02_interp_music_00033__discogs,k02_interp_music_00033__musicbrainz,0.9956158257672456
k02_interp_music_00065__discogs,k02_interp_music_00065__musicbrainz,0.9968259407970239
discogs_23,mbrainz_11,1.0
discogs_72951,mbrainz_15414,0.9741242255675701
k02_interp_music_00002__discogs,k02_interp_music_00002__musicbrainz,0.9874355081236386
discogs_37889,mbrainz_8417,0.9526057983605362
discogs_77295,mbrainz_15931,0.9796760099251056
k02_interp_music_00051__discogs,k02_interp_music_00051__musicbrainz,0.9979673685012226
