entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
products_1_10678822,products_1,category,USB_STICK,USB flash drive,llm_paraphrase_short,"{""prompt_version"": ""v2"", ""model_id"": ""gpt-5.4-mini"", ""cache_path"": ""9c2c2b65a5b1b1f7afddf8601d7bd8a5c3da15d901be2641633745a064c78822.json"", ""committee_passed"": true, ""contamination_check"": {""ngram_overlap_passed"": true, ""first_token_probe_passed"": true}}",1,medium
products_1_38156094,products_1,category,USB_STICK,USB flash drive,llm_paraphrase_short,"{""prompt_version"": ""v2"", ""model_id"": ""gpt-5.4-mini"", ""cache_path"": ""9c2c2b65a5b1b1f7afddf8601d7bd8a5c3da15d901be2641633745a064c78822.json"", ""committee_passed"": true, ""contamination_check"": {""ngram_overlap_passed"": true, ""first_token_probe_passed"": true}}",1,medium
k02_noncorner_products_00048__products_1,products_1,category,AUDIO_ACCELERATOR,<Audio Accelerator>,llm_paraphrase_short,"{""prompt_version"": ""v2"", ""model_id"": ""gpt-5.4-mini"", ""cache_path"": ""9a52c3783058b63dcabe6ab7ec97d43852a5b791ef063eace15099997de368a5.json"", ""committee_passed"": true, ""contamination_check"": {""ngram_overlap_passed"": true, ""first_token_probe_passed"": true}}",1,medium
k02_noncorner_products_00298__products_1,products_1,category,audio recorder,recorder audio,eda_random_swap,"{""positions"": [0, 1], ""tokens_before"": [""audio"", ""recorder""], ""tokens_after"": [""recorder"", ""audio""], ""n_swaps"": 1}",1,medium
products_1_12198483,products_1,gpu_chipset,GeForce RTX 3080,RTX 3080,eda_random_delete,"{""position"": 0, ""token_removed"": ""GeForce""}",1,medium
products_1_5371368,products_1,gpu_chipset,GeForce GT 710,GT 710,eda_random_delete,"{""position"": 0, ""token_removed"": ""GeForce""}",1,medium
products_1_14827250,products_1,gpu_chipset,GeForce RTX 2060 Super,GeForce RTX Super 2060,eda_random_swap,"{""positions"": [2, 3], ""tokens_before"": [""2060"", ""Super""], ""tokens_after"": [""Super"", ""2060""], ""n_swaps"": 1}",1,medium
products_1_15715443,products_1,gpu_chipset,GeForce RTX 2080 Super,GeForce RTX 2080,eda_random_delete,"{""position"": 3, ""token_removed"": ""Super""}",1,medium
products_1_3323341,products_1,gpu_chipset,GeForce RTX 2070 Super,GeForce 2070 RTX Super,eda_random_swap,"{""positions"": [1, 2], ""tokens_before"": [""RTX"", ""2070""], ""tokens_after"": [""2070"", ""RTX""], ""n_swaps"": 1}",1,medium
products_1_59530038,products_1,gpu_chipset,GeForce RTX 3070,3070 RTX GeForce,eda_random_swap,"{""positions"": [2, 0], ""tokens_before"": [""3070"", ""GeForce""], ""tokens_after"": [""GeForce"", ""3070""], ""n_swaps"": 1}",1,medium
