id1,id2,score,is_correct,classification
22331395,5531813,0.7285714285714285,,
86095891,46377423,0.7363636363636363,,
80703508,62482233,0.7875,,
39143445,6875909,0.711111111111111,,
19701782,70235854,0.8181818181818181,,
1546263,29939200,0.8333333333333334,,
83597336,49443302,0.709090909090909,,
4050965,280012,0.7818181818181817,,
13291546,15804397,0.7428571428571429,,
6520859,72645491,0.7,,
52402204,41969992,0.7999999999999999,,
83292188,74429719,0.8411764705882353,,
59553819,97889719,0.8285714285714285,,
9291809,38035642,0.7058823529411764,,
14567457,96629977,0.75,,
35469348,66211587,0.7124999999999999,,
51025959,22465984,0.9,,
46370855,30450098,0.7142857142857142,,
62156844,6858467,0.775,,
68806700,16327022,0.7899999999999999,,
15306798,78036655,0.7818181818181817,,
42225711,85543109,0.7,,
36708398,19170514,0.7399999999999999,,
9467954,66956099,0.7153846153846153,,
32057394,81517755,0.7058823529411764,,
33028152,72923769,0.7028571428571428,,
22872122,52486793,0.8,,
9752639,67488123,0.7041666666666666,,
10549314,70763343,0.763157894736842,,
22966349,22935789,0.7428571428571428,,
85971021,56844385,0.7923076923076923,,
51982424,8389373,0.7058823529411764,,
23418968,12425146,0.809090909090909,,
86835292,21755591,0.709090909090909,,
49432673,83010051,0.7714285714285714,,
25370721,7178022,0.7399999999999999,,
31946852,49018985,0.7382608695652174,,
9683052,69388758,0.7058823529411764,,
8904814,4210690,0.744,,
24318065,80344423,0.7058823529411764,,
3569778,9921764,0.7411764705882353,,
20404344,48637921,0.7857142857142857,,
45252731,53901989,0.7384615384615385,,
44210301,52703892,0.763157894736842,,
7567487,30847749,0.7384615384615385,,
84127875,78470119,0.7413793103448275,,
48951428,85843294,0.7411764705882353,,
31158408,50127391,0.7,,
87560329,89579868,0.7826086956521738,,
4507785,70567614,0.7333333333333334,,
48201867,26310252,0.72,,
11774092,98329230,0.72,,
20365450,84902750,0.8058823529411764,,
17105045,88783737,0.7928571428571429,,
22671509,54595497,0.7545454545454545,,
6477979,25995476,0.75,,
41214107,94490280,0.7,,
2912414,8387407,0.8411764705882353,,
43653282,22615150,0.7363636363636363,,
17346729,22290248,0.7034482758620689,,
51669161,78647328,0.7666666666666666,,
88098987,34327649,0.744,,
55154862,27951279,0.7142857142857142,,
32225458,35159024,0.7285714285714285,,
9830579,26780706,0.7124999999999999,,
1161397,58494350,0.7799999999999999,,
61268150,92929142,0.7454545454545454,,
7610550,54530409,0.9249999999999999,,
2115771,96620640,0.7,,
77398203,140610,0.7,,
76677309,26977607,0.7384615384615385,,
34392254,17033312,0.7714285714285714,,
22124737,32608895,0.8124999999999999,,
27965637,58191363,0.72,,
5865670,15882078,0.9400000000000001,,
36958406,49228214,0.7058823529411764,,
79616204,62181527,0.7058823529411764,,
52437198,72508476,0.7923076923076923,,
3578071,40505365,0.7545454545454545,,
79243485,25348304,0.8263157894736842,,
57280733,54915006,0.709090909090909,,
77342944,38968396,0.7058823529411764,,
88492258,47513440,0.75,,
71962852,59371044,0.81,,
23333093,85120676,0.775,,
13600999,69971378,0.7153846153846153,,
46082280,76264958,0.7636363636363637,,
4330,49389281,0.72,,
4118764,22018468,0.7705882352941177,,
30865647,8294669,0.9181818181818181,,
24494324,66417148,0.709090909090909,,
37366005,86161752,0.7457142857142858,,
40530169,51713711,0.7124999999999999,,
32940282,50091998,0.72,,
74664189,92002824,0.709090909090909,,
28856576,20608222,0.7899999999999999,,
23845125,72004049,0.7857142857142857,,
67266823,76155229,0.7457142857142858,,
9210121,19320322,0.8666666666666666,,
90171657,59583035,0.775,,
54649100,73393656,0.7285714285714285,,
19054864,87234497,0.7894736842105263,,
52216082,19413356,0.7642857142857142,,
74635538,38328055,0.8312499999999999,,
17885462,77838027,0.7333333333333334,,
68383002,6142698,0.7043478260869565,,
74017051,15310578,0.7304347826086957,,
77093147,85938356,0.7999999999999999,,
10328354,33538650,0.72,,
67813666,81746764,0.8333333333333334,,
28606757,64444837,0.7352941176470588,,
14354726,49929017,0.7521739130434782,,
36622630,70525377,0.7333333333333333,,
23466284,96983625,0.7857142857142857,,
36016429,86949980,0.7565217391304347,,
58685745,21961368,0.7578947368421052,,
33743161,79322922,0.7058823529411764,,
88480059,51157325,0.75625,,
3516732,31291687,0.7636363636363637,,
2652480,59294265,0.8454545454545455,,
4473153,11410160,0.8454545454545453,,
43481409,8694466,0.72,,
25573702,60106919,0.7666666666666666,,
26394951,94034328,0.85,,
91472204,52175008,0.72,,
62202191,79398825,0.7714285714285714,,
32651602,13974058,0.7142857142857142,,
51798356,51881114,0.8318181818181818,,
77791574,97057808,0.8333333333333334,,
48259418,30048111,0.7384615384615385,,
35479899,53937881,0.7411764705882353,,
17533274,66697552,0.7615384615384615,,
83749213,6414284,0.85,,
98496862,87067165,0.8285714285714285,,
20439392,3899942,0.7363636363636363,,
1352033,37019975,0.75,,
36985187,5483712,0.744,,
1585518,37867091,0.7384615384615385,,
2967922,36042478,0.7058823529411764,,
72884596,19411291,0.72,,
27373947,30539466,0.876470588235294,,
7131523,7351682,0.7071428571428571,,
74535300,44259830,0.7124999999999999,,
74535301,88949733,0.7363636363636363,,
23816583,73423155,0.7043478260869565,,
33335689,96067120,0.709090909090909,,
18452876,74287068,0.72,,
18327954,66625804,0.72,,
27969946,50037592,0.8428571428571429,,
82710940,66752889,0.9210526315789472,,
36807074,18535041,0.7058823529411764,,
26366372,43400546,0.82,,
29807017,37481679,0.7,,
10781098,37559181,0.72,,
57780651,43674810,0.7058823529411764,,
2679211,34274469,0.726086956521739,,
13885869,53591112,0.7333333333333334,,
90249643,2382848,0.72,,
26986926,73644160,0.8894736842105263,,
65026475,54449018,0.7620689655172413,,
2468281,85012405,0.7043478260869565,,
3146170,59933939,0.7818181818181817,,
43098557,45388399,0.7894736842105263,,
4944318,95938519,0.8347826086956522,,
4350399,61050661,0.7,,
98009535,60529926,0.72,,
51788229,41915007,0.7,,
70715850,37596121,0.7432291666666666,,
51886539,10862342,0.709090909090909,,
28004815,35629908,0.7333333333333334,,
15497680,91298730,0.7333333333333333,,
66183633,5552466,0.7,,
41310675,84234838,0.709090909090909,,
1962458,95164652,0.8363636363636363,,
40849883,17106657,0.7333333333333333,,
78827999,87116717,0.8241379310344826,,
47198697,19933722,0.7947368421052631,,
38109675,76664043,0.725,,
61786604,3627896,0.82,,
27333099,33923099,0.7058823529411764,,
84302318,97231319,0.7428571428571429,,
14672380,58877869,0.7461538461538461,,
92213757,92930814,0.809090909090909,,
92045823,96650867,0.7565217391304347,,
49576448,85694947,0.7692307692307693,,
49885696,93635611,0.7695833333333333,,
98839043,43044569,0.7333333333333333,,
21445124,95547511,0.7,,
62571018,64798645,0.7384615384615385,,
8706571,44802924,0.7636363636363637,,
22954522,93405744,0.76,,
78866970,25295288,0.7,,
70593055,30747122,0.7071428571428571,,
68082210,77611598,0.72,,
44921379,97389879,0.7999999999999999,,
34032163,62044328,0.7058823529411764,,
25119270,2901501,0.7,,
20847143,27923177,0.7479999999999999,,
89520680,78645105,0.72,,
89199142,46930776,0.731578947368421,,
10678822,76849133,0.72,,
96580141,9479921,0.75,,
48525870,61015432,0.9,,
43711023,88606905,0.72,,
65837616,55414812,0.8058823529411764,,
25541170,93836828,0.76,,
19733045,15026681,0.7,,
10164790,73093363,0.7058823529411764,,
46330427,50672860,0.72,,
15104574,65070554,0.7636363636363637,,
42482245,75629761,0.7461538461538461,,
63201862,4125396,0.7363636363636363,,
45478469,65442400,0.7161290322580645,,
8194632,36358120,0.7142857142857142,,
33428043,72856559,0.7705882352941177,,
61243981,45372457,0.72,,
22733391,266853,0.7,,
12198483,9127388,0.7058823529411764,,
65522262,75028693,0.8384615384615385,,
86706775,33293970,0.7034482758620689,,
60021335,79346122,0.72,,
35033699,15158591,0.88,,
18451047,2562694,0.7411764705882353,,
3015274,6039745,0.7365624999999999,,
48536171,75589941,0.7174999999999999,,
77251182,66296108,0.7529411764705881,,
24185462,43760984,0.8,,
27302519,35702326,0.7124999999999999,,
12120697,24308656,0.7578947368421052,,
1618556,40580269,0.7124999999999999,,
84251263,15540,0.7058823529411764,,
16849538,23589087,0.82,,
18406024,62327624,0.7,,
936587,75216146,0.9117647058823529,,
87583376,29339493,0.7894736842105263,,
79686292,87017633,0.72,,
70568597,69577580,0.7,,
79970974,33276068,0.72,,
6173344,3817876,0.7304347826086957,,
45666976,63700999,0.7411764705882353,,
25909923,24345927,0.7923076923076923,,
23820970,39257696,0.7636363636363637,True,TP
36537002,66429623,0.7,,
69962412,52336194,0.8347826086956522,,
25096878,28803055,0.75,,
8217265,84448401,0.7061538461538461,,
1213105,94651152,0.7263157894736842,,
67375798,90267958,0.711111111111111,,
93483706,13323054,0.7548387096774194,,
66579132,23158552,0.7565217391304347,,
1297085,57419163,0.7588235294117647,,
19049152,68607451,0.7071428571428571,,
33032906,51002400,0.71,,
88855243,37880350,0.7043478260869565,,
