id1,id2,source_1,source_2,label
dblp-00003,open_alex-33390,dblp,open_alex,true
dblp-00032,open_alex-35818,dblp,open_alex,true
dblp-00063,open_alex-19791,dblp,open_alex,true
dblp-00116,open_alex-42423,dblp,open_alex,true
dblp-00314,open_alex-21857,dblp,open_alex,true
dblp-00316,open_alex-47112,dblp,open_alex,true
dblp-00333,open_alex-50545,dblp,open_alex,true
dblp-00393,open_alex-27361,dblp,open_alex,true
dblp-00435,open_alex-29576,dblp,open_alex,true
dblp-00469,open_alex-39398,dblp,open_alex,true
dblp-00474,open_alex-17365,dblp,open_alex,true
dblp-00531,open_alex-23443,dblp,open_alex,true
dblp-00549,open_alex-08581,dblp,open_alex,true
dblp-00602,open_alex-12995,dblp,open_alex,true
dblp-00609,open_alex-19716,dblp,open_alex,true
dblp-00656,open_alex-39364,dblp,open_alex,true
dblp-00734,open_alex-27014,dblp,open_alex,true
dblp-00744,open_alex-09541,dblp,open_alex,true
dblp-00746,open_alex-31461,dblp,open_alex,true
dblp-00761,open_alex-41685,dblp,open_alex,true
dblp-00848,open_alex-42111,dblp,open_alex,true
dblp-00896,open_alex-17842,dblp,open_alex,true
dblp-00941,open_alex-21481,dblp,open_alex,true
dblp-00969,open_alex-34906,dblp,open_alex,true
dblp-01050,open_alex-20377,dblp,open_alex,true
dblp-01057,open_alex-52848,dblp,open_alex,true
dblp-01096,open_alex-33433,dblp,open_alex,true
dblp-01114,open_alex-38094,dblp,open_alex,true
dblp-01232,open_alex-00274,dblp,open_alex,true
dblp-01289,open_alex-05096,dblp,open_alex,true
dblp-01427,open_alex-09826,dblp,open_alex,true
dblp-01474,open_alex-43878,dblp,open_alex,true
dblp-01504,open_alex-14023,dblp,open_alex,true
dblp-01513,open_alex-34891,dblp,open_alex,true
dblp-01543,open_alex-59795,dblp,open_alex,true
dblp-01608,open_alex-42108,dblp,open_alex,true
dblp-01610,open_alex-39468,dblp,open_alex,true
dblp-01638,open_alex-49533,dblp,open_alex,true
dblp-01686,open_alex-51096,dblp,open_alex,true
dblp-01693,open_alex-21056,dblp,open_alex,true
dblp-01797,open_alex-02494,dblp,open_alex,true
dblp-01809,open_alex-58411,dblp,open_alex,true
dblp-01836,open_alex-03702,dblp,open_alex,true
dblp-01841,open_alex-07102,dblp,open_alex,true
dblp-01857,open_alex-56021,dblp,open_alex,true
dblp-01918,open_alex-22954,dblp,open_alex,true
dblp-01928,open_alex-46093,dblp,open_alex,true
dblp-01959,open_alex-06343,dblp,open_alex,true
dblp-01964,open_alex-54442,dblp,open_alex,true
dblp-01967,open_alex-09099,dblp,open_alex,true
dblp-02094,open_alex-16140,dblp,open_alex,true
dblp-02095,open_alex-59459,dblp,open_alex,true
dblp-02127,open_alex-59385,dblp,open_alex,true
dblp-02174,open_alex-39392,dblp,open_alex,true
dblp-02186,open_alex-38648,dblp,open_alex,true
dblp-02226,open_alex-10632,dblp,open_alex,true
dblp-02267,open_alex-30548,dblp,open_alex,true
dblp-02294,open_alex-11674,dblp,open_alex,true
dblp-02308,open_alex-42382,dblp,open_alex,true
dblp-02344,open_alex-28972,dblp,open_alex,true
dblp-02444,open_alex-25884,dblp,open_alex,true
dblp-02499,open_alex-10486,dblp,open_alex,true
dblp-02530,open_alex-07466,dblp,open_alex,true
dblp-02532,open_alex-26800,dblp,open_alex,true
dblp-02533,open_alex-14111,dblp,open_alex,true
dblp-02583,open_alex-07859,dblp,open_alex,true
dblp-02661,open_alex-07861,dblp,open_alex,true
dblp-02662,open_alex-17979,dblp,open_alex,true
dblp-02691,open_alex-39712,dblp,open_alex,true
dblp-02714,open_alex-04308,dblp,open_alex,true
dblp-02730,open_alex-20546,dblp,open_alex,true
dblp-02746,open_alex-32212,dblp,open_alex,true
dblp-02845,open_alex-36279,dblp,open_alex,true
dblp-02996,open_alex-05706,dblp,open_alex,true
dblp-03005,open_alex-06951,dblp,open_alex,true
dblp-03023,open_alex-03777,dblp,open_alex,true
dblp-03033,open_alex-36297,dblp,open_alex,true
dblp-03168,open_alex-19609,dblp,open_alex,true
dblp-03181,open_alex-13172,dblp,open_alex,true
dblp-03187,open_alex-07655,dblp,open_alex,true
dblp-03193,open_alex-14787,dblp,open_alex,true
dblp-03256,open_alex-25639,dblp,open_alex,true
dblp-03295,open_alex-47595,dblp,open_alex,true
dblp-03319,open_alex-18763,dblp,open_alex,true
dblp-03334,open_alex-38272,dblp,open_alex,true
dblp-03377,open_alex-07871,dblp,open_alex,true
dblp-03379,open_alex-29027,dblp,open_alex,true
dblp-03444,open_alex-11165,dblp,open_alex,true
dblp-03463,open_alex-30402,dblp,open_alex,true
dblp-03479,open_alex-28556,dblp,open_alex,true
dblp-03488,open_alex-39708,dblp,open_alex,true
dblp-03492,open_alex-05235,dblp,open_alex,true
dblp-03501,open_alex-34762,dblp,open_alex,true
dblp-03509,open_alex-50950,dblp,open_alex,true
dblp-03529,open_alex-41398,dblp,open_alex,true
dblp-03530,open_alex-55913,dblp,open_alex,true
dblp-03570,open_alex-35761,dblp,open_alex,true
dblp-03652,open_alex-09880,dblp,open_alex,true
dblp-03759,open_alex-34141,dblp,open_alex,true
dblp-03789,open_alex-53479,dblp,open_alex,true
dblp-03790,open_alex-07346,dblp,open_alex,true
dblp-03792,open_alex-58710,dblp,open_alex,true
dblp-03831,open_alex-22875,dblp,open_alex,true
dblp-03848,open_alex-47413,dblp,open_alex,true
dblp-03855,open_alex-10874,dblp,open_alex,true
dblp-03930,open_alex-08651,dblp,open_alex,true
dblp-03953,open_alex-18862,dblp,open_alex,true
dblp-03977,open_alex-54881,dblp,open_alex,true
dblp-04166,open_alex-12293,dblp,open_alex,true
dblp-04196,open_alex-30372,dblp,open_alex,true
dblp-04229,open_alex-28148,dblp,open_alex,true
dblp-04245,open_alex-26545,dblp,open_alex,true
dblp-04262,open_alex-12911,dblp,open_alex,true
dblp-04339,open_alex-25383,dblp,open_alex,true
dblp-04421,open_alex-01484,dblp,open_alex,true
dblp-04435,open_alex-30550,dblp,open_alex,true
dblp-04451,open_alex-47876,dblp,open_alex,true
dblp-04500,open_alex-05598,dblp,open_alex,true
dblp-04536,open_alex-36273,dblp,open_alex,true
dblp-04577,open_alex-16945,dblp,open_alex,true
dblp-04589,open_alex-44549,dblp,open_alex,true
dblp-04590,open_alex-00770,dblp,open_alex,true
dblp-04680,open_alex-14949,dblp,open_alex,true
dblp-04696,open_alex-13333,dblp,open_alex,true
dblp-04702,open_alex-54787,dblp,open_alex,true
dblp-04709,open_alex-42455,dblp,open_alex,true
dblp-04808,open_alex-14395,dblp,open_alex,true
dblp-04844,open_alex-32586,dblp,open_alex,true
dblp-04885,open_alex-40400,dblp,open_alex,true
dblp-04908,open_alex-09774,dblp,open_alex,true
dblp-04991,open_alex-05274,dblp,open_alex,true
dblp-04999,open_alex-37774,dblp,open_alex,true
dblp-05001,open_alex-16166,dblp,open_alex,true
dblp-05018,open_alex-16172,dblp,open_alex,true
dblp-05094,open_alex-12790,dblp,open_alex,true
dblp-05157,open_alex-36772,dblp,open_alex,true
dblp-05195,open_alex-35160,dblp,open_alex,true
dblp-05220,open_alex-19511,dblp,open_alex,true
dblp-05228,open_alex-31811,dblp,open_alex,true
dblp-05324,open_alex-48057,dblp,open_alex,true
dblp-05331,open_alex-55773,dblp,open_alex,true
dblp-05377,open_alex-03921,dblp,open_alex,true
dblp-05396,open_alex-19949,dblp,open_alex,true
dblp-05453,open_alex-26809,dblp,open_alex,true
dblp-05461,open_alex-45237,dblp,open_alex,true
dblp-05537,open_alex-51318,dblp,open_alex,true
dblp-05646,open_alex-37821,dblp,open_alex,true
dblp-05652,open_alex-36549,dblp,open_alex,true
dblp-05669,open_alex-42881,dblp,open_alex,true
dblp-05764,open_alex-22946,dblp,open_alex,true
dblp-05785,open_alex-18798,dblp,open_alex,true
dblp-05811,open_alex-25281,dblp,open_alex,true
dblp-05826,open_alex-60136,dblp,open_alex,true
dblp-05831,open_alex-15289,dblp,open_alex,true
dblp-05846,open_alex-00208,dblp,open_alex,true
dblp-05918,open_alex-13650,dblp,open_alex,true
dblp-05973,open_alex-13970,dblp,open_alex,true
dblp-05985,open_alex-30961,dblp,open_alex,true
