case,strategy,split,attribute,accuracy,correct,total,source_file
companies,heuristic,provided_validation,country,0.7708333333333334,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,name,0.44,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,city,0.2784810126582278,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,founded,0.6527777777777778,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,keypeople_name,0.6666666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic,provided_validation,assets,0.84,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,country,0.7708333333333334,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,name,0.44,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,city,0.2784810126582278,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,founded,0.7361111111111112,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,keypeople_name,0.6666666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_no_val,provided_validation,assets,0.84,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,country,0.9166666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,name,0.64,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,city,0.430379746835443,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,founded,0.7361111111111112,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,keypeople_name,0.6666666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val,provided_validation,assets,0.83,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,country,0.9166666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,name,0.64,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,city,0.430379746835443,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,founded,0.6805555555555556,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,keypeople_name,0.6666666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,llm_val_stats,provided_validation,assets,0.83,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,country,0.9166666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,name,0.64,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,city,0.2784810126582278,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,founded,0.6805555555555556,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,keypeople_name,0.6666666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,heuristic_stats,provided_validation,assets,0.83,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,iterative,provided_validation,country,0.9166666666666666,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,iterative,provided_validation,name,0.64,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
companies,iterative,provided_validation,revenue,0.76,,,DI-Bench/runs/companies/fusion/optimization_provided_val/comparison_summary_validation.csv
