entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
discogs_33925,discogs,duration,,0,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_33925"", ""donor_id"": ""mbrainz_7568"", ""donor_column"": ""duration"", ""value_copied"": ""0""}",3,easy
discogs_57546,discogs,duration,,2632,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_57546"", ""donor_id"": ""mbrainz_12529"", ""donor_column"": ""duration"", ""value_copied"": ""2632""}",3,easy
discogs_196,discogs,duration,,286,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_196"", ""donor_id"": ""mbrainz_86"", ""donor_column"": ""duration"", ""value_copied"": ""286""}",3,easy
discogs_18755,discogs,duration,,2810,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_18755"", ""donor_id"": ""mbrainz_4390"", ""donor_column"": ""duration"", ""value_copied"": ""2810""}",3,easy
discogs_72639,discogs,duration,,2194,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_72639"", ""donor_id"": ""mbrainz_15365"", ""donor_column"": ""duration"", ""value_copied"": ""2194""}",3,easy
discogs_34940,discogs,duration,,3537,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_34940"", ""donor_id"": ""mbrainz_7787"", ""donor_column"": ""duration"", ""value_copied"": ""3537""}",3,easy
discogs_672,discogs,duration,,0,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_672"", ""donor_id"": ""mbrainz_222"", ""donor_column"": ""duration"", ""value_copied"": ""0""}",3,easy
mbrainz_32656,musicbrainz,release-country,,Germany,propagate_fill,"{""source_from"": ""discogs"", ""source_to"": ""musicbrainz"", ""entity_id"": ""mbrainz_32656"", ""donor_id"": ""discogs_66573"", ""donor_column"": ""release-country"", ""value_copied"": ""Germany""}",3,easy
discogs_66573,discogs,duration,,3770,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_66573"", ""donor_id"": ""mbrainz_32656"", ""donor_column"": ""duration"", ""value_copied"": ""3770""}",3,easy
discogs_33631,discogs,duration,,1485,propagate_fill,"{""source_from"": ""musicbrainz"", ""source_to"": ""discogs"", ""entity_id"": ""discogs_33631"", ""donor_id"": ""mbrainz_7510"", ""donor_column"": ""duration"", ""value_copied"": ""1485""}",3,easy
