entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
k02_ent_000067,,,,,remove_entity,"{""prior_cluster_id"": 67, ""cluster_size_before"": 1, ""density_score"": 5.938822563545134, ""rrf_component"": 0.9388225635451346, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 68, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_000239,,,,,remove_entity,"{""prior_cluster_id"": 239, ""cluster_size_before"": 1, ""density_score"": 0.9120989246516059, ""rrf_component"": 0.9120989246516059, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 66, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_000585,,,,,remove_entity,"{""prior_cluster_id"": 585, ""cluster_size_before"": 1, ""density_score"": 5.44161488380656, ""rrf_component"": 0.44161488380655955, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 31, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_000719,,,,,remove_entity,"{""prior_cluster_id"": 719, ""cluster_size_before"": 1, ""density_score"": 6.488506366090837, ""rrf_component"": 1.4885063660908366, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 110, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_000748,,,,,remove_entity,"{""prior_cluster_id"": 748, ""cluster_size_before"": 1, ""density_score"": 0.5821326498455341, ""rrf_component"": 0.5821326498455341, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 43, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_000778,,,,,remove_entity,"{""prior_cluster_id"": 778, ""cluster_size_before"": 1, ""density_score"": 5.940821789913627, ""rrf_component"": 0.9408217899136269, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 66, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_001187,,,,,remove_entity,"{""prior_cluster_id"": 1187, ""cluster_size_before"": 1, ""density_score"": 0.23660762372544047, ""rrf_component"": 0.23660762372544047, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 18, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_001346,,,,,remove_entity,"{""prior_cluster_id"": 1346, ""cluster_size_before"": 1, ""density_score"": 0.865001668406322, ""rrf_component"": 0.865001668406322, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 63, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_001638,,,,,remove_entity,"{""prior_cluster_id"": 1638, ""cluster_size_before"": 1, ""density_score"": 5.428560402951646, ""rrf_component"": 0.4285604029516466, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 32, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
k02_ent_001935,,,,,remove_entity,"{""prior_cluster_id"": 1935, ""cluster_size_before"": 3, ""density_score"": 5.769248595752405, ""rrf_component"": 0.7692485957524047, ""label_collision_component"": 5.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 55, ""operator_decision"": ""drop_corner_touching_refilled""}",2,easy
