id1,id2,score
lastFM_50123,mbrainz_19923,0.9999975477107338
lastFM_77358,mbrainz_31032,0.9999944091875858
lastFM_29038,mbrainz_13427,0.9999969532592813
lastFM_39373,mbrainz_16895,0.9999972121632972
lastFM_5419,mbrainz_2542,0.9999989924765281
lastFM_78226,mbrainz_31436,0.9993802175751921
lastFM_46575,mbrainz_18962,0.9999960776755105
lastFM_4848,mbrainz_2244,0.999996642853528
lastFM_75539,mbrainz_30257,0.9999974164015236
lastFM_1216,mbrainz_558,0.9973880281287663
lastFM_21192,mbrainz_9945,0.9757817473510711
lastFM_22303,mbrainz_10455,0.9999969532592813
lastFM_11561,mbrainz_5498,0.9999823344581414
lastFM_32495,mbrainz_14814,0.999998044844122
lastFM_26063,mbrainz_12098,0.9999967650270744
lastFM_42892,mbrainz_17850,0.984311687465086
lastFM_25088,mbrainz_11696,0.9999969535519332
lastFM_76507,mbrainz_30659,0.9228671656634045
lastFM_11590,mbrainz_5511,0.9999905578684241
lastFM_12788,mbrainz_6078,0.9999514150262381
lastFM_4965,mbrainz_2298,0.9999501166817383
lastFM_37119,mbrainz_16231,0.9999704469467948
lastFM_39606,mbrainz_16961,0.9999745773561437
lastFM_35907,mbrainz_16001,0.9999902032413508
lastFM_50648,mbrainz_20116,0.9342217932248799
lastFM_18794,mbrainz_8820,0.9999886737954277
lastFM_7410,mbrainz_3544,0.9999991576009482
lastFM_36350,mbrainz_16036,0.999999464146661
lastFM_6436,mbrainz_3048,0.9997349428338859
lastFM_34100,mbrainz_15494,0.9999977754618284
lastFM_22328,mbrainz_10465,0.9997586769524354
lastFM_50474,mbrainz_20052,0.9999905286872427
lastFM_17555,mbrainz_8209,0.9999972280406514
lastFM_10763,mbrainz_5167,0.9999475403966874
lastFM_55910,mbrainz_22029,0.9999975650243654
lastFM_27646,mbrainz_12833,0.9999973866780478
lastFM_34141,mbrainz_15514,0.9999112716909696
lastFM_31442,mbrainz_14382,0.9999825913883081
lastFM_61032,mbrainz_24101,0.9999888064709812
lastFM_36891,mbrainz_16161,0.9999260978223253
lastFM_62694,mbrainz_24797,0.999986452643623
lastFM_53871,mbrainz_21295,0.9999971666651701
lastFM_37972,mbrainz_16465,0.999757560102141
lastFM_67107,mbrainz_26784,0.9999984970833876
lastFM_72083,mbrainz_28858,0.9999970339637796
lastFM_33015,mbrainz_15029,0.999997561105984
lastFM_13089,mbrainz_6205,0.9999974185563228
lastFM_78332,mbrainz_31484,0.9956354052281987
lastFM_21375,mbrainz_10035,0.9999954103314528
lastFM_34841,mbrainz_15657,0.9999994253451103
lastFM_26062,mbrainz_12097,0.9991900275974118
lastFM_8057,mbrainz_3879,0.99976034509615
lastFM_7862,mbrainz_3782,0.9999974306705696
lastFM_24745,mbrainz_11545,0.9999937147564609
lastFM_7220,mbrainz_3445,0.9999992081492342
lastFM_35611,mbrainz_15886,0.9996049194434053
lastFM_26453,mbrainz_12290,0.9999530230447606
lastFM_81524,mbrainz_32870,0.9999974871731672
lastFM_20530,mbrainz_9649,0.9999836433818905
lastFM_71098,mbrainz_28437,0.999941961854294
lastFM_5048,mbrainz_2341,0.9998393036045152
lastFM_43953,mbrainz_18191,0.9999969532592813
lastFM_18151,mbrainz_8502,0.9999351903054257
lastFM_14970,mbrainz_7051,0.9999986602465171
lastFM_52785,mbrainz_20926,0.9999969535519332
lastFM_36426,mbrainz_16057,0.9208955590812021
lastFM_56785,mbrainz_22373,0.9999990959005256
lastFM_32579,mbrainz_14852,0.9999977991534048
lastFM_15054,mbrainz_7087,0.9999891233324014
lastFM_32033,mbrainz_14630,0.9995936494647687
lastFM_58662,mbrainz_23128,0.9999995090757882
lastFM_27616,mbrainz_12822,0.9984988313588408
lastFM_49954,mbrainz_19871,0.9999974164015236
lastFM_82385,mbrainz_33271,0.999975730163577
lastFM_13472,mbrainz_6386,0.9998797707764081
lastFM_70213,mbrainz_28051,0.9999961393529971
lastFM_63525,mbrainz_25171,0.9999942313936182
lastFM_28260,mbrainz_13100,0.9999940500228578
lastFM_56428,mbrainz_22237,0.9999914298643268
lastFM_81341,mbrainz_32791,0.9880748860454718
lastFM_18500,mbrainz_8680,0.9999967451810913
lastFM_75352,mbrainz_30169,0.9999820485337143
lastFM_541,mbrainz_307,0.999999464146661
lastFM_31997,mbrainz_14611,0.9999985917815786
lastFM_76980,mbrainz_30854,0.9999984560745269
lastFM_1939,mbrainz_835,0.999899325214922
lastFM_81244,mbrainz_32734,0.9999958381756884
lastFM_30167,mbrainz_13895,0.9999965280862996
lastFM_12562,mbrainz_5965,0.9999969532592813
lastFM_46332,mbrainz_18891,0.9999993580883794
lastFM_3473,mbrainz_1487,0.9999972363810378
lastFM_2555,mbrainz_1109,0.9999676471959691
lastFM_9966,mbrainz_4812,0.9999434519725419
lastFM_19175,mbrainz_9001,0.9999723702120257
lastFM_71704,mbrainz_28683,0.999207495120644
lastFM_63783,mbrainz_25284,0.9999992621892301
lastFM_40373,mbrainz_17220,0.9999954990390482
lastFM_4742,mbrainz_2186,0.999994949449697
lastFM_25803,mbrainz_11989,0.9999990345612574
lastFM_21042,mbrainz_9872,0.9991425342079493
lastFM_13508,mbrainz_6404,0.9999274320105158
lastFM_52273,mbrainz_20745,0.9999966914347475
lastFM_76433,mbrainz_30626,0.9998580992328538
lastFM_10061,mbrainz_4854,0.9999925830320409
lastFM_61677,mbrainz_24367,0.999997644155507
lastFM_18786,mbrainz_8813,0.9998067987110302
lastFM_74985,mbrainz_30041,0.9695796759184372
lastFM_56921,mbrainz_22421,0.9999986812667703
lastFM_2243,mbrainz_970,0.9999992621892301
lastFM_2562,mbrainz_1113,0.9999260587093857
lastFM_2692,mbrainz_1165,0.9999220005755785
lastFM_36701,mbrainz_16109,0.999908583110336
lastFM_7192,mbrainz_3431,0.9999961646361047
lastFM_7016,mbrainz_3342,0.9999440713420995
lastFM_11224,mbrainz_5358,0.9999734773236402
lastFM_83004,mbrainz_33564,0.9999968829898611
lastFM_2994,mbrainz_1293,0.9999973025003871
lastFM_30378,mbrainz_13986,0.999997136079052
lastFM_68869,mbrainz_27507,0.9999990927662608
lastFM_13747,mbrainz_6514,0.9999263456401304
lastFM_79500,mbrainz_31972,0.9999605142620674
lastFM_23154,mbrainz_10808,0.9999958900526614
lastFM_60035,mbrainz_23682,0.9999602009970762
lastFM_1603,mbrainz_691,0.9999966031121469
lastFM_64147,mbrainz_25439,0.9999908191092289
lastFM_24849,mbrainz_11594,0.9997954251094658
lastFM_8259,mbrainz_3979,0.9998779216576843
lastFM_14121,mbrainz_6684,0.999992648067391
lastFM_26572,mbrainz_12337,0.9999967650270744
lastFM_17968,mbrainz_8408,0.9998089612088243
lastFM_64418,mbrainz_25550,0.9999654029637113
lastFM_77414,mbrainz_31061,0.999999232258321
lastFM_65584,mbrainz_26097,0.999941917307846
lastFM_25508,mbrainz_11858,0.9999685074703932
lastFM_10647,mbrainz_5123,0.9999977991534048
lastFM_71120,mbrainz_28451,0.9999971439389662
lastFM_72861,mbrainz_32017,0.5452979909416528
lastFM_53870,mbrainz_21294,0.9999966216147755
lastFM_29498,mbrainz_13614,0.9999983740190103
lastFM_15992,mbrainz_7483,0.999867135204297
lastFM_19822,mbrainz_9318,0.9999988543339815
lastFM_76614,mbrainz_30700,0.9999960776755105
lastFM_78346,mbrainz_31492,0.9999948906382677
lastFM_72281,mbrainz_28944,0.9999981309613181
lastFM_72861,mbrainz_29214,0.9999963392403762
lastFM_40044,mbrainz_17113,0.9999677344173379
lastFM_21756,mbrainz_10198,0.99710940052496
lastFM_9890,mbrainz_4779,0.9999607843159297
lastFM_6044,mbrainz_2849,0.9895972311534846
lastFM_1397,mbrainz_611,0.9999971666651701
lastFM_61669,mbrainz_24364,0.9999709681327809
lastFM_62592,mbrainz_24743,0.9999974185563228
lastFM_49719,mbrainz_19795,0.9511042161886936
lastFM_33219,mbrainz_15103,0.9999768311134696
lastFM_77001,mbrainz_30862,0.9999994253451103
lastFM_19418,mbrainz_9120,0.9999155604611134
lastFM_13928,mbrainz_6589,0.9999804500876999
lastFM_50655,mbrainz_20119,0.9974102539102266
lastFM_5548,mbrainz_2607,0.7514528497780264
lastFM_58905,mbrainz_23223,0.9999985142836865
lastFM_629,mbrainz_341,0.9999971666651701
lastFM_77568,mbrainz_31124,0.9999986727309592
lastFM_23360,mbrainz_10905,0.9549814506171422
lastFM_7617,mbrainz_3660,0.9999969532592813
lastFM_40955,mbrainz_17408,0.9999918851650957
lastFM_19099,mbrainz_8972,0.9999891233324014
lastFM_45043,mbrainz_18516,0.999996094937236
lastFM_4408,mbrainz_1994,0.5070833729794724
lastFM_66293,mbrainz_26419,0.999996203952118
lastFM_82759,mbrainz_33460,0.9999914649275793
lastFM_47081,mbrainz_19124,0.995714952341342
lastFM_9267,mbrainz_4498,0.9999926243331726
lastFM_38814,mbrainz_16736,0.9999144847941854
lastFM_17399,mbrainz_8137,0.9999967650270744
lastFM_30428,mbrainz_14007,0.9993206791226997
lastFM_31957,mbrainz_14594,0.9999951601906495
lastFM_3963,mbrainz_1747,0.9999993297033022
lastFM_7467,mbrainz_3575,0.9999701091928561
lastFM_5105,mbrainz_2373,0.9999992621892301
lastFM_68651,mbrainz_27422,0.9999994327933788
lastFM_7352,mbrainz_3514,0.9999991576009482
lastFM_15506,mbrainz_7264,0.999906913020661
lastFM_2659,mbrainz_1153,0.9999944436976607
lastFM_45903,mbrainz_18758,0.9980176550515435
lastFM_36435,mbrainz_16060,0.9999991576009482
lastFM_1122,mbrainz_511,0.9992408030070844
lastFM_75715,mbrainz_30337,0.9999974185563228
lastFM_49297,mbrainz_19662,0.9999986477608933
lastFM_63010,mbrainz_24934,0.9999172147041969
lastFM_43806,mbrainz_18330,0.9998076560387283
lastFM_60846,mbrainz_24026,0.9999978737125944
lastFM_29101,mbrainz_13457,0.9999981732291858
lastFM_22654,mbrainz_10597,0.7188236509432823
lastFM_51395,mbrainz_20392,0.9998765980083052
lastFM_72936,mbrainz_29246,0.9999955106542622
lastFM_6998,mbrainz_3337,0.9999860031753144
lastFM_6600,mbrainz_3129,0.9999991576009482
lastFM_52014,mbrainz_20635,0.9999977371684013
lastFM_6525,mbrainz_3085,0.9999930321822664
lastFM_10871,mbrainz_5214,0.9999722470624809
lastFM_2762,mbrainz_1196,0.9999952945513362
lastFM_2442,mbrainz_1054,0.9991768676170674
lastFM_11395,mbrainz_5434,0.9999984429681023
lastFM_7623,mbrainz_3663,0.9999918838662107
lastFM_34141,mbrainz_2690,0.9994550178838816
lastFM_32495,mbrainz_9859,0.9915342393895711
lastFM_7905,mbrainz_3804,0.9999972363810378
lastFM_13011,mbrainz_6173,0.9999977991534048
lastFM_29061,mbrainz_13437,0.9945008430021529
lastFM_52099,mbrainz_20674,0.9999993832552485
lastFM_22967,mbrainz_10737,0.9999967653378069
lastFM_31286,mbrainz_14331,0.9999956551138386
lastFM_73419,mbrainz_29450,0.9999992081492342
lastFM_15394,mbrainz_7217,0.9999980670165965
lastFM_38926,mbrainz_16773,0.9999303375608134
lastFM_15001,mbrainz_7068,0.9995984186276613
lastFM_34327,mbrainz_15580,0.9999977991534048
lastFM_40079,mbrainz_17127,0.9999985195853325
lastFM_17337,mbrainz_8110,0.9999989918315159
lastFM_17664,mbrainz_8259,0.9999966968584095
lastFM_46545,mbrainz_18954,0.9983883665090648
lastFM_46623,mbrainz_18984,0.9999960644270319
lastFM_1195,mbrainz_546,0.999951194627816
lastFM_69577,mbrainz_27773,0.9998398223548711
lastFM_2073,mbrainz_893,0.9999839981279341
lastFM_53770,mbrainz_21257,0.999949230329551
lastFM_33138,mbrainz_15071,0.9999809715593798
lastFM_63484,mbrainz_25151,0.9999993463650529
lastFM_51143,mbrainz_20291,0.9999729374925587
lastFM_7530,mbrainz_3610,0.9999854776630666
lastFM_6384,mbrainz_3019,0.9618896643441747
lastFM_43768,mbrainz_18132,0.9999971666651701
lastFM_4882,mbrainz_2261,0.999995881712994
lastFM_62806,mbrainz_24842,0.9766041303930593
lastFM_43640,mbrainz_18090,0.9999701091928561
lastFM_6375,mbrainz_3014,0.9999983948734252
lastFM_81155,mbrainz_32686,0.9999985103225899
lastFM_66025,mbrainz_26294,0.9999737208013864
lastFM_9124,mbrainz_4415,0.9999983062449405
lastFM_46685,mbrainz_18998,0.9998065406823592
lastFM_22118,mbrainz_10365,0.9999886696326068
lastFM_57473,mbrainz_22652,0.9992320417575736
lastFM_53159,mbrainz_22063,0.9999953483977985
lastFM_29901,mbrainz_13786,0.9999977714284737
lastFM_38000,mbrainz_16471,0.9999997669753687
lastFM_75759,mbrainz_30357,0.9999352979760918
lastFM_7150,mbrainz_3408,0.9999816292141938
lastFM_25938,mbrainz_12042,0.9999950073375136
lastFM_7624,mbrainz_3664,0.9999990337914938
lastFM_13196,mbrainz_6256,0.999999538000541
lastFM_21816,mbrainz_10222,0.9999987924490077
