id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
12198483,Gigabyte,Gigabyte NVIDIA GeForce RTX 3080 Gaming OC 10GB Ampere Graphics Card,"CUDA Cores: 8704, Boost Clock: 1800MHz, GDDR6X, 320-bit Memory, Memory Clock: 19.0 Gbps, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",799.99,GBP,1002037,https://www.novatech.co.uk/products/gigabyte-nvidia-geforce-rtx-3080-gaming-oc-10gb-ampere-graphics-card/gv-n3080gamingoc-10gd.html,"Gigabyte NVIDIA GeForce RTX 3080 Gaming OC 10GB Ampere Graphics Card. Description: CUDA Cores: 8704, Boost Clock: 1800MHz, GDDR6X, 320-bit Memory, Memory Clock: 19.0 Gbps, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",NVIDIA GeForce RTX 3080 Gaming OC,,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,GDDR6X,,
78378158,Western Digital,"WD Blue 6TB 3.5\"" SATA 3 HDD/Hard Drive","6TB WD Blue WD60EZAZ, 3.5\"" HDD, SATA III - 6Gb/s, 5400rpm, 256MB Cache, OEM NCQ",129.98,GBP,1004942,https://www.scan.co.uk/products/6tb-wd-blue-wd60ezaz-35-hdd-sata-iii-6gb-s-5400rpm-256mb-cache-oem-ncq,"WD Blue 6TB 3.5\"" SATA 3 HDD/Hard Drive. Description: 6TB WD Blue WD60EZAZ, 3.5\"" HDD, SATA III - 6Gb/s, 5400rpm, 256MB Cache, OEM NCQ",WD Blue,WD60EZAZ,HDD,,,6000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
80641070,Corsair,Corsair Force MP510 M.2 SSD - 960GB,"Solid State Drive, 960 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe), 256-bit AES",2124.0,NOK,1007272,https://www.proshop.no/SSD/Corsair-Force-MP510-M2-SSD-960GB/2687875,"Corsair Force MP510 M.2 SSD - 960GB. Description: Solid State Drive, 960 GB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe), 256-bit AES",Force MP510,,SSD,,,960.0,,,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
51886539,Seagate,"Seagate EXOS 4TB 3.5\"" SATA HDD/Hard Drive","4TB Seagate EXOS ST4000NM0115, 3.5\"" Enterprise HDD, SATA III - 6GB/s, 7200rpm, 128MB Cache, 512E, 4.16ms, NCQ, OEM",142.99,GBP,1014052,https://www.scan.co.uk/products/4tb-seagate-exos-st4000nm0115-35-enterprise-hdd-sata-iii-6gb-s-7200rpm-128mb-cache-512e-416ms-ncq-oe,"Seagate EXOS 4TB 3.5\"" SATA HDD/Hard Drive. Description: 4TB Seagate EXOS ST4000NM0115, 3.5\"" Enterprise HDD, SATA III - 6GB/s, 7200rpm, 128MB Cache, 512E, 4.16ms, NCQ, OEM",EXOS,ST4000NM0115,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
10328354,Asus,Asus GeForce GTX 1650 Phoenix OC 4GB Video Card,"The ASUS GeForce GTX 1650 Phoenix OC 4GB Video Card (PH-GTX1650-O4G) makes playing your favourite games possible using NVIDIA Turing shaders. G-Sync technology is also supported for virtually lag-free performance without screen tearing issues. Featuring a base clock speed of 1485MHz in default gaming mode and a maximum boost clock speed of 1710MHz in OC mode, the ASUS Phoenix video card delivers excellent gaming performance for high-resolution displays.BrandASUSCUDA Cores896Memory Size4GBMemory TypeGDDR5InterfacePCI-E 3.0",219.0,AUD,1014152,https://www.auspcmarket.com.au/video-cards/nvidia-cards/10-series-gpus/asus-geforce-gtx-1650-phoenix-oc-4gb-video-card,"Asus GeForce GTX 1650 Phoenix OC 4GB Video Card. Description: The ASUS GeForce GTX 1650 Phoenix OC 4GB Video Card (PH-GTX1650-O4G) makes playing your favourite games possible using NVIDIA Turing shaders. G-Sync technology is also supported for virtually lag-free performance without screen tearing issues. Featuring a base clock speed of 1485MHz in default gaming mode and a maximum boost clock speed of 1710MHz in OC mode, the ASUS Phoenix video card delivers excellent gaming performance for high-resolution displays.BrandASUSCUDA Cores896Memory Size4GBMemory TypeGDDR5InterfacePCI-E 3.0",GeForce GTX 1650 Phoenix OC 4GB,PH-GTX1650-O4G,GPU,GeForce GTX 1650,4.0,,,,PCI Express x16,,,,,,,GDDR5,,
79970974,Asus,Asus GeForce GTX 1650 DUAL OC 4GB GDDR5 Graphics Card,"GTX 1650, 4GB, GDDR5",,,1021594,https://www.ebuyer.com/882277-asus-geforce-gtx-1650-dual-oc-4gb-gddr5-graphics-card-dual-gtx1650-o4g,"Asus GeForce GTX 1650 DUAL OC 4GB GDDR5 Graphics Card. Description: GTX 1650, 4GB, GDDR5",GeForce GTX 1650 DUAL OC,,GPU,GeForce GTX 1650,4.0,,,,,,,,,,,GDDR5,,
56905335,Kingston,Kingston 16GB DataTraveler Vault Flash Drive,Kingston 16GB DataTraveler Vault Flash Drive - this product is manufactured by Kingston in United States (and maybe in other countries),,,1023407,https://www.productfrom.com/products/US/Kingston/0/1,Kingston 16GB DataTraveler Vault Flash Drive. Description: Kingston 16GB DataTraveler Vault Flash Drive - this product is manufactured by Kingston in United States (and maybe in other countries),DataTraveler Vault,,USB_STICK,,,16.0,,,,,,,,,,,,
72125744,Zotac,ZOTAC Geforce RTX 2080Ti / 2080 Ti Blower 11GB (ZT-T20810A-10P) PCI-Ex16 Gaming Graphics Card (Local Warranty 3+2years upon registration),Warranty : 3 + 2 Years (Upon Registration) with Local Distributor - Tech Dynamic,1755.0,SGD,1027288,https://www.allstars.com.sg/zotac-geforce-rtx-2080ti-2080-ti-blower-11gb-zt-t20810a-10p-pci-ex16-gaming-graphics-card-local-warranty-32years-upon-registration,ZOTAC Geforce RTX 2080Ti / 2080 Ti Blower 11GB (ZT-T20810A-10P) PCI-Ex16 Gaming Graphics Card (Local Warranty 3+2years upon registration). Description: Warranty : 3 + 2 Years (Upon Registration) with Local Distributor - Tech Dynamic,Geforce RTX 2080Ti / 2080 Ti Blower 11GB,ZT-T20810A-10P,GPU,GeForce RTX 2080 Ti,11.0,,,,PCI Express x16,,,,,,,,,
70593055,Gigabyte,Gigabyte GeForce GTX 1660 SUPER OC 6GB Dual Fan Graphics Card,"Powered by GeForce GTX 1660 SUPERIntegrated with 6GB GDDR6 192-bit memory interfaceWINDFORCE 2X Cooling System with alternate spinning fans90 mm unique blade fansProtection Back PlateCore Clock1830 MHz (Reference Card: 1785 MHz)WINDFORCE 2X COOLING SYSTEMWINDFORCE 2X cooling system features 2x 90mm unique blade fans, alternate spinning fan, a composite copper heat pipe direct touch GPU and 3D active fan functionality, together delivering an effective heat dissipation capacity for higher performance at lower temperatures.ALTERNATE SPINNINGThe GIGABYTE ?Alternate Spinning? is the only solution that can solve the turbulent airflow of adjacent fans. Since the adjacent fans rotate in the same direction, the airflow direction is opposite between the fans, which will cause turbulent airflow and reduce heat dissipation efficiency. GIGABYTE turns the adjacent fans in the opposite direction, so that the airflow direction between the two fans is the same, reducing the turbulence and enhancing the airflow pressure.UNIQUE BLADE FANThe airflow is spilt by the triangular fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the airflow.3D ACTIVE FANThe 3D Active Fan provides semi-passive cooling, and the fans will remain off when the GPU is in a low load or low power game. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.HEAT PIPE DIRECT TOUCHThe shape of the pure copper heat pipe maximizes the direct contact area with the GPU, enhancing heat transfer. The heat pipe also covers the VRAM through a large metal plate contact to ensure proper cooling.COMPOSITE HEAT-PIPEThe composite heat-pipe combines thermal conductivity and phase transition to efficiently manage the heat transfer between two solid interfaces which increases cooling capacity.EXTREME DURABILITY AND OVERCLOCKINGThe graphics card uses the better power phases design to allow the MOSFET to operate at lower temperature, and over-temperature protection design and load balancing for each MOSFET, plus the Ultra Durable certified chokes and capacitors, to provide excellent performance and longer system life.PROTECTION BACK PLATEThe back plate not only provides an aesthetical shape, but also enhances the structure of the graphics card to provide complete protection.SpecificationsGraphics ProcessingGeForce GTX 1660 SUPERCore Clock1830 MHz (Reference Card: 1785 MHz)CUDA Cores1408Memory Clock14000 MHzMemory Size6 GBMemory TypeGDDR6Memory Bus192 bitMemory Bandwidth (GB/sec)336 GB/sCard BusPCI-E 3.0 x 16Digital Maximum Resolution7680x432060HzMulti-View4Card SizeL=225.65 W=122.02 H=40.5 mmPCB FormATXDirectX12OpenGL4.6Recommended PSU450WPower Connectors8 pin x 1OutputDisplayPort 1.4 *3HDMI 2.0b *1AccessoriesQuick guideDriver CD",289.0,GBP,1028734,https://www.pcbelfast.co.uk/product/gigabyte-geforce-gtx-1660-super-oc-6gb-dual-fan-graphics-card,"Gigabyte GeForce GTX 1660 SUPER OC 6GB Dual Fan Graphics Card. Description: Powered by GeForce GTX 1660 SUPERIntegrated with 6GB GDDR6 192-bit memory interfaceWINDFORCE 2X Cooling System with alternate spinning fans90 mm unique blade fansProtection Back PlateCore Clock1830 MHz (Reference Card: 1785 MHz)WINDFORCE 2X COOLING SYSTEMWINDFORCE 2X cooling system features 2x 90mm unique blade fans, alternate spinning fan, a composite copper heat pipe direct touch GPU and 3D active fan functionality, together delivering an effective heat dissipation capacity for higher performance at lower temperatures.ALTERNATE SPINNINGThe GIGABYTE ?Alternate Spinning? is the only solution that can solve the turbulent airflow of adjacent fans. Since the adjacent fans rotate in the same direction, the airflow direction is opposite between the fans, which will cause turbulent airflow and reduce heat dissipation efficiency. GIGABYTE turns the adjacent fans in the opposite direction, so that the airflow direction between the two fans is the same, reducing the turbulence and enhancing the airflow pressure.UNIQUE BLADE FANThe airflow is spilt by the triangular fan edge, and guided smoothly through the 3D stripe curve on the fan surface, effectively enhancing the airflow.3D ACTIVE FANThe 3D Active Fan provides semi-passive cooling, and the fans will remain off when the GPU is in a low load or low power game. It allows gamers to enjoy gameplay in complete silence when the system is running light or idle.HEAT PIPE DIRECT TOUCHThe shape of the pure copper heat pipe maximizes the direct contact area with the GPU, enhancing heat transfer. The heat pipe also covers the VRAM through a large metal plate contact to ensure proper cooling.COMPOSITE HEAT-PIPEThe composite heat-pipe combines thermal conductivity and phase transition to efficiently manage the heat transfer between two solid interfaces which increases cooling capacity.EXTREME DURABILITY AND OVERCLOCKINGThe graphics card uses the better power phases design to allow the MOSFET to operate at lower temperature, and over-temperature protection design and load balancing for each MOSFET, plus the Ultra Durable certified chokes and capacitors, to provide excellent performance and longer system life.PROTECTION BACK PLATEThe back plate not only provides an aesthetical shape, but also enhances the structure of the graphics card to provide complete protection.SpecificationsGraphics ProcessingGeForce GTX 1660 SUPERCore Clock1830 MHz (Reference Card: 1785 MHz)CUDA Cores1408Memory Clock14000 MHzMemory Size6 GBMemory TypeGDDR6Memory Bus192 bitMemory Bandwidth (GB/sec)336 GB/sCard BusPCI-E 3.0 x 16Digital Maximum Resolution7680x4320@60HzMulti-View4Card SizeL=225.65 W=122.02 H=40.5 mmPCB FormATXDirectX12OpenGL4.6Recommended PSU450WPower Connectors8 pin x 1OutputDisplayPort 1.4 *3HDMI 2.0b *1AccessoriesQuick guideDriver CD",GeForce GTX 1660 SUPER OC 6GB Dual Fan,,GPU,GeForce GTX 1660 Super,6.0,,,,PCI Express x16,,40.5,225.7,122.0,,,GDDR6,,ATX
71242639,MSI,MSI GeForce GTX 1660 Ti GAMING X 6GB GDDR6 Graphics Card,"GTX 1660 TI, 6GB GDDR6, Boost: 1875 MHz, RGB Lighting",,,1029916,https://www.ebuyer.com/877344-msi-geforce-gtx-1660-ti-gaming-x-6gb-gddr6-graphics-card-gtx-1660-ti-gaming-x-6g,"MSI GeForce GTX 1660 Ti GAMING X 6GB GDDR6 Graphics Card. Description: GTX 1660 TI, 6GB GDDR6, Boost: 1875 MHz, RGB Lighting",GeForce GTX 1660 Ti GAMING X,,GPU,GeForce GTX 1660 Ti,6.0,,,,,,,,,,,GDDR6,,
