id,brand,title,description,price,priceCurrency,cluster_id,url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
19126355,Gigabyte,Gigabyte NVIDIA GeForce RTX 3080 10GB GAMING OC Ampere Graphics Card,"Gigabyte NVIDIA GeForce RTX 3080 GAMING OC 10GB GDDR6X Ray-Tracing Graphics Card, 8704 Core, 1440MHz Core, 1800MHz Boost",99999.99,GBP,1002037,https://www.scan.co.uk/products/gigabyte-nvidia-geforce-rtx-3080-gaming-oc-10gb-gddr6x-ray-tracing-graphics-card,"Gigabyte NVIDIA GeForce RTX 3080 10GB GAMING OC Ampere Graphics Card. Description: Gigabyte NVIDIA GeForce RTX 3080 GAMING OC 10GB GDDR6X Ray-Tracing Graphics Card, 8704 Core, 1440MHz Core, 1800MHz Boost",GeForce RTX 3080 10GB GAMING OC,,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,GDDR6X,,
42841911,Western Digital,WD Blue 6TB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 256MB Cache 3.5 Inch - WD60EZAZ,WD Blue 6TB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 256MB Cache 3.5 Inch - WD60EZAZ,128.99,USD,1004942,https://www.newegg.com/blue-wd60ezaz-6tb/p/1Z4-0002-00MY8,WD Blue 6TB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 256MB Cache 3.5 Inch - WD60EZAZ. Description: WD Blue 6TB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 256MB Cache 3.5 Inch - WD60EZAZ,WD Blue,WD60EZAZ,HDD,,,6000.0,,,SATA,SATA III,,,,,3.5 Inch,,,3.5-inch
46775597,Corsair,"CORSAIR - Force Series MP510 960GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/3000MB/s read/write","CORSAIR Force Series MP510 960GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 3000MB/ s read/ write (CSSD-F960GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 3GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 960GB",,,1007272,https://www.dindator.se/corsair-force-series-mp510-960gb/cat-p/c0/p10417578,"CORSAIR - Force Series MP510 960GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/3000MB/s read/write. Description: CORSAIR Force Series MP510 960GB M.2 SSD PCIe Gen3 x4, M.2 NVMe, up to 3480/ 3000MB/ s read/ write (CSSD-F960GBMP510) - Läshastighet: 3.48GB/s - Skrivhastighet: 3GB/s - Gränssnitt: PCI Express 3.0 - Formfaktor: M.2 - Kapacitet: 960GB",Force Series MP510,CSSD-F960GBMP510,SSD,,,960.0,3480.0,3000.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
33563069,,"4TB Exos 7E8 ST4000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 3.5-Inch HDD","4TB Exos 7E8 ST4000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 3.5-Inch HDD",169.18,USD,1014052,https://www.avadirect.com/4TB-Exos-7E8-ST4000NM0115-7200-RPM-SATA-6Gb-s-512e-128MB-cache-3-5-Inch-HDD/Product/10598246,"4TB Exos 7E8 ST4000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 3.5-Inch HDD. Description: 4TB Exos 7E8 ST4000NM0115, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 3.5-Inch HDD",Exos 7E8,ST4000NM0115,HDD,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
56179024,Asus,ASUS GeForce GTX 1650 4GB Phoenix Boost Graphics Card,"Available  CCL, this ASUS GeForce GTX 1650 Phoenix 4GB Overclocked Graphics Card has HDMI, DVI and DisplayPort outputs with Direct X 12 support.",140.99,GBP,1014152,https://www.cclonline.com/product/279214/90YV0CV0-M0NA00/Graphics-Cards/ASUS-GeForce-GTX-1650-Phoenix-4GB-Overclocked-Graphics-Card-PH-GTX1650-O4G-/VGA5536,"ASUS GeForce GTX 1650 4GB Phoenix Boost Graphics Card. Description: Available @ CCL, this ASUS GeForce GTX 1650 Phoenix 4GB Overclocked Graphics Card has HDMI, DVI and DisplayPort outputs with Direct X 12 support.",GeForce GTX 1650 4GB Phoenix Boost,,GPU,GeForce GTX 1650,4.0,,,,,,,,,,,,,
84470461,Asus,Asus Dual GeForce GTX 1650 OC 4GB 128-Bit Edition Graphics Card | 90YV0CV2-M0NA00,896 CUDA CoresTuring Architecture4GB of GDDR5 VRAM8 Gb/s Memory Speed128-Bit Memory InterfaceDisplayPort 1.4 | HDMI 2.0b | DVI-D DLDual Wing-Blade Fans,731.5,AED,1021594,https://pcdubai.com/product/asus-dual-geforce-gtx-1650-oc-4gb-128-bit-edition-graphics-card-90yv0cv2-m0na00,Asus Dual GeForce GTX 1650 OC 4GB 128-Bit Edition Graphics Card | 90YV0CV2-M0NA00. Description: 896 CUDA CoresTuring Architecture4GB of GDDR5 VRAM8 Gb/s Memory Speed128-Bit Memory InterfaceDisplayPort 1.4 | HDMI 2.0b | DVI-D DLDual Wing-Blade Fans,Dual GeForce GTX 1650 OC 4GB 128-Bit Edition,90YV0CV2-M0NA00,GPU,GeForce GTX 1650,4.0,,,,,,,,,,,GDDR5,,
12318405,Kingston,Kingston Data Traveler Vault Privacy 3.016 Gb,Kingston DataTraveler Vault Privacy 3.0Kingston’s DataTraveler® Vault Privacy 3.0 (DTVP 3.0) USB ...,,AUD,1023407,https://zeppgear.com.au/products/kingston-data-traveler-vault-privacy-3-0-16-gb,Kingston Data Traveler Vault Privacy 3.016 Gb. Description: Kingston DataTraveler Vault Privacy 3.0Kingston’s DataTraveler® Vault Privacy 3.0 (DTVP 3.0) USB ...,Data Traveler Vault Privacy 3.0,,USB_STICK,,,16.0,,,USB 3.0,,,,,,,,,
87012760,Zotac,"Zotac Gaming Geforce RTX 2080 TI Blower 11GB GDDR6 352-bit Gaming Graphics Card, metal backplate, ZT-T20810A-10P","FEATURESThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. Based on the new NVIDIA Turing architecture, it’s packed with more",95499.0,INR,1027288,https://mdcomputers.in/zotac-geforce-rtx-2080-ti-blower-11gb-gddr6-zt-t20810a-10p.html,"Zotac Gaming Geforce RTX 2080 TI Blower 11GB GDDR6 352-bit Gaming Graphics Card, metal backplate, ZT-T20810A-10P. Description: FEATURESThe all-new generation of ZOTAC GAMING GeForce graphics cards are here. Based on the new NVIDIA Turing architecture, it’s packed with more",Gaming Geforce RTX 2080 TI Blower,ZT-T20810A-10P,GPU,GeForce RTX 2080 Ti,11.0,,,,,,,,,,,GDDR6,,
8794784,Gigabyte,GIGABYTE GEFORCE GTX 1660 SUPER OC 6GB GDDR6 192-BIT GAMING GRAPHICS CARD,Powered by GeForce® GTX 1660 SUPER Integrated with 6GB GDDR6 192-bit memory interface WINDFORCE 2X Cooling System with alternate spinning fans 90 mm unique blade fans Protection Back Plate,22599.0,INR,1028734,https://www.kartmy.com/product/gigabyte-gv-n166soc-6gd-graphics-card-nvidia-geforce-gtx-1660-super-6-gb-gddr6,GIGABYTE GEFORCE GTX 1660 SUPER OC 6GB GDDR6 192-BIT GAMING GRAPHICS CARD. Description: Powered by GeForce® GTX 1660 SUPER™ Integrated with 6GB GDDR6 192-bit memory interface WINDFORCE 2X Cooling System with alternate spinning fans 90 mm unique blade fans Protection Back Plate,GEFORCE GTX 1660 SUPER OC,,GPU,GeForce GTX 1660 Super,6.0,,,,,,,,,,,GDDR6,,
59982711,,GeForce GTX 1660 Ti GAMING X 6G,SpecificationsModel NameGeForce® GTX 1660 Ti GAMING X 6GGraphics Processing UnitNVIDIA® GeForce® GTX 1660 TiInterfacePCI Express x16 3.0Cores1536 UnitsCore ClocksBoost: 1875 MHzMemory Speed12 GbpsMemory6GB GDDR6Memory Bus192-bitOutputDisplayPort x 3 (v1.4) / HDMI 2.0b x 1HDCP Support2.2Power consumption130 WPower connectors8-pin x 1Recommended PSU450 WCard Dimension(mm247 x 127 x 46 mmWeight (Card / Package)869 g / 1511 gAfterburner OCYDirectX Version Support12 APIOpenGL Version Support4.5Maximum Displays4VR ReadyYG-SYNC® technologyYDigital Maximum Resolution7680 x 4320,1350.0,AED,1029916,https://samspc.com/products/gtx-1660-ti-gaming-x-6g,GeForce GTX 1660 Ti GAMING X 6G. Description: SpecificationsModel NameGeForce® GTX 1660 Ti GAMING X 6GGraphics Processing UnitNVIDIA® GeForce® GTX 1660 TiInterfacePCI Express x16 3.0Cores1536 UnitsCore ClocksBoost: 1875 MHzMemory Speed12 GbpsMemory6GB GDDR6Memory Bus192-bitOutputDisplayPort x 3 (v1.4) / HDMI 2.0b x 1HDCP Support2.2Power consumption130 WPower connectors8-pin x 1Recommended PSU450 WCard Dimension(mm247 x 127 x 46 mmWeight (Card / Package)869 g / 1511 gAfterburner OCYDirectX Version Support12 APIOpenGL Version Support4.5Maximum Displays4VR ReadyYG-SYNC® technologyYDigital Maximum Resolution7680 x 4320,GeForce GTX 1660 Ti GAMING X 6G,,GPU,GeForce GTX 1660 Ti,6.0,,,,PCI Express x16,,46.0,247.0,127.0,869.0,,GDDR6,,
