entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
k02_ent_000044,,,,,remove_entity,"{""prior_cluster_id"": 44, ""cluster_size_before"": 1, ""density_score"": 0.04918032786885246, ""rrf_component"": 0.04918032786885246, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 3, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000091,,,,,remove_entity,"{""prior_cluster_id"": 91, ""cluster_size_before"": 1, ""density_score"": 0.14493845638907776, ""rrf_component"": 0.14493845638907776, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 9, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000092,,,,,remove_entity,"{""prior_cluster_id"": 92, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000121,,,,,remove_entity,"{""prior_cluster_id"": 121, ""cluster_size_before"": 1, ""density_score"": 0.2294183270937653, ""rrf_component"": 0.2294183270937653, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 15, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000122,,,,,remove_entity,"{""prior_cluster_id"": 122, ""cluster_size_before"": 1, ""density_score"": 0.22334501812530144, ""rrf_component"": 0.22334501812530144, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 15, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000141,,,,,remove_entity,"{""prior_cluster_id"": 141, ""cluster_size_before"": 1, ""density_score"": 0.18905635913638286, ""rrf_component"": 0.18905635913638286, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 13, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000152,,,,,remove_entity,"{""prior_cluster_id"": 152, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000154,,,,,remove_entity,"{""prior_cluster_id"": 154, ""cluster_size_before"": 1, ""density_score"": 0.0564957264957265, ""rrf_component"": 0.0564957264957265, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 4, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000187,,,,,remove_entity,"{""prior_cluster_id"": 187, ""cluster_size_before"": 1, ""density_score"": 0.0, ""rrf_component"": 0.0, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 0, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
k02_ent_000227,,,,,remove_entity,"{""prior_cluster_id"": 227, ""cluster_size_before"": 1, ""density_score"": 0.20939894719316715, ""rrf_component"": 0.20939894719316715, ""label_collision_component"": 0.0, ""selection_metric"": ""rrf_density"", ""agreement_count_sum"": 14, ""operator_decision"": ""interpolate_paired_drop""}",2,hard
