entity_id,source,attribute,original_value,attempted_format,reason,knob,level
http://dbpedia.org/resource/%C3%87al%C4%B1k_Holding,dbpedia,annual_income,2.8,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/%C3%96ssur,dbpedia,annual_income,358.50,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/%C5%A0koda_Auto,dbpedia,annual_income,10.40,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/%C5%A0koda_Auto,dbpedia,annual_income,10.40,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/%C5%BDelezara_Smederevo,dbpedia,annual_income,146.81,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/ACTEW_Corporation,dbpedia,annual_income,279.9,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/AVX_Corporation,dbpedia,annual_income,1.0,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/A_J_Bell,dbpedia,annual_income,47.73,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Achema,dbpedia,annual_income,2.3,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Acme_United_Corporation,dbpedia,annual_income,84.40,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Agel_Enterprises,dbpedia,annual_income,37.0,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Agel_Enterprises,dbpedia,annual_income,37.0,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ahlstrom,dbpedia,annual_income,1.10,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ahlstrom,dbpedia,annual_income,1.10,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Aichi_Steel,dbpedia,annual_income,160.34,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Algonquin_Power,dbpedia,annual_income,16596.0,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Allensbach_Institute,dbpedia,annual_income,8.50,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Allensbach_Institute,dbpedia,annual_income,8.50,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ambit_Energy,dbpedia,annual_income,1.0,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Amkor_Technology,dbpedia,annual_income,2.18,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Amprion,dbpedia,annual_income,7.3,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Amprion,dbpedia,annual_income,7.3,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Annalee_Dolls,dbpedia,annual_income,0.01,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ansaldo_STS,dbpedia,annual_income,784.20,locale:de_DE,roundtrip_parse_fail,5,hard
"http://dbpedia.org/resource/Aquila,_Inc.",dbpedia,annual_income,1.0,ccy:USD->GBP,roundtrip_parse_fail,5,hard
"http://dbpedia.org/resource/Aquila,_Inc.",dbpedia,annual_income,1.0,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Arla_Foods_UK,dbpedia,annual_income,1.68,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Arthur_J._Gallagher_&_Co.,dbpedia,annual_income,2.51,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ascension_Health,dbpedia,annual_income,15.56,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ascent_Solar,dbpedia,annual_income,3.64,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ashiana_Housing,dbpedia,annual_income,1,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Asiaep,dbpedia,annual_income,25.88,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Aspen_Pharmacare,dbpedia,annual_income,12.40,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Asplundh_Tree_Expert_Company,dbpedia,annual_income,3.15,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Assurant,dbpedia,annual_income,8.30,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Assurant,dbpedia,annual_income,8.30,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Astrium,dbpedia,annual_income,5.80,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Auckland_Transport,dbpedia,annual_income,1253.24,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ausenco,dbpedia,annual_income,27234.0,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Australia_Post,dbpedia,annual_income,5.80,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Australia_Post,dbpedia,annual_income,5.80,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Avenir_Telecom,dbpedia,annual_income,469.71,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Az%C9%99rpo%C3%A7t,dbpedia,annual_income,606.58,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BEHER_(ham),dbpedia,annual_income,0.02,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BEHER_(ham),dbpedia,annual_income,0.02,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BJ's_Wholesale_Club,dbpedia,annual_income,10.9,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BJ's_Wholesale_Club,dbpedia,annual_income,10.9,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BMW,dbpedia,annual_income,70808.06,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BRF_S.A.,dbpedia,annual_income,13,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BTU_International,dbpedia,annual_income,47.75,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BTU_International,dbpedia,annual_income,47.75,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Ballarpur_Industries_Limited,dbpedia,annual_income,1.0,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Banca_Intesa_Beograd,dbpedia,annual_income,444.65,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Banca_Popolare_dell'Emilia_Romagna,dbpedia,annual_income,2,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Banco_Ita%C3%BA_Paraguay,dbpedia,annual_income,161.47,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,dbpedia,annual_income,3.40,ccy:USD->GBP,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,dbpedia,annual_income,3.40,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BankBazaar,dbpedia,annual_income,141.16,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Bank_of_Khyber,dbpedia,annual_income,3.0,ccy:USD->EUR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Bank_of_Khyber,dbpedia,annual_income,3.0,locale:fr_FR,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Bankrate,dbpedia,annual_income,457.20,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Barilla_Group,dbpedia,annual_income,3593.85,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/BayWa,dbpedia,annual_income,7903,locale:de_DE,roundtrip_parse_fail,5,hard
http://dbpedia.org/resource/Bayer_Corporation,dbpedia,annual_income,13.40,ccy:USD->GBP,roundtrip_parse_fail,5,hard
