entity_id,source,attribute,original_value,new_value,transform_fn,transform_params,knob,level
dbpedia_5,dbpedia,franchise,SpongeBob SquarePants video games,5ponge8ob SquarePants video games,ocr_confuse,"{""positions"": [0, 6], ""chars"": [""5"", ""8""], ""originals"": [""S"", ""B""], ""ocr_kind"": [""single"", ""single""]}",6,hard
dbpedia_10,dbpedia,franchise,Grid (series),Gtud (sefies),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 2, 8], ""chars"": [""t"", ""u"", ""f""], ""originals"": [""r"", ""i"", ""r""], ""use_adjacency"": true}",6,hard
dbpedia_13,dbpedia,franchise,Delta Force (video game),Delta Force (videogame),whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 18}",6,hard
dbpedia_15,dbpedia,franchise,Syberia,SybEria,case_corrupt,"{""position"": 3, ""original"": ""e"", ""replacement"": ""E""}",6,hard
dbpedia_17,dbpedia,franchise,Fire Pro Wrestling,Firc Pro Wresthng,ocr_confuse,"{""positions"": [3, 14], ""chars"": [""c"", ""h""], ""originals"": [""e"", ""li""], ""ocr_kind"": [""single"", ""pair""]}",6,hard
dbpedia_26,dbpedia,franchise,Bomberman,Hlmberkan,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [0, 1, 6], ""chars"": [""H"", ""l"", ""k""], ""originals"": [""B"", ""o"", ""m""], ""use_adjacency"": true}",6,hard
dbpedia_30,dbpedia,franchise,Monster Jam,Mobste4 Jan,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2, 6, 10], ""chars"": [""b"", ""4"", ""n""], ""originals"": [""n"", ""r"", ""m""], ""use_adjacency"": true}",6,hard
dbpedia_69,dbpedia,franchise,Metal Max (series),Metal Jaz (ssries),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [6, 8, 12], ""chars"": [""J"", ""z"", ""s""], ""originals"": [""M"", ""x"", ""e""], ""use_adjacency"": true}",6,hard
dbpedia_92,dbpedia,franchise,Silent Scope,Sioen5 Scooe,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2, 5, 10], ""chars"": [""o"", ""5"", ""o""], ""originals"": [""l"", ""t"", ""p""], ""use_adjacency"": true}",6,hard
dbpedia_97,dbpedia,franchise,List of Digimon video games,List of Digjmoj vidso games,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [11, 14, 19], ""chars"": [""j"", ""j"", ""s""], ""originals"": [""i"", ""n"", ""e""], ""use_adjacency"": true}",6,hard
dbpedia_109,dbpedia,franchise,Oddworld,Odd world,whitespace_corrupt,"{""sub_op"": ""space_insert"", ""position"": 3}",6,hard
dbpedia_116,dbpedia,franchise,Tetris,Tctris,ocr_confuse,"{""positions"": [1], ""chars"": [""c""], ""originals"": [""e""], ""ocr_kind"": [""single""]}",6,hard
dbpedia_190,dbpedia,franchise,Counter-Strike,Ci8nter-Strije,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 2, 12], ""chars"": [""i"", ""8"", ""j""], ""originals"": [""o"", ""u"", ""k""], ""use_adjacency"": true}",6,hard
dbpedia_211,dbpedia,franchise,Street Fighter,Syrest Foghter,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 4, 8], ""chars"": [""y"", ""s"", ""o""], ""originals"": [""t"", ""e"", ""i""], ""use_adjacency"": true}",6,hard
dbpedia_260,dbpedia,franchise,Prince of Persia,Pdibce of Persiq,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 3, 15], ""chars"": [""d"", ""b"", ""q""], ""originals"": [""r"", ""n"", ""a""], ""use_adjacency"": true}",6,hard
dbpedia_264,dbpedia,franchise,Might and Magic,Mivht anc Magkc,typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [2, 8, 13], ""chars"": [""v"", ""c"", ""k""], ""originals"": [""g"", ""d"", ""i""], ""use_adjacency"": true}",6,hard
dbpedia_267,dbpedia,franchise,Mortal Kombat,MortalKombat,whitespace_corrupt,"{""sub_op"": ""space_delete"", ""position"": 6}",6,hard
dbpedia_276,dbpedia,franchise,Oddworld,0ddwor1d,ocr_confuse,"{""positions"": [0, 6], ""chars"": [""0"", ""1""], ""originals"": [""O"", ""l""], ""ocr_kind"": [""single"", ""single""]}",6,hard
dbpedia_278,dbpedia,franchise,Scribblenauts (video game series),Scribhlenauts (video game scries),ocr_confuse,"{""positions"": [5, 27], ""chars"": [""h"", ""c""], ""originals"": [""b"", ""e""], ""ocr_kind"": [""single"", ""single""]}",6,hard
dbpedia_330,dbpedia,franchise,NBA Live (video game series),NBA Live (gide0 gane series),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [10, 14, 18], ""chars"": [""g"", ""0"", ""n""], ""originals"": [""v"", ""o"", ""m""], ""use_adjacency"": true}",6,hard
dbpedia_335,dbpedia,franchise,Doom (franchise),Dkom (frwnch8se),typo_substitute,"{""edit_type"": ""substitute"", ""positions"": [1, 8, 12], ""chars"": [""k"", ""w"", ""8""], ""originals"": [""o"", ""a"", ""i""], ""use_adjacency"": true}",6,hard
